"Step","model_type: resnet - Train/Accuracies","model_type: resnet - Train/Accuracies__MIN","model_type: resnet - Train/Accuracies__MAX"
"49500","0.9830664062500001","0.9812109375","0.9849609375"
"49550","0.9837890625","0.9824609375","0.985078125"
"49600","0.983427734375","0.98109375","0.985625"
"49650","0.984892578125","0.98234375","0.9869140625"
"49700","0.984130859375","0.9819921875","0.98609375"
"49750","0.984326171875","0.98328125","0.9854296875"
"49800","0.982900390625","0.981171875","0.984921875"
"49850","0.983916015625","0.98171875","0.9859765625"
"49900","0.983583984375","0.98171875","0.985390625"
"49950","0.9833984375","0.98140625","0.985234375"
"50000","0.9842578125","0.9820703125","0.9861328125"
"50050","0.9833691406249999","0.9816015625","0.985078125"
"50100","0.9845703125","0.9827734375","0.9862109375"
"50150","0.983955078125","0.9823046875","0.985546875"
"50200","0.9848828125000001","0.98296875","0.986796875"
"50250","0.9840332031250001","0.982265625","0.985703125"
"50300","0.9848046875","0.983671875","0.9865625"
"50350","0.9838769531250001","0.981640625","0.9855859375"
"50400","0.9840625000000001","0.982109375","0.986484375"
"50450","0.9843066406250001","0.9817578125","0.987265625"
"50500","0.9843359375","0.982890625","0.985625"
"50550","0.9840234375000001","0.9821875","0.9862109375"
"50600","0.984140625","0.982421875","0.9862890625"
"50650","0.9844531249999999","0.9822265625","0.986015625"
"50700","0.984951171875","0.983203125","0.9869921875"
"50750","0.98474609375","0.9838671875","0.985703125"
"50800","0.9855273437500001","0.9841796875","0.98671875"
"50850","0.9849316406249999","0.98296875","0.986953125"
"50900","0.984423828125","0.982578125","0.9861328125"
"50950","0.985625","0.9839453125","0.9877734375"
"51000","0.984677734375","0.9831640625","0.9861328125"
"51050","0.98470703125","0.9831640625","0.98640625"
"51100","0.98421875","0.9819921875","0.9862890625"
"51150","0.985009765625","0.9830859375","0.9873046875"
"51200","0.9847558593750001","0.9831640625","0.98640625"
"51250","0.986845703125","0.985390625","0.9884375"
"51300","0.984189453125","0.982109375","0.985859375"
"51350","0.985107421875","0.9825390625","0.98734375"
"51400","0.98392578125","0.9825390625","0.9860546875"
"51450","0.9839648437499999","0.9821484375","0.98546875"
"51500","0.98505859375","0.982421875","0.9870703125"
"51550","0.984482421875","0.982421875","0.9866015625"
"51600","0.985263671875","0.9839453125","0.9874609375"
"51650","0.983701171875","0.9824609375","0.98484375"
"51700","0.9849414062499999","0.9830859375","0.9864453125"
"51750","0.983828125","0.98234375","0.9862890625"
"51800","0.98689453125","0.9858984375","0.9878515625"
"51850","0.9845214843749999","0.9822265625","0.9862109375"
"51900","0.985458984375","0.9833203125","0.987890625"
"51950","0.9841503906250001","0.9821875","0.9860546875"
"52000","0.9846777343750001","0.982890625","0.9865625"
"52050","0.983974609375","0.98234375","0.9856640625"
"52100","0.98400390625","0.9819921875","0.986171875"
"52150","0.984697265625","0.982265625","0.986796875"
"52200","0.984970703125","0.983359375","0.98640625"
"52250","0.983935546875","0.9823828125","0.9853125"
"52300","0.983935546875","0.9821484375","0.9857421875"
"52350","0.9854003906250001","0.9838671875","0.9873828125"
"52400","0.98591796875","0.9845703125","0.9872265625"
"52450","0.9847265625","0.9833984375","0.986171875"
"52500","0.984873046875","0.983359375","0.986953125"
"52550","0.98533203125","0.9834765625","0.987265625"
"52600","0.9851953124999999","0.983671875","0.9865234375"
"52650","0.98484375","0.9827734375","0.986875"
"52700","0.9859374999999999","0.9840625","0.987578125"
"52750","0.9845410156250001","0.9830078125","0.9856640625"
"52800","0.985146484375","0.983359375","0.98671875"
"52850","0.9838671875","0.98234375","0.98609375"
"52900","0.9846484375","0.983203125","0.9864453125"
"52950","0.984609375","0.98265625","0.986484375"
"53000","0.9854296874999999","0.9837890625","0.987265625"
"53050","0.984580078125","0.982890625","0.986953125"
"53100","0.98509765625","0.98359375","0.986328125"
"53150","0.9859765625000001","0.98390625","0.9880078125"
"53200","0.9845507812500001","0.9826171875","0.98625"
"53250","0.98486328125","0.983125","0.9868359375"
"53300","0.98509765625","0.9837890625","0.986796875"
"53350","0.984873046875","0.9835546875","0.986796875"
"53400","0.9847070312499999","0.98359375","0.9858984375"
"53450","0.98482421875","0.9833203125","0.9862109375"
"53500","0.985234375","0.9837109375","0.987578125"
"53550","0.984560546875","0.98328125","0.98625"
"53600","0.98580078125","0.984453125","0.9871875"
"53650","0.9849707031249999","0.983359375","0.9869921875"
"53700","0.9844921874999999","0.9820703125","0.9863671875"
"53750","0.984736328125","0.982421875","0.98671875"
"53800","0.98486328125","0.9826171875","0.9866796875"
"53850","0.9835546875000001","0.981328125","0.985390625"
"53900","0.9849511718749999","0.9834765625","0.9870703125"
"53950","0.9844335937500001","0.9827734375","0.9865234375"
"54000","0.986005859375","0.98453125","0.9875390625"
"54050","0.985390625","0.9836328125","0.9873046875"
"54100","0.985419921875","0.9838671875","0.9871875"
"54150","0.986044921875","0.9846875","0.9875"
"54200","0.985498046875","0.9844140625","0.98671875"
"54250","0.9854882812500001","0.98375","0.986953125"
"54300","0.9852050781249999","0.9830859375","0.987578125"
"54350","0.985439453125","0.98390625","0.9871484375"
"54400","0.9856542968750001","0.98421875","0.9870703125"
"54450","0.98423828125","0.98234375","0.9862109375"
"54500","0.9862109375000001","0.98515625","0.9873046875"
"54550","0.985107421875","0.983671875","0.9862890625"
"54600","0.986162109375","0.984453125","0.9873828125"
"54650","0.985849609375","0.984140625","0.9870703125"
"54700","0.984189453125","0.9828125","0.985859375"
"54750","0.985302734375","0.983671875","0.98671875"
"54800","0.985615234375","0.9844140625","0.9869921875"
"54850","0.985693359375","0.9839453125","0.987109375"
"54900","0.985537109375","0.9833203125","0.98703125"
"54950","0.984912109375","0.9832421875","0.9868359375"
"55000","0.984638671875","0.9827734375","0.98609375"
"55050","0.98564453125","0.9840625","0.9869921875"
"55100","0.9834570312500001","0.981875","0.985546875"
"55150","0.98576171875","0.9843359375","0.9868359375"
"55200","0.984931640625","0.983671875","0.98625"
"55250","0.985888671875","0.98453125","0.9871484375"
"55300","0.985791015625","0.9840625","0.987421875"
"55350","0.9836328125","0.981953125","0.9851953125"
"55400","0.986484375","0.98515625","0.98796875"
"55450","0.98533203125","0.9837890625","0.987265625"
"55500","0.985","0.9839453125","0.9860546875"
"55550","0.98623046875","0.984453125","0.98765625"
"55600","0.98609375","0.98453125","0.988203125"
"55650","0.9846874999999999","0.9830078125","0.9860546875"
"55700","0.985791015625","0.98421875","0.98703125"
"55750","0.98546875","0.98375","0.986796875"
"55800","0.9856640624999999","0.9835546875","0.9878515625"
"55850","0.985380859375","0.983671875","0.9869140625"
"55900","0.9859374999999999","0.984453125","0.987265625"
"55950","0.9856445312500001","0.98453125","0.9873046875"
"56000","0.985810546875","0.9841015625","0.98734375"
"56050","0.9850390625000001","0.983671875","0.9865234375"
"56100","0.986962890625","0.985546875","0.988125"
"56150","0.985849609375","0.9839453125","0.98734375"
"56200","0.9845117187500001","0.983203125","0.9864453125"
"56250","0.98587890625","0.98390625","0.9881640625"
"56300","0.984716796875","0.9823046875","0.986953125"
"56350","0.985537109375","0.9840234375","0.98671875"
"56400","0.986474609375","0.9848828125","0.988046875"
"56450","0.98630859375","0.984609375","0.9878125"
"56500","0.9858886718750001","0.98421875","0.9873828125"
"56550","0.98611328125","0.984609375","0.9875390625"
"56600","0.9861718749999999","0.9843359375","0.988359375"
"56650","0.9853906250000001","0.98375","0.9868359375"
"56700","0.98529296875","0.98328125","0.9874609375"
"56750","0.9855175781250001","0.9841796875","0.9869921875"
"56800","0.9854296875","0.9837890625","0.98703125"
"56850","0.985263671875","0.9835546875","0.9870703125"
"56900","0.985771484375","0.9840234375","0.987265625"
"56950","0.985068359375","0.983203125","0.986796875"
"57000","0.9849609374999999","0.9834765625","0.986328125"
"57050","0.9858105468749999","0.9839453125","0.9878125"
"57100","0.986220703125","0.985","0.988046875"
"57150","0.986044921875","0.9843359375","0.9876171875"
"57200","0.985498046875","0.9837109375","0.9873046875"
"57250","0.985390625","0.9841796875","0.9869140625"
"57300","0.98603515625","0.9846484375","0.9874609375"
"57350","0.98517578125","0.983359375","0.9872265625"
"57400","0.9859863281250001","0.9843359375","0.9876953125"
"57450","0.986552734375","0.9851953125","0.9879296875"
"57500","0.985380859375","0.98359375","0.987265625"
"57550","0.9852539062499999","0.983671875","0.986875"
"57600","0.9848535156250001","0.98359375","0.98609375"
"57650","0.986328125","0.984765625","0.9880078125"
"57700","0.984873046875","0.983046875","0.986484375"
"57750","0.9862109375","0.98453125","0.9875"
"57800","0.985947265625","0.9844140625","0.987265625"
"57850","0.9858984375000001","0.9843359375","0.9876171875"
"57900","0.9859082031249999","0.984453125","0.987109375"
"57950","0.986044921875","0.98453125","0.9873046875"
"58000","0.985859375","0.9838671875","0.9871484375"
"58050","0.9855078125","0.9837109375","0.9871484375"
"58100","0.9855957031249999","0.9831640625","0.9871875"
"58150","0.98556640625","0.983828125","0.987421875"
"58200","0.9867285156250001","0.985859375","0.9875"
"58250","0.98603515625","0.9843359375","0.9880859375"
"58300","0.985078125","0.983359375","0.9867578125"
"58350","0.985830078125","0.9841796875","0.986953125"
"58400","0.985576171875","0.9838671875","0.98703125"
"58450","0.986787109375","0.985625","0.98796875"
"58500","0.98546875","0.9840625","0.9870703125"
"58550","0.9861035156250001","0.9846875","0.9876953125"
"58600","0.985361328125","0.984296875","0.9865234375"
"58650","0.985986328125","0.9845703125","0.9868359375"
"58700","0.98515625","0.9838671875","0.9864453125"
"58750","0.9865234375","0.9846484375","0.9882421875"
"58800","0.9853515625","0.984375","0.9867578125"
"58850","0.9851757812499999","0.9837890625","0.986171875"
"58900","0.986337890625","0.9847265625","0.9879296875"
"58950","0.98662109375","0.9850390625","0.98890625"
"59000","0.9853124999999999","0.9836328125","0.9873046875"
"59050","0.985400390625","0.9844921875","0.9864453125"
"59100","0.985185546875","0.9839453125","0.9864453125"
"59150","0.98611328125","0.9848046875","0.987109375"
"59200","0.985458984375","0.984296875","0.9866796875"
"59250","0.9853515625","0.9836328125","0.986640625"
"59300","0.9866406249999999","0.9853125","0.9876171875"
"59350","0.986064453125","0.984296875","0.987734375"
"59400","0.98638671875","0.9839453125","0.9890234375"
"59450","0.985947265625","0.984765625","0.9878515625"
"59500","0.985712890625","0.98375","0.9873828125"
"59550","0.986357421875","0.9848828125","0.98765625"
"59600","0.986279296875","0.985234375","0.9873828125"
"59650","0.98693359375","0.985703125","0.9888671875"
"59700","0.98517578125","0.983515625","0.9869140625"
"59750","0.9855859375","0.9839453125","0.9871875"
"59800","0.9860156250000001","0.9845703125","0.98734375"
"59850","0.98708984375","0.98609375","0.988125"
"59900","0.985732421875","0.9835546875","0.9873046875"
"59950","0.9867675781249999","0.984609375","0.9891796875"
"60000","0.986005859375","0.9846875","0.9876171875"
"60050","0.985986328125","0.9840234375","0.9878125"
"60100","0.98603515625","0.9842578125","0.9873046875"
"60150","0.98646484375","0.984453125","0.9879296875"
"60200","0.9863671875","0.98453125","0.988046875"
"60250","0.9863671875000001","0.9842578125","0.9881640625"
"60300","0.986767578125","0.985390625","0.9880859375"
"60350","0.9859375","0.98484375","0.9872265625"
"60400","0.985458984375","0.9835546875","0.987265625"
"60450","0.9854296874999999","0.984296875","0.986953125"
"60500","0.986201171875","0.984765625","0.9875"
"60550","0.985556640625","0.9837109375","0.98734375"
"60600","0.986884765625","0.985625","0.9884375"
"60650","0.98669921875","0.9851953125","0.9877734375"
"60700","0.986845703125","0.985859375","0.9878125"
"60750","0.9862988281249999","0.9841796875","0.987890625"
"60800","0.986533203125","0.9851171875","0.98765625"
"60850","0.985634765625","0.98390625","0.9873046875"
"60900","0.985986328125","0.984453125","0.98734375"
"60950","0.9860449218749999","0.984609375","0.9874609375"
"61000","0.98603515625","0.98390625","0.988046875"
"61050","0.98611328125","0.98484375","0.987265625"
"61100","0.9859765625","0.9848828125","0.98734375"
"61150","0.987294921875","0.986328125","0.9884765625"
"61200","0.9866210937500001","0.985234375","0.988125"
"61250","0.9871191406250001","0.98578125","0.9886328125"
"61300","0.986328125","0.9848046875","0.987890625"
"61350","0.98677734375","0.9842578125","0.9887109375"
"61400","0.9872363281250001","0.9859375","0.988984375"
"61450","0.9862402343750001","0.985078125","0.9877734375"
"61500","0.9855859375","0.9835546875","0.987265625"
"61550","0.98609375","0.98453125","0.9876171875"
"61600","0.986103515625","0.98421875","0.988203125"
"61650","0.98630859375","0.98484375","0.987890625"
"61700","0.9865039062500001","0.9844921875","0.988359375"
"61750","0.986142578125","0.9848046875","0.9871875"
"61800","0.9866015625","0.9850390625","0.9880859375"
"61850","0.986328125","0.9848828125","0.9871484375"
"61900","0.9872265625","0.9861328125","0.988359375"
"61950","0.986875","0.9853515625","0.988515625"
"62000","0.986640625","0.98484375","0.988203125"
"62050","0.986328125","0.9846484375","0.9876171875"
"62100","0.98646484375","0.9852734375","0.9873828125"
"62150","0.986796875","0.9850390625","0.9888671875"
"62200","0.98572265625","0.9839453125","0.9871875"
"62250","0.98658203125","0.9851171875","0.9887109375"
"62300","0.9872363281250001","0.9855859375","0.9887890625"
"62350","0.986259765625","0.9844921875","0.9875"
"62400","0.9867578125","0.9845703125","0.9884765625"
"62450","0.986513671875","0.98515625","0.98875"
"62500","0.98705078125","0.985625","0.9881640625"
"62550","0.9864843750000001","0.984453125","0.988203125"
"62600","0.9865917968749999","0.985546875","0.98796875"
"62650","0.98658203125","0.9855859375","0.9874609375"
"62700","0.9872167968750001","0.984765625","0.989453125"
"62750","0.985947265625","0.9840234375","0.987734375"
"62800","0.98828125","0.9869140625","0.9895703125"
"62850","0.98658203125","0.9858984375","0.9871484375"
"62900","0.98646484375","0.9852734375","0.9874609375"
"62950","0.987197265625","0.98546875","0.9887109375"
"63000","0.9856835937499999","0.9841796875","0.9870703125"
"63050","0.9867089843749999","0.986015625","0.987578125"
"63100","0.98802734375","0.9859765625","0.98953125"
"63150","0.986533203125","0.9847265625","0.9885546875"
"63200","0.986923828125","0.985703125","0.9883984375"
"63250","0.9867773437499999","0.98515625","0.9883984375"
"63300","0.9854687500000001","0.9837890625","0.98703125"
"63350","0.98728515625","0.9862109375","0.9886328125"
"63400","0.986943359375","0.9858984375","0.988203125"
"63450","0.9863671875","0.98484375","0.9879296875"
"63500","0.987275390625","0.9864453125","0.988515625"
"63550","0.9867578125","0.9855078125","0.988515625"
"63600","0.9869531250000001","0.9860546875","0.9878125"
"63650","0.986884765625","0.9853125","0.9880078125"
"63700","0.9869921875","0.9858984375","0.988359375"
"63750","0.9871484374999999","0.9859375","0.9881640625"
"63800","0.9869726562500001","0.9852734375","0.9888671875"
"63850","0.9876464843749999","0.9866796875","0.9886328125"
"63900","0.98744140625","0.9859375","0.989296875"
"63950","0.9862207031250001","0.9848046875","0.9884375"
"64000","0.986416015625","0.9853125","0.9875390625"
"64050","0.987021484375","0.985390625","0.988125"
"64100","0.986796875","0.9845703125","0.9887109375"
"64150","0.98572265625","0.9843359375","0.987109375"
"64200","0.987216796875","0.985703125","0.988828125"
"64250","0.9867480468750001","0.9856640625","0.9878125"
"64300","0.987421875","0.98578125","0.988828125"
"64350","0.98650390625","0.985234375","0.9883203125"
"64400","0.98640625","0.9849609375","0.9883984375"
"64450","0.986572265625","0.985234375","0.988125"
"64500","0.9867382812500001","0.98515625","0.9883984375"
"64550","0.9871484375","0.9858203125","0.9889453125"
"64600","0.987451171875","0.98546875","0.9891796875"
"64650","0.9877734375","0.9862890625","0.98921875"
"64700","0.986796875","0.9851953125","0.98796875"
"64750","0.98708984375","0.9855859375","0.9883984375"
"64800","0.987802734375","0.98640625","0.9891796875"
"64850","0.98681640625","0.984765625","0.988671875"
"64900","0.9867578124999999","0.985625","0.98796875"
"64950","0.9871484374999999","0.9859375","0.988359375"
"65000","0.98689453125","0.9857421875","0.988125"
"65050","0.987275390625","0.98625","0.9882421875"
"65100","0.9868554687499999","0.9859765625","0.98796875"
"65150","0.9872265625000001","0.985859375","0.9884765625"
"65200","0.9882519531249999","0.986875","0.989609375"
"65250","0.98677734375","0.98546875","0.988125"
"65300","0.98677734375","0.9851953125","0.988359375"
"65350","0.98794921875","0.9861328125","0.9898046875"
"65400","0.987529296875","0.986484375","0.9887109375"
"65450","0.9866210937500001","0.985625","0.9880078125"
"65500","0.988037109375","0.98703125","0.9892578125"
"65550","0.9870703125","0.9861328125","0.988125"
"65600","0.988212890625","0.98703125","0.989140625"
"65650","0.9872558593749999","0.9859765625","0.9885546875"
"65700","0.9875488281250001","0.9856640625","0.988984375"
"65750","0.9873046875","0.9861328125","0.9885546875"
"65800","0.98732421875","0.9859375","0.988671875"
"65850","0.9876171874999999","0.986796875","0.988671875"
"65900","0.987333984375","0.9858984375","0.9889453125"
"65950","0.987177734375","0.9856640625","0.98859375"
"66000","0.9871484374999999","0.9860546875","0.988125"
"66050","0.98640625","0.9847265625","0.9878515625"
"66100","0.9868554687500001","0.9855859375","0.98828125"
"66150","0.9877832031250001","0.986640625","0.98859375"
"66200","0.987607421875","0.98609375","0.9890234375"
"66250","0.986083984375","0.985234375","0.9872265625"
"66300","0.9871777343750001","0.9861328125","0.98859375"
"66350","0.9867480468750001","0.985546875","0.98828125"
"66400","0.98685546875","0.985546875","0.988203125"
"66450","0.9874218749999999","0.9858984375","0.9887109375"
"66500","0.987939453125","0.986953125","0.9891796875"
"66550","0.98560546875","0.983671875","0.9869921875"
"66600","0.986806640625","0.9854296875","0.988125"
"66650","0.987314453125","0.986015625","0.98875"
"66700","0.98609375","0.9844140625","0.98765625"
"66750","0.987724609375","0.9865234375","0.988984375"
"66800","0.9874609375","0.9863671875","0.988984375"
"66850","0.9868359375","0.9859765625","0.9877734375"
"66900","0.98763671875","0.9858984375","0.989375"
"66950","0.9866601562499999","0.9849609375","0.9883984375"
"67000","0.986484375","0.985","0.9878125"
"67050","0.987822265625","0.98640625","0.9888671875"
"67100","0.9870214843749999","0.986015625","0.9880078125"
"67150","0.98728515625","0.9861328125","0.9886328125"
"67200","0.98755859375","0.986015625","0.9887109375"
"67250","0.9868554687500001","0.984921875","0.98859375"
"67300","0.98841796875","0.987265625","0.9897265625"
"67350","0.98681640625","0.9852734375","0.9886328125"
"67400","0.9862890625","0.98453125","0.9878515625"
"67450","0.9876269531249999","0.98609375","0.989296875"
"67500","0.986826171875","0.984921875","0.988671875"
"67550","0.986806640625","0.985390625","0.988515625"
"67600","0.987197265625","0.985078125","0.988828125"
"67650","0.9861816406249999","0.98515625","0.98703125"
"67700","0.985810546875","0.984375","0.986875"
"67750","0.986875","0.9851171875","0.98859375"
"67800","0.98818359375","0.98640625","0.9896875"
"67850","0.986103515625","0.9849609375","0.9868359375"
"67900","0.98787109375","0.98671875","0.9891796875"
"67950","0.9878515625000001","0.9867578125","0.9893359375"
"68000","0.98810546875","0.9866796875","0.9894921875"
"68050","0.9883789062499999","0.9873046875","0.9894140625"
"68100","0.9881347656249999","0.9869921875","0.9893359375"
"68150","0.987607421875","0.98640625","0.989140625"
"68200","0.98708984375","0.9859375","0.9883984375"
"68250","0.9876074218750002","0.9865234375","0.9884765625"
"68300","0.9866308593750001","0.985625","0.9876953125"
"68350","0.9878125","0.986015625","0.9894140625"
"68400","0.988173828125","0.9868359375","0.9898046875"
"68450","0.9876660156250001","0.9862109375","0.989375"
"68500","0.9879882812499999","0.9866015625","0.989375"
"68550","0.9871191406250001","0.9858203125","0.988359375"
"68600","0.9869921875","0.985546875","0.9883203125"
"68650","0.987529296875","0.98625","0.9888671875"
"68700","0.987080078125","0.98546875","0.988671875"
"68750","0.987958984375","0.986953125","0.9889453125"
"68800","0.9879980468749999","0.98703125","0.988984375"
"68850","0.988310546875","0.98734375","0.989609375"
"68900","0.988232421875","0.98703125","0.989140625"
"68950","0.98740234375","0.985625","0.988515625"
"69000","0.987587890625","0.9861328125","0.9887109375"
"69050","0.9883105468750001","0.9871875","0.9896875"
"69100","0.9871484374999999","0.985625","0.9890234375"
"69150","0.987353515625","0.986015625","0.9886328125"
"69200","0.98783203125","0.9865234375","0.9893359375"
"69250","0.9873828125","0.985859375","0.9892578125"
"69300","0.9881152343749999","0.9865625","0.9896484375"
"69350","0.98798828125","0.9869140625","0.9891796875"
"69400","0.988271484375","0.9869140625","0.9894140625"
"69450","0.988017578125","0.9868359375","0.98953125"
"69500","0.9880957031250001","0.986796875","0.9894921875"
"69550","0.9887988281250001","0.9878125","0.99"
"69600","0.98755859375","0.9859375","0.9894140625"
"69650","0.9873925781249999","0.9854296875","0.9890625"
"69700","0.9876171874999999","0.98609375","0.9890625"
"69750","0.987314453125","0.985859375","0.988984375"
"69800","0.98802734375","0.98671875","0.9892578125"
"69850","0.9874023437499999","0.9861328125","0.9884765625"
"69900","0.988623046875","0.9878515625","0.9893359375"
"69950","0.98806640625","0.986484375","0.9895703125"
"70000","0.986767578125","0.985625","0.9884765625"
"70050","0.98904296875","0.988046875","0.989609375"
"70100","0.9870410156250001","0.9856640625","0.9883984375"
"70150","0.987265625","0.9851171875","0.9899609375"
"70200","0.9880078125","0.986875","0.988984375"
"70250","0.9855078125000001","0.984140625","0.9869140625"
"70300","0.98828125","0.987265625","0.989375"
"70350","0.9878320312500001","0.986171875","0.9896875"
"70400","0.9873046875","0.9864453125","0.9884765625"
"70450","0.987333984375","0.985390625","0.9889453125"
"70500","0.987275390625","0.9860546875","0.9884765625"
"70550","0.9871582031249999","0.98546875","0.9884375"
"70600","0.9881738281250001","0.98640625","0.9894921875"
"70650","0.9880859375","0.98640625","0.989609375"
"70700","0.9879296875","0.9862890625","0.9895703125"
"70750","0.9883593749999999","0.9866015625","0.9899609375"
"70800","0.987080078125","0.985703125","0.9885546875"
"70850","0.987490234375","0.98625","0.9888671875"
"70900","0.9873730468749999","0.9859375","0.9886328125"
"70950","0.987548828125","0.986796875","0.9885546875"
"71000","0.988955078125","0.9873828125","0.99015625"
"71050","0.987001953125","0.9862109375","0.9878515625"
"71100","0.987314453125","0.986015625","0.988671875"
"71150","0.98744140625","0.985859375","0.989140625"
"71200","0.9876953125","0.9864453125","0.9884765625"
"71250","0.9868750000000001","0.9857421875","0.9877734375"
"71300","0.987724609375","0.98640625","0.989375"
"71350","0.98859375","0.987578125","0.989765625"
"71400","0.98775390625","0.98640625","0.9888671875"
"71450","0.9886621093750001","0.9879296875","0.989375"
"71500","0.987958984375","0.986328125","0.989921875"
"71550","0.988515625","0.9871875","0.9898046875"
"71600","0.98701171875","0.98578125","0.988203125"
"71650","0.9880078125","0.986015625","0.9894140625"
"71700","0.9871484375","0.98578125","0.9886328125"
"71750","0.9865234375","0.985546875","0.9878125"
"71800","0.987705078125","0.986015625","0.9894140625"
"71850","0.987216796875","0.9859375","0.9883203125"
"71900","0.98841796875","0.98734375","0.9896875"
"71950","0.9886914062500001","0.9867578125","0.9902734375"
"72000","0.9869824218750001","0.9862890625","0.987578125"
"72050","0.9879785156249999","0.98671875","0.98890625"
"72100","0.987607421875","0.985859375","0.98890625"
"72150","0.9884570312500001","0.9866015625","0.99015625"
"72200","0.9880175781249999","0.9865234375","0.9889453125"
"72250","0.987490234375","0.9862890625","0.988984375"
"72300","0.987412109375","0.9858203125","0.989296875"
"72350","0.9868457031250001","0.98578125","0.9887109375"
"72400","0.988623046875","0.9876953125","0.989375"
"72450","0.987890625","0.986171875","0.989140625"
"72500","0.987666015625","0.98671875","0.98859375"
"72550","0.989482421875","0.9878515625","0.99046875"
"72600","0.98681640625","0.984453125","0.9887890625"
"72650","0.9876171874999999","0.9862109375","0.9889453125"
"72700","0.9891601562500001","0.9880859375","0.9906640625"
"72750","0.98748046875","0.98625","0.9886328125"
"72800","0.9866796875000001","0.985546875","0.9875390625"
"72850","0.988505859375","0.9873046875","0.9898828125"
"72900","0.987431640625","0.98578125","0.98875"
"72950","0.9887109374999999","0.9875","0.9898046875"
"73000","0.988544921875","0.9869921875","0.9897265625"
"73050","0.988271484375","0.9867578125","0.9894921875"
"73100","0.9883398437500001","0.9875390625","0.9892578125"
"73150","0.98779296875","0.986796875","0.9893359375"
"73200","0.9890625","0.98765625","0.9901171875"
"73250","0.987783203125","0.9865625","0.989140625"
"73300","0.988251953125","0.9873046875","0.988828125"
"73350","0.988193359375","0.9858203125","0.9896484375"
"73400","0.989052734375","0.9876953125","0.99078125"
"73450","0.987373046875","0.98625","0.9887109375"
"73500","0.9878515625000001","0.986953125","0.9889453125"
"73550","0.987978515625","0.98625","0.9892578125"
"73600","0.9878515625000001","0.986640625","0.9890625"
"73650","0.9883886718749999","0.9875","0.9896484375"
"73700","0.9879003906249999","0.9863671875","0.989765625"
"73750","0.987841796875","0.9869140625","0.9889453125"
"73800","0.9888476562499999","0.987734375","0.9898828125"
"73850","0.988056640625","0.98703125","0.9891796875"
"73900","0.987724609375","0.986796875","0.98875"
"73950","0.9880566406250001","0.986328125","0.98953125"
"74000","0.9879101562500001","0.986171875","0.9891796875"
"74050","0.9885937499999999","0.987109375","0.9898046875"
"74100","0.9887988281250001","0.987421875","0.9899609375"
"74150","0.98875","0.9875","0.98984375"
"74200","0.9878515625","0.9866015625","0.9890625"
"74250","0.9882226562499999","0.9873046875","0.9891796875"
"74300","0.989296875","0.9882421875","0.9899609375"
"74350","0.9877734375","0.9866796875","0.9890625"
"74400","0.988251953125","0.9872265625","0.9893359375"
"74450","0.9879296875","0.9873046875","0.9888671875"
"74500","0.9884667968749999","0.987265625","0.99"
"74550","0.988671875","0.9873828125","0.9896875"
"74600","0.9874023437499999","0.9862890625","0.988671875"
"74650","0.9883105468750001","0.987109375","0.989453125"
"74700","0.9891894531250001","0.9881640625","0.99"
"74750","0.988359375","0.9871875","0.9894140625"
"74800","0.9889453125","0.98734375","0.989921875"
"74850","0.9886816406250001","0.986796875","0.989921875"
"74900","0.9885156249999999","0.9879296875","0.989375"
"74950","0.9886035156249999","0.98765625","0.989375"
"75000","0.9894238281250001","0.98859375","0.990234375"
"75050","0.9868847656249999","0.9853125","0.9890234375"
"75100","0.98830078125","0.9868359375","0.9895703125"
"75150","0.987841796875","0.9867578125","0.989140625"
"75200","0.9889355468750001","0.9875390625","0.9904296875"
"75250","0.988662109375","0.98671875","0.99046875"
"75300","0.988359375","0.9876953125","0.98890625"
"75350","0.988193359375","0.986484375","0.9900390625"
"75400","0.988603515625","0.987421875","0.989453125"
"75450","0.98701171875","0.986171875","0.9878125"
"75500","0.989130859375","0.988125","0.990390625"
"75550","0.988798828125","0.9875","0.990078125"
"75600","0.988427734375","0.987109375","0.9892578125"
"75650","0.987900390625","0.9867578125","0.989453125"
"75700","0.98814453125","0.9869921875","0.98921875"
"75750","0.98791015625","0.986640625","0.9888671875"
"75800","0.9883496093749999","0.9873046875","0.9894140625"
"75850","0.98791015625","0.986796875","0.988828125"
"75900","0.988056640625","0.98671875","0.989453125"
"75950","0.988818359375","0.9875390625","0.9905859375"
"76000","0.9885644531250001","0.9878125","0.9897265625"
"76050","0.9893847656249999","0.9879296875","0.990859375"
"76100","0.9885546875","0.9872265625","0.9896484375"
"76150","0.98908203125","0.988125","0.9901171875"
"76200","0.988984375","0.9880859375","0.989765625"
"76250","0.9887207031249999","0.98734375","0.9903515625"
"76300","0.98890625","0.98765625","0.990234375"
"76350","0.9891308593750001","0.988125","0.9898828125"
"76400","0.988427734375","0.986953125","0.9896875"
"76450","0.9885253906250001","0.9875","0.989921875"
"76500","0.988271484375","0.9872265625","0.989375"
"76550","0.987841796875","0.9862109375","0.988828125"
"76600","0.98814453125","0.9872265625","0.9890234375"
"76650","0.98896484375","0.987578125","0.9905078125"
"76700","0.9867578124999999","0.984921875","0.9881640625"
"76750","0.9888671875","0.987734375","0.9900390625"
"76800","0.9895996093749999","0.9885546875","0.9904296875"
"76850","0.988310546875","0.986953125","0.98953125"
"76900","0.988896484375","0.98796875","0.9899609375"
"76950","0.988427734375","0.98734375","0.989453125"
