"Step","postactivation_production: kan - Train/Accuracies_every_step","postactivation_production: kan - Train/Accuracies_every_step__MIN","postactivation_production: kan - Train/Accuracies_every_step__MAX","postactivation_production: mlp - Train/Accuracies_every_step","postactivation_production: mlp - Train/Accuracies_every_step__MIN","postactivation_production: mlp - Train/Accuracies_every_step__MAX"
"1959","0.53125","0.46875","0.609375","0.4444444444444444","0.34375","0.609375"
"1985","0.4947916666666667","0.4375","0.53125","0.3628472222222222","0.3125","0.40625"
"1991","0.4817708333333333","0.390625","0.5625","0.3975694444444444","0.34375","0.453125"
"2014","0.453125","0.359375","0.546875","0.4479166666666667","0.359375","0.5625"
"2016","0.4609375","0.359375","0.53125","0.4045138888888889","0.34375","0.46875"
"2028","0.5026041666666666","0.4375","0.546875","0.4635416666666667","0.390625","0.515625"
"2034","0.4140625","0.34375","0.5","0.40625","0.3125","0.5625"
"2049","0.4401041666666667","0.390625","0.515625","0.4340277777777778","0.390625","0.546875"
"2068","0.4661458333333333","0.390625","0.515625","0.421875","0.359375","0.484375"
"2090","0.4088541666666667","0.3125","0.453125","0.4027777777777778","0.28125","0.5"
"2098","0.5130208333333334","0.4375","0.59375","0.4270833333333333","0.265625","0.578125"
"2105","0.53125","0.390625","0.59375","0.40625","0.3125","0.46875"
"2110","0.4973958333333333","0.46875","0.53125","0.4166666666666667","0.296875","0.546875"
"2135","0.5104166666666666","0.46875","0.609375","0.3888888888888889","0.296875","0.53125"
"2141","0.4869791666666667","0.40625","0.578125","0.4114583333333333","0.359375","0.453125"
"2143","0.5052083333333334","0.453125","0.5625","0.453125","0.359375","0.53125"
"2152","0.4479166666666667","0.390625","0.515625","0.3854166666666667","0.296875","0.484375"
"2164","0.4348958333333333","0.375","0.5","0.421875","0.34375","0.484375"
"2171","0.4375","0.359375","0.53125","0.4409722222222222","0.375","0.5625"
"2184","0.453125","0.359375","0.515625","0.4409722222222222","0.25","0.609375"
"2187","0.46875","0.4375","0.515625","0.4322916666666667","0.375","0.546875"
"2189","0.4583333333333333","0.421875","0.515625","0.4201388888888889","0.296875","0.5"
"2201","0.4739583333333333","0.421875","0.515625","0.4635416666666667","0.390625","0.578125"
"2203","0.5260416666666666","0.4375","0.59375","0.4479166666666667","0.359375","0.484375"
"2213","0.5052083333333334","0.46875","0.53125","0.4704861111111111","0.390625","0.53125"
"2247","0.5026041666666666","0.421875","0.546875","0.4322916666666667","0.390625","0.484375"
"2263","0.4947916666666667","0.375","0.703125","0.4288194444444444","0.34375","0.578125"
"2272","0.484375","0.40625","0.546875","0.4565972222222222","0.40625","0.53125"
"2283","0.453125","0.296875","0.59375","0.4496527777777778","0.375","0.53125"
"2295","0.4166666666666667","0.34375","0.5","0.484375","0.4375","0.546875"
"2302","0.484375","0.4375","0.5625","0.4270833333333333","0.359375","0.5625"
"2328","0.4635416666666667","0.359375","0.546875","0.4079861111111111","0.34375","0.484375"
"2352","0.453125","0.390625","0.53125","0.4600694444444444","0.421875","0.5"
"2378","0.4791666666666667","0.4375","0.53125","0.4774305555555556","0.40625","0.5625"
"2382","0.515625","0.421875","0.671875","0.4861111111111111","0.4375","0.578125"
"2400","0.5","0.421875","0.578125","0.484375","0.375","0.625"
"2419","0.4765625","0.359375","0.5625","0.4618055555555556","0.375","0.515625"
"2422","0.5260416666666666","0.453125","0.59375","0.4305555555555556","0.359375","0.59375"
"2428","0.5078125","0.46875","0.546875","0.4652777777777778","0.375","0.546875"
"2429","0.4791666666666667","0.375","0.5625","0.4618055555555556","0.328125","0.5625"
"2459","0.4739583333333333","0.359375","0.546875","0.5173611111111112","0.390625","0.5625"
"2533","0.5","0.453125","0.5625","0.4149305555555556","0.34375","0.5"
"2537","0.4895833333333333","0.390625","0.5625","0.4704861111111111","0.390625","0.5625"
"2542","0.5","0.453125","0.546875","0.4704861111111111","0.375","0.609375"
"2549","0.5130208333333334","0.4375","0.5625","0.5052083333333334","0.4375","0.640625"
"2563","0.5416666666666666","0.40625","0.640625","0.4305555555555556","0.375","0.5"
"2573","0.4713541666666667","0.359375","0.546875","0.4444444444444444","0.359375","0.515625"
"2590","0.5052083333333334","0.40625","0.671875","0.4565972222222222","0.390625","0.5"
"2612","0.5104166666666666","0.34375","0.59375","0.4618055555555556","0.359375","0.515625"
"2624","0.4791666666666667","0.421875","0.5625","0.4496527777777778","0.375","0.53125"
"2662","0.4921875","0.421875","0.578125","0.4722222222222222","0.40625","0.546875"
"2672","0.484375","0.4375","0.515625","0.4861111111111111","0.421875","0.578125"
"2700","0.5677083333333334","0.484375","0.671875","0.4809027777777778","0.4375","0.546875"
"2707","0.5182291666666666","0.5","0.546875","0.4479166666666667","0.390625","0.53125"
"2732","0.4661458333333333","0.421875","0.53125","0.4722222222222222","0.375","0.609375"
"2738","0.5234375","0.484375","0.59375","0.4548611111111111","0.375","0.578125"
"2752","0.46875","0.3125","0.609375","0.4826388888888889","0.40625","0.59375"
"2773","0.5078125","0.453125","0.578125","0.4809027777777778","0.40625","0.5625"
"2815","0.5364583333333334","0.40625","0.65625","0.4947916666666667","0.4375","0.5625"
"2821","0.5208333333333334","0.4375","0.609375","0.4947916666666667","0.421875","0.578125"
"2833","0.4947916666666667","0.359375","0.546875","0.5052083333333334","0.375","0.578125"
"2836","0.4479166666666667","0.28125","0.59375","0.4357638888888889","0.34375","0.484375"
"2863","0.5234375","0.4375","0.609375","0.4618055555555556","0.390625","0.53125"
"2874","0.5078125","0.40625","0.6875","0.4809027777777778","0.4375","0.578125"
"2902","0.5078125","0.46875","0.578125","0.4600694444444444","0.3125","0.546875"
"2911","0.484375","0.421875","0.53125","0.4722222222222222","0.4375","0.5625"
"2941","0.5208333333333334","0.484375","0.546875","0.5034722222222222","0.453125","0.546875"
"2958","0.5286458333333334","0.421875","0.59375","0.5017361111111112","0.390625","0.578125"
"2975","0.4817708333333333","0.421875","0.546875","0.4826388888888889","0.421875","0.59375"
"2977","0.5338541666666666","0.453125","0.640625","0.5017361111111112","0.453125","0.546875"
"2992","0.4973958333333333","0.40625","0.625","0.4861111111111111","0.421875","0.640625"
"3003","0.5286458333333334","0.4375","0.625","0.5052083333333334","0.421875","0.625"
"3029","0.546875","0.46875","0.640625","0.5034722222222222","0.390625","0.625"
"3030","0.5182291666666666","0.5","0.5625","0.4496527777777778","0.40625","0.5625"
"3052","0.5130208333333334","0.40625","0.59375","0.4826388888888889","0.40625","0.515625"
"3066","0.5390625","0.484375","0.59375","0.4461805555555556","0.296875","0.578125"
"3068","0.4947916666666667","0.421875","0.578125","0.4930555555555556","0.40625","0.640625"
"3070","0.5390625","0.46875","0.65625","0.5381944444444444","0.4375","0.671875"
"3073","0.4479166666666667","0.359375","0.53125","0.4670138888888889","0.390625","0.546875"
"3091","0.5208333333333334","0.46875","0.59375","0.4930555555555556","0.4375","0.578125"
"3096","0.5078125","0.359375","0.578125","0.4982638888888889","0.359375","0.609375"
"3117","0.4973958333333333","0.40625","0.609375","0.4427083333333333","0.328125","0.578125"
"3121","0.4973958333333333","0.40625","0.609375","0.4461805555555556","0.359375","0.515625"
"3124","0.5390625","0.484375","0.59375","0.4461805555555556","0.328125","0.546875"
"3163","0.5078125","0.421875","0.625","0.5069444444444444","0.453125","0.5625"
"3167","0.5078125","0.46875","0.5625","0.4947916666666667","0.4375","0.609375"
"3214","0.4973958333333333","0.40625","0.5625","0.5173611111111112","0.484375","0.609375"
"3215","0.4921875","0.40625","0.546875","0.5173611111111112","0.4375","0.578125"
"3224","0.5026041666666666","0.4375","0.5625","0.4322916666666667","0.375","0.609375"
"3263","0.5286458333333334","0.4375","0.5625","0.4375","0.3125","0.5625"
"3273","0.5026041666666666","0.453125","0.59375","0.4670138888888889","0.390625","0.609375"
"3274","0.53125","0.5","0.578125","0.4496527777777778","0.40625","0.515625"
"3296","0.5182291666666666","0.453125","0.640625","0.4930555555555556","0.390625","0.53125"
"3306","0.5364583333333334","0.421875","0.671875","0.4791666666666667","0.4375","0.546875"
"3316","0.5416666666666666","0.46875","0.625","0.4930555555555556","0.421875","0.5625"
"3318","0.5208333333333334","0.375","0.609375","0.4826388888888889","0.390625","0.546875"
"3335","0.5182291666666666","0.453125","0.640625","0.4982638888888889","0.4375","0.546875"
"3341","0.5260416666666666","0.46875","0.5625","0.5329861111111112","0.46875","0.625"
"3353","0.4713541666666667","0.390625","0.53125","0.4809027777777778","0.359375","0.53125"
"3356","0.5442708333333334","0.515625","0.625","0.4652777777777778","0.4375","0.515625"
"3365","0.5026041666666666","0.453125","0.578125","0.4947916666666667","0.375","0.65625"
"3367","0.5260416666666666","0.421875","0.625","0.4826388888888889","0.40625","0.53125"
"3372","0.4713541666666667","0.390625","0.5625","0.4635416666666667","0.40625","0.53125"
"3417","0.5208333333333334","0.46875","0.59375","0.5","0.421875","0.578125"
"3444","0.5494791666666666","0.46875","0.640625","0.4878472222222222","0.375","0.5625"
"3494","0.546875","0.5","0.578125","0.4583333333333333","0.34375","0.53125"
"3506","0.5416666666666666","0.5","0.625","0.4826388888888889","0.421875","0.609375"
"3528","0.5130208333333334","0.4375","0.59375","0.4513888888888889","0.328125","0.5625"
"3557","0.5338541666666666","0.421875","0.640625","0.4496527777777778","0.375","0.515625"
"3563","0.5286458333333334","0.46875","0.578125","0.4947916666666667","0.328125","0.65625"
"3577","0.5182291666666666","0.46875","0.578125","0.4670138888888889","0.390625","0.515625"
"3595","0.5208333333333334","0.484375","0.578125","0.5260416666666666","0.375","0.625"
"3599","0.5598958333333334","0.4375","0.625","0.4965277777777778","0.4375","0.546875"
"3602","0.5546875","0.46875","0.734375","0.4496527777777778","0.328125","0.5625"
"3608","0.6015625","0.515625","0.671875","0.5121527777777778","0.34375","0.6875"
"3610","0.5729166666666666","0.515625","0.640625","0.5190972222222222","0.40625","0.6875"
"3629","0.5364583333333334","0.40625","0.625","0.4826388888888889","0.453125","0.515625"
"3656","0.515625","0.40625","0.5625","0.4444444444444444","0.34375","0.578125"
"3673","0.5625","0.46875","0.65625","0.5","0.46875","0.53125"
"3678","0.5234375","0.390625","0.609375","0.5260416666666666","0.390625","0.65625"
"3740","0.5859375","0.53125","0.609375","0.4583333333333333","0.34375","0.5625"
"3749","0.5546875","0.515625","0.578125","0.4253472222222222","0.375","0.59375"
"3758","0.5390625","0.421875","0.625","0.5138888888888888","0.421875","0.609375"
"3765","0.5234375","0.484375","0.59375","0.484375","0.40625","0.5625"
"3767","0.5494791666666666","0.5","0.625","0.4861111111111111","0.375","0.59375"
"3794","0.4947916666666667","0.4375","0.5625","0.5086805555555556","0.46875","0.578125"
"3803","0.53125","0.453125","0.609375","0.5243055555555556","0.484375","0.578125"
"3818","0.5651041666666666","0.515625","0.625","0.5434027777777778","0.40625","0.609375"
"3836","0.5026041666666666","0.40625","0.640625","0.4409722222222222","0.359375","0.546875"
"3838","0.5703125","0.5","0.609375","0.515625","0.453125","0.609375"
"3849","0.5","0.40625","0.609375","0.4600694444444444","0.328125","0.59375"
"3857","0.5208333333333334","0.46875","0.59375","0.4982638888888889","0.421875","0.59375"
"3871","0.5260416666666666","0.484375","0.59375","0.484375","0.40625","0.5625"
"3878","0.5546875","0.484375","0.609375","0.5225694444444444","0.46875","0.578125"
"3887","0.5755208333333334","0.453125","0.671875","0.5069444444444444","0.4375","0.5625"
"3889","0.546875","0.484375","0.59375","0.4947916666666667","0.359375","0.578125"
"3892","0.5208333333333334","0.46875","0.609375","0.5121527777777778","0.390625","0.65625"
"3910","0.5729166666666666","0.484375","0.671875","0.5121527777777778","0.375","0.59375"
"3921","0.546875","0.484375","0.65625","0.4496527777777778","0.34375","0.640625"
"3923","0.5052083333333334","0.328125","0.625","0.453125","0.40625","0.546875"
"3931","0.578125","0.453125","0.640625","0.4670138888888889","0.359375","0.578125"
"3951","0.546875","0.421875","0.625","0.4704861111111111","0.40625","0.5625"
"3958","0.5260416666666666","0.421875","0.625","0.4861111111111111","0.453125","0.515625"
"3974","0.5625","0.484375","0.640625","0.5295138888888888","0.46875","0.578125"
"3993","0.515625","0.4375","0.65625","0.5329861111111112","0.4375","0.65625"
"4009","0.546875","0.453125","0.59375","0.53125","0.484375","0.578125"
"4012","0.5390625","0.5","0.609375","0.4826388888888889","0.375","0.5625"
"4016","0.46875","0.390625","0.5","0.4913194444444444","0.375","0.609375"
"4021","0.5546875","0.5","0.640625","0.4739583333333333","0.390625","0.53125"
"4032","0.5833333333333334","0.546875","0.609375","0.5173611111111112","0.40625","0.65625"
"4054","0.5416666666666666","0.5","0.625","0.5572916666666666","0.515625","0.625"
"4066","0.5598958333333334","0.46875","0.609375","0.5069444444444444","0.46875","0.546875"
"4101","0.5598958333333334","0.484375","0.640625","0.4861111111111111","0.421875","0.53125"
"4114","0.5520833333333334","0.515625","0.609375","0.46875","0.390625","0.5625"
"4131","0.5494791666666666","0.484375","0.640625","0.4982638888888889","0.453125","0.5625"
"4140","0.5625","0.5","0.640625","0.5972222222222222","0.484375","0.6875"
"4148","0.5","0.40625","0.5625","0.5451388888888888","0.46875","0.640625"
"4162","0.578125","0.46875","0.71875","0.5329861111111112","0.453125","0.671875"
"4163","0.5130208333333334","0.453125","0.59375","0.4756944444444444","0.328125","0.609375"
"4175","0.53125","0.421875","0.609375","0.53125","0.484375","0.578125"
"4181","0.5494791666666666","0.421875","0.671875","0.5243055555555556","0.375","0.625"
"4184","0.5078125","0.453125","0.5625","0.5173611111111112","0.4375","0.578125"
"4212","0.5286458333333334","0.421875","0.640625","0.484375","0.390625","0.65625"
"4213","0.6119791666666666","0.515625","0.703125","0.5503472222222222","0.390625","0.640625"
"4281","0.5130208333333334","0.390625","0.609375","0.4930555555555556","0.4375","0.609375"
"4321","0.5885416666666666","0.515625","0.65625","0.4965277777777778","0.4375","0.640625"
"4337","0.5807291666666666","0.484375","0.71875","0.5347222222222222","0.484375","0.609375"
"4341","0.5390625","0.421875","0.59375","0.5277777777777778","0.484375","0.671875"
"4349","0.5338541666666666","0.421875","0.65625","0.5121527777777778","0.46875","0.609375"
"4369","0.5364583333333334","0.46875","0.578125","0.5190972222222222","0.390625","0.625"
"4379","0.546875","0.484375","0.671875","0.5572916666666666","0.46875","0.609375"
"4392","0.5260416666666666","0.46875","0.625","0.4756944444444444","0.421875","0.5625"
"4402","0.5260416666666666","0.46875","0.609375","0.4947916666666667","0.4375","0.578125"
"4413","0.5677083333333334","0.46875","0.6875","0.5138888888888888","0.4375","0.578125"
"4420","0.5520833333333334","0.515625","0.640625","0.5121527777777778","0.421875","0.59375"
"4424","0.5755208333333334","0.5","0.640625","0.5260416666666666","0.4375","0.640625"
"4425","0.5703125","0.53125","0.625","0.5208333333333334","0.484375","0.59375"
"4429","0.5598958333333334","0.46875","0.640625","0.5381944444444444","0.484375","0.640625"
"4443","0.5546875","0.515625","0.609375","0.5295138888888888","0.453125","0.609375"
"4447","0.5755208333333334","0.484375","0.625","0.4965277777777778","0.40625","0.59375"
"4453","0.5859375","0.484375","0.65625","0.5399305555555556","0.453125","0.59375"
"4478","0.5677083333333334","0.5","0.609375","0.5486111111111112","0.375","0.625"
"4481","0.5364583333333334","0.484375","0.59375","0.5295138888888888","0.46875","0.578125"
"4487","0.59375","0.484375","0.671875","0.4826388888888889","0.4375","0.546875"
"4489","0.5416666666666666","0.515625","0.578125","0.4895833333333333","0.453125","0.578125"
"4494","0.5572916666666666","0.453125","0.65625","0.5121527777777778","0.390625","0.59375"
"4502","0.5234375","0.40625","0.625","0.5295138888888888","0.46875","0.59375"
"4505","0.5520833333333334","0.453125","0.65625","0.4878472222222222","0.375","0.578125"
"4526","0.5755208333333334","0.484375","0.65625","0.4982638888888889","0.390625","0.578125"
"4527","0.5494791666666666","0.484375","0.609375","0.4722222222222222","0.40625","0.625"
"4579","0.5807291666666666","0.515625","0.671875","0.5399305555555556","0.46875","0.640625"
"4609","0.5416666666666666","0.453125","0.65625","0.5277777777777778","0.4375","0.609375"
"4631","0.5833333333333334","0.46875","0.671875","0.5520833333333334","0.46875","0.703125"
"4637","0.5755208333333334","0.5","0.65625","0.5607638888888888","0.484375","0.625"
"4648","0.5546875","0.5","0.640625","0.5329861111111112","0.484375","0.609375"
"4650","0.609375","0.515625","0.671875","0.5086805555555556","0.421875","0.609375"
"4651","0.5572916666666666","0.453125","0.609375","0.5069444444444444","0.359375","0.609375"
"4658","0.5494791666666666","0.3125","0.671875","0.4982638888888889","0.421875","0.578125"
"4659","0.5520833333333334","0.46875","0.671875","0.4861111111111111","0.375","0.59375"
"4666","0.53125","0.484375","0.5625","0.4756944444444444","0.359375","0.59375"
