"Step","postactivation_production: kan - Train/Accuracies_every_step","postactivation_production: kan - Train/Accuracies_every_step__MIN","postactivation_production: kan - Train/Accuracies_every_step__MAX","postactivation_production: mlp - Train/Accuracies_every_step","postactivation_production: mlp - Train/Accuracies_every_step__MIN","postactivation_production: mlp - Train/Accuracies_every_step__MAX"
"964","0.49481201171875","0.494384765625","0.495361328125","0.5142822265625","0.505615234375","0.523193359375"
"975","0.4996337890625","0.496337890625","0.504638671875","0.50665283203125","0.489013671875","0.523193359375"
"990","0.50665283203125","0.50048828125","0.51513671875","0.51324462890625","0.498291015625","0.5234375"
"996","0.499755859375","0.490966796875","0.51171875","0.5113525390625","0.505126953125","0.515625"
"997","0.50018310546875","0.496337890625","0.505615234375","0.50811767578125","0.4921875","0.520263671875"
"1010","0.50506591796875","0.4990234375","0.507568359375","0.51226806640625","0.4912109375","0.52490234375"
"1020","0.5010986328125","0.49365234375","0.507568359375","0.50830078125","0.494140625","0.52490234375"
"1025","0.5035400390625","0.497314453125","0.509521484375","0.50750732421875","0.49462890625","0.52197265625"
"1049","0.50347900390625","0.48486328125","0.51171875","0.5032958984375","0.484619140625","0.525146484375"
"1066","0.49658203125","0.486083984375","0.507080078125","0.504150390625","0.486572265625","0.51904296875"
"1074","0.4974365234375","0.491455078125","0.50390625","0.51007080078125","0.5068359375","0.511474609375"
"1084","0.5013427734375","0.49560546875","0.511474609375","0.50970458984375","0.501220703125","0.527587890625"
"1103","0.500732421875","0.497314453125","0.505126953125","0.5133056640625","0.497314453125","0.532958984375"
"1112","0.50341796875","0.4921875","0.5107421875","0.51812744140625","0.51416015625","0.52587890625"
"1128","0.4996337890625","0.49267578125","0.5068359375","0.517578125","0.496826171875","0.533447265625"
"1130","0.49578857421875","0.492431640625","0.50048828125","0.5101318359375","0.49072265625","0.543212890625"
"1136","0.5032958984375","0.486328125","0.53515625","0.51715087890625","0.5048828125","0.54150390625"
"1163","0.50799560546875","0.498046875","0.5185546875","0.5147705078125","0.49658203125","0.530517578125"
"1164","0.49810791015625","0.48486328125","0.510498046875","0.512451171875","0.493896484375","0.5302734375"
"1167","0.497802734375","0.48291015625","0.514404296875","0.51495361328125","0.50830078125","0.52783203125"
"1182","0.50469970703125","0.499755859375","0.513916015625","0.5166015625","0.496826171875","0.533935546875"
"1216","0.50787353515625","0.491943359375","0.52392578125","0.5194091796875","0.499755859375","0.530029296875"
"1232","0.5059814453125","0.494140625","0.527587890625","0.50982666015625","0.49755859375","0.52392578125"
"1238","0.49871826171875","0.485595703125","0.517333984375","0.51275634765625","0.49853515625","0.530517578125"
"1252","0.50018310546875","0.4873046875","0.518310546875","0.51507568359375","0.492919921875","0.53662109375"
"1268","0.50531005859375","0.498046875","0.51806640625","0.519287109375","0.50341796875","0.528076171875"
"1271","0.50823974609375","0.482177734375","0.5302734375","0.52105712890625","0.517333984375","0.52734375"
"1301","0.507568359375","0.499755859375","0.523193359375","0.51971435546875","0.504150390625","0.53125"
"1350","0.50897216796875","0.49365234375","0.522705078125","0.51837158203125","0.505615234375","0.536865234375"
"1351","0.5040283203125","0.492919921875","0.52197265625","0.51983642578125","0.510009765625","0.534912109375"
"1362","0.50408935546875","0.497802734375","0.512451171875","0.52490234375","0.51806640625","0.5283203125"
"1366","0.510498046875","0.493896484375","0.5244140625","0.51385498046875","0.504150390625","0.51904296875"
"1373","0.50830078125","0.495849609375","0.5205078125","0.521728515625","0.496826171875","0.53515625"
"1403","0.51092529296875","0.49560546875","0.533203125","0.525390625","0.521728515625","0.53369140625"
"1408","0.50286865234375","0.48974609375","0.51025390625","0.53057861328125","0.51953125","0.543212890625"
"1428","0.5068359375","0.497314453125","0.52294921875","0.53179931640625","0.52197265625","0.53857421875"
"1446","0.5029296875","0.487060546875","0.518798828125","0.531982421875","0.526611328125","0.537841796875"
"1447","0.50628662109375","0.493896484375","0.53515625","0.52276611328125","0.507568359375","0.531005859375"
"1448","0.5140380859375","0.5009765625","0.537109375","0.52435302734375","0.5234375","0.526123046875"
"1470","0.5068359375","0.492919921875","0.537841796875","0.5281982421875","0.50732421875","0.5458984375"
"1501","0.5103759765625","0.4912109375","0.522705078125","0.5318603515625","0.5185546875","0.546875"
"1507","0.5010986328125","0.49072265625","0.51611328125","0.52777099609375","0.51953125","0.541259765625"
"1511","0.50872802734375","0.49462890625","0.530029296875","0.53192138671875","0.523681640625","0.53759765625"
"1531","0.502685546875","0.4892578125","0.520263671875","0.5352783203125","0.525634765625","0.552978515625"
"1551","0.51275634765625","0.50146484375","0.52294921875","0.53265380859375","0.50830078125","0.548583984375"
"1574","0.50701904296875","0.48876953125","0.51904296875","0.52630615234375","0.523681640625","0.528564453125"
"1576","0.50933837890625","0.48388671875","0.5380859375","0.5323486328125","0.52490234375","0.540771484375"
"1589","0.5123291015625","0.504638671875","0.528564453125","0.5306396484375","0.517822265625","0.5478515625"
"1598","0.51025390625","0.491455078125","0.533447265625","0.53662109375","0.531982421875","0.5390625"
"1600","0.51068115234375","0.5","0.519775390625","0.53314208984375","0.514892578125","0.548583984375"
"1650","0.5091552734375","0.501953125","0.51904296875","0.5355224609375","0.526123046875","0.550537109375"
"1686","0.50726318359375","0.49169921875","0.524169921875","0.534423828125","0.522705078125","0.545166015625"
"1702","0.51171875","0.502197265625","0.525390625","0.5335693359375","0.525146484375","0.538330078125"
"1718","0.5120849609375","0.49755859375","0.533203125","0.5362548828125","0.520751953125","0.549560546875"
"1741","0.50933837890625","0.498779296875","0.526611328125","0.53778076171875","0.528564453125","0.548583984375"
"1760","0.5078125","0.49267578125","0.5283203125","0.545654296875","0.537841796875","0.554443359375"
"1773","0.5091552734375","0.494873046875","0.52197265625","0.5406494140625","0.533935546875","0.546630859375"
"1782","0.51873779296875","0.51123046875","0.532958984375","0.5399169921875","0.532470703125","0.54541015625"
"1792","0.5120849609375","0.494873046875","0.532470703125","0.53656005859375","0.530517578125","0.544189453125"
"1796","0.510986328125","0.5","0.5341796875","0.53521728515625","0.524169921875","0.542724609375"
"1800","0.51239013671875","0.48388671875","0.53271484375","0.53424072265625","0.518310546875","0.549560546875"
"1810","0.5245361328125","0.5068359375","0.548095703125","0.54443359375","0.530517578125","0.55859375"
"1814","0.51593017578125","0.5048828125","0.524169921875","0.5377197265625","0.52685546875","0.54931640625"
"1821","0.51904296875","0.5009765625","0.535400390625","0.54632568359375","0.53662109375","0.55517578125"
"1828","0.5174560546875","0.50439453125","0.5380859375","0.542724609375","0.534423828125","0.551513671875"
"1830","0.5233154296875","0.51611328125","0.539306640625","0.546142578125","0.534423828125","0.557861328125"
"1832","0.52288818359375","0.51171875","0.5380859375","0.5428466796875","0.5322265625","0.547607421875"
"1833","0.5196533203125","0.50927734375","0.535400390625","0.5404052734375","0.5302734375","0.548095703125"
"1836","0.51885986328125","0.510009765625","0.536376953125","0.54339599609375","0.53564453125","0.55322265625"
"1846","0.519775390625","0.506103515625","0.53955078125","0.53704833984375","0.530517578125","0.54248046875"
"1878","0.519775390625","0.5087890625","0.538818359375","0.5386962890625","0.51806640625","0.55224609375"
"1897","0.52545166015625","0.51171875","0.542236328125","0.545166015625","0.5283203125","0.56591796875"
"1933","0.52093505859375","0.4990234375","0.53369140625","0.54534912109375","0.5302734375","0.555908203125"
"1944","0.5296630859375","0.510498046875","0.54541015625","0.5458984375","0.531982421875","0.569091796875"
"1951","0.520263671875","0.507568359375","0.529541015625","0.53289794921875","0.5263671875","0.540283203125"
"1956","0.52606201171875","0.513916015625","0.546875","0.53924560546875","0.529052734375","0.5546875"
"1959","0.51739501953125","0.50634765625","0.523193359375","0.5433349609375","0.524658203125","0.558349609375"
"1985","0.52789306640625","0.51708984375","0.53564453125","0.5380859375","0.532470703125","0.544677734375"
"1991","0.5225830078125","0.51171875","0.539306640625","0.54559326171875","0.538330078125","0.55419921875"
"2014","0.5234375","0.517822265625","0.53662109375","0.54376220703125","0.537353515625","0.54736328125"
"2016","0.525634765625","0.511474609375","0.539306640625","0.53564453125","0.5205078125","0.5537109375"
"2028","0.5224609375","0.51025390625","0.532958984375","0.54833984375","0.544921875","0.555419921875"
"2034","0.52532958984375","0.514892578125","0.544921875","0.54150390625","0.526123046875","0.55712890625"
"2049","0.52880859375","0.512939453125","0.543701171875","0.54510498046875","0.525390625","0.5673828125"
"2068","0.5252685546875","0.516357421875","0.531005859375","0.55828857421875","0.5517578125","0.568115234375"
"2090","0.52783203125","0.516845703125","0.546630859375","0.5513916015625","0.5400390625","0.557861328125"
"2098","0.529541015625","0.51318359375","0.546142578125","0.54522705078125","0.5283203125","0.560302734375"
"2105","0.5263671875","0.51025390625","0.534912109375","0.543701171875","0.532958984375","0.554931640625"
"2110","0.53472900390625","0.52880859375","0.54345703125","0.5396728515625","0.528076171875","0.551513671875"
"2135","0.52911376953125","0.51025390625","0.54638671875","0.54559326171875","0.534912109375","0.557373046875"
"2141","0.52801513671875","0.511962890625","0.539794921875","0.54608154296875","0.535888671875","0.550537109375"
"2143","0.5264892578125","0.514404296875","0.54638671875","0.5445556640625","0.541015625","0.550048828125"
"2152","0.53143310546875","0.523681640625","0.541015625","0.54473876953125","0.533203125","0.559814453125"
"2164","0.52789306640625","0.5126953125","0.54052734375","0.54656982421875","0.52587890625","0.561279296875"
"2171","0.526611328125","0.51318359375","0.5341796875","0.54608154296875","0.5400390625","0.55224609375"
"2184","0.5352783203125","0.52001953125","0.543212890625","0.53753662109375","0.530517578125","0.54296875"
"2187","0.53399658203125","0.52490234375","0.5380859375","0.55267333984375","0.537109375","0.570556640625"
"2189","0.53057861328125","0.5166015625","0.5458984375","0.54229736328125","0.527099609375","0.555419921875"
"2201","0.5316162109375","0.524169921875","0.53662109375","0.54388427734375","0.53125","0.557861328125"
"2203","0.52789306640625","0.521484375","0.54052734375","0.54705810546875","0.531982421875","0.56640625"
"2213","0.5325927734375","0.521484375","0.543701171875","0.54510498046875","0.53564453125","0.5546875"
"2247","0.53363037109375","0.52685546875","0.538330078125","0.5489501953125","0.5390625","0.559814453125"
"2263","0.53790283203125","0.52783203125","0.550048828125","0.5462646484375","0.53515625","0.5556640625"
"2272","0.5330810546875","0.53173828125","0.536376953125","0.5487060546875","0.53515625","0.561279296875"
"2283","0.53363037109375","0.527099609375","0.540771484375","0.5521240234375","0.54443359375","0.56591796875"
"2295","0.52978515625","0.525146484375","0.53515625","0.54779052734375","0.52978515625","0.571533203125"
"2302","0.5302734375","0.522216796875","0.535888671875","0.5439453125","0.530029296875","0.559326171875"
"2328","0.53497314453125","0.519287109375","0.552490234375","0.546875","0.531982421875","0.555908203125"
"2352","0.53411865234375","0.5263671875","0.54052734375","0.55712890625","0.544677734375","0.570556640625"
"2378","0.53643798828125","0.529541015625","0.544677734375","0.5535888671875","0.549072265625","0.557373046875"
"2382","0.54150390625","0.52783203125","0.547607421875","0.5465087890625","0.532958984375","0.558349609375"
"2400","0.54229736328125","0.536865234375","0.54638671875","0.55450439453125","0.547119140625","0.565673828125"
"2419","0.53912353515625","0.5322265625","0.546142578125","0.5499267578125","0.543701171875","0.558349609375"
"2422","0.53985595703125","0.53369140625","0.544921875","0.554443359375","0.53857421875","0.568603515625"
"2428","0.5361328125","0.53125","0.5498046875","0.5465087890625","0.539306640625","0.554443359375"
"2429","0.53265380859375","0.5263671875","0.55029296875","0.548828125","0.537353515625","0.560546875"
"2459","0.5369873046875","0.531982421875","0.545166015625","0.5435791015625","0.524658203125","0.56396484375"
"2533","0.545166015625","0.53076171875","0.5546875","0.54876708984375","0.5478515625","0.550048828125"
"2537","0.54217529296875","0.531494140625","0.55322265625","0.5516357421875","0.54150390625","0.5615234375"
"2542","0.5404052734375","0.533447265625","0.547119140625","0.54693603515625","0.534912109375","0.560302734375"
"2549","0.533203125","0.521728515625","0.544677734375","0.5570068359375","0.5390625","0.57470703125"
"2563","0.5411376953125","0.53271484375","0.54638671875","0.55181884765625","0.532958984375","0.562255859375"
"2573","0.5374755859375","0.523193359375","0.543701171875","0.55462646484375","0.539794921875","0.56787109375"
"2590","0.54296875","0.536376953125","0.55810546875","0.5460205078125","0.54052734375","0.554931640625"
"2612","0.542236328125","0.53955078125","0.543701171875","0.55718994140625","0.54638671875","0.564697265625"
"2624","0.536376953125","0.526123046875","0.545654296875","0.55364990234375","0.53857421875","0.56396484375"
"2662","0.53759765625","0.53125","0.55224609375","0.56207275390625","0.5498046875","0.5673828125"
"2672","0.54486083984375","0.536376953125","0.55078125","0.553466796875","0.541259765625","0.563232421875"
"2700","0.540771484375","0.53271484375","0.556396484375","0.55059814453125","0.544921875","0.553466796875"
"2707","0.54327392578125","0.53125","0.5595703125","0.55426025390625","0.547119140625","0.561279296875"
"2732","0.54290771484375","0.535888671875","0.553466796875","0.5596923828125","0.540771484375","0.571044921875"
"2738","0.55133056640625","0.538330078125","0.567138671875","0.556884765625","0.54638671875","0.56884765625"
"2752","0.54443359375","0.53369140625","0.552001953125","0.56011962890625","0.54150390625","0.57470703125"
"2773","0.543212890625","0.53173828125","0.554931640625","0.55963134765625","0.54541015625","0.57177734375"
"2815","0.53692626953125","0.529296875","0.5439453125","0.5555419921875","0.538330078125","0.57275390625"
"2821","0.54345703125","0.53271484375","0.555419921875","0.55767822265625","0.542724609375","0.57373046875"
"2833","0.5440673828125","0.541259765625","0.54833984375","0.55645751953125","0.54736328125","0.561767578125"
"2836","0.54669189453125","0.538330078125","0.551513671875","0.5654296875","0.55419921875","0.57177734375"
"2863","0.54718017578125","0.54052734375","0.556396484375","0.5562744140625","0.548095703125","0.563720703125"
"2874","0.5447998046875","0.532470703125","0.556396484375","0.5609130859375","0.54833984375","0.567626953125"
"2902","0.5472412109375","0.53955078125","0.55419921875","0.556396484375","0.546875","0.566650390625"
"2911","0.5428466796875","0.53466796875","0.5546875","0.5592041015625","0.54150390625","0.571533203125"
"2941","0.54425048828125","0.53515625","0.552978515625","0.55706787109375","0.54931640625","0.56591796875"
"2958","0.5458984375","0.53271484375","0.556884765625","0.5626220703125","0.552978515625","0.576416015625"
"2975","0.548828125","0.542236328125","0.55322265625","0.560302734375","0.53759765625","0.581298828125"
"2977","0.545654296875","0.53759765625","0.55322265625","0.55584716796875","0.54931640625","0.5625"
"2992","0.54400634765625","0.54150390625","0.5478515625","0.5635986328125","0.553955078125","0.573486328125"
"3003","0.55108642578125","0.52783203125","0.5673828125","0.55828857421875","0.548828125","0.572509765625"
"3029","0.5491943359375","0.54296875","0.556396484375","0.56048583984375","0.5517578125","0.574462890625"
"3030","0.5435791015625","0.540771484375","0.5498046875","0.5557861328125","0.5458984375","0.56689453125"
"3052","0.54949951171875","0.5341796875","0.56591796875","0.564453125","0.55029296875","0.572998046875"
"3066","0.553955078125","0.54248046875","0.566162109375","0.5614013671875","0.55029296875","0.57568359375"
"3068","0.54998779296875","0.538818359375","0.557861328125","0.55938720703125","0.546875","0.57373046875"
"3070","0.554443359375","0.543212890625","0.564208984375","0.55950927734375","0.5556640625","0.563720703125"
"3073","0.53790283203125","0.530029296875","0.54833984375","0.56610107421875","0.56201171875","0.573486328125"
"3091","0.55120849609375","0.545166015625","0.554931640625","0.55841064453125","0.5517578125","0.570068359375"
"3096","0.5528564453125","0.547119140625","0.562744140625","0.56048583984375","0.54833984375","0.56884765625"
"3117","0.5452880859375","0.53466796875","0.556640625","0.573486328125","0.5595703125","0.5947265625"
"3121","0.54364013671875","0.538818359375","0.549560546875","0.55810546875","0.544921875","0.5712890625"
"3124","0.54766845703125","0.536376953125","0.5634765625","0.565673828125","0.5576171875","0.575439453125"
"3163","0.55279541015625","0.545654296875","0.563720703125","0.56201171875","0.553466796875","0.572021484375"
"3167","0.5438232421875","0.52685546875","0.554931640625","0.56298828125","0.552490234375","0.5732421875"
"3214","0.546630859375","0.5302734375","0.5693359375","0.56268310546875","0.55224609375","0.575927734375"
"3215","0.55706787109375","0.54931640625","0.56884765625","0.56488037109375","0.545166015625","0.57763671875"
"3224","0.5506591796875","0.5380859375","0.559326171875","0.5621337890625","0.544921875","0.580078125"
"3263","0.553466796875","0.545166015625","0.56591796875","0.56488037109375","0.555419921875","0.5712890625"
"3273","0.5418701171875","0.5302734375","0.56005859375","0.56866455078125","0.5634765625","0.57568359375"
"3274","0.55523681640625","0.54833984375","0.56005859375","0.565673828125","0.55224609375","0.575439453125"
"3296","0.552978515625","0.545166015625","0.561279296875","0.5638427734375","0.55078125","0.57080078125"
"3306","0.5511474609375","0.5439453125","0.55810546875","0.564697265625","0.559326171875","0.573974609375"
"3316","0.54791259765625","0.542236328125","0.551025390625","0.56915283203125","0.557373046875","0.583251953125"
"3318","0.5506591796875","0.54541015625","0.557373046875","0.56634521484375","0.5576171875","0.57861328125"
"3335","0.54754638671875","0.53125","0.56298828125","0.5631103515625","0.56005859375","0.565673828125"
"3341","0.5531005859375","0.5478515625","0.555419921875","0.564697265625","0.559814453125","0.5712890625"
"3353","0.55609130859375","0.540771484375","0.564453125","0.5670166015625","0.553955078125","0.580810546875"
"3356","0.55438232421875","0.545654296875","0.563720703125","0.56610107421875","0.5546875","0.57470703125"
"3365","0.55303955078125","0.541015625","0.560791015625","0.57037353515625","0.55810546875","0.58056640625"
"3367","0.55157470703125","0.5361328125","0.558349609375","0.56591796875","0.56396484375","0.568603515625"
"3372","0.5496826171875","0.53466796875","0.56298828125","0.56884765625","0.562744140625","0.575927734375"
"3417","0.5570068359375","0.54541015625","0.56640625","0.56573486328125","0.554443359375","0.579833984375"
"3444","0.55621337890625","0.548583984375","0.562255859375","0.566650390625","0.56005859375","0.576904296875"
"3494","0.54986572265625","0.539794921875","0.559814453125","0.57135009765625","0.556396484375","0.593017578125"
"3506","0.55072021484375","0.537109375","0.56298828125","0.56744384765625","0.552978515625","0.574462890625"
"3528","0.55523681640625","0.54833984375","0.55859375","0.57366943359375","0.56689453125","0.585205078125"
"3557","0.55389404296875","0.5498046875","0.55908203125","0.57281494140625","0.57080078125","0.574462890625"
"3563","0.55413818359375","0.5458984375","0.562255859375","0.56475830078125","0.556640625","0.57080078125"
"3577","0.55706787109375","0.537353515625","0.572021484375","0.572021484375","0.5595703125","0.589111328125"
"3595","0.558349609375","0.547119140625","0.57080078125","0.5654296875","0.54541015625","0.58154296875"
"3599","0.5499267578125","0.541259765625","0.5595703125","0.57135009765625","0.553466796875","0.58544921875"
"3602","0.546875","0.541015625","0.555908203125","0.57147216796875","0.56298828125","0.59130859375"
"3608","0.54876708984375","0.538818359375","0.563720703125","0.57379150390625","0.558349609375","0.585205078125"
"3610","0.5501708984375","0.52880859375","0.56494140625","0.56524658203125","0.559814453125","0.578369140625"
"3629","0.55194091796875","0.54150390625","0.572021484375","0.5660400390625","0.548583984375","0.58203125"
"3656","0.55340576171875","0.537841796875","0.560791015625","0.5648193359375","0.54833984375","0.5791015625"
"3673","0.55487060546875","0.549560546875","0.560791015625","0.57049560546875","0.5595703125","0.5771484375"
"3678","0.55810546875","0.554931640625","0.561279296875","0.56414794921875","0.542724609375","0.577880859375"
"3740","0.559814453125","0.5458984375","0.575439453125","0.57012939453125","0.558837890625","0.587890625"
"3749","0.5555419921875","0.5380859375","0.565185546875","0.5694580078125","0.554443359375","0.58447265625"
"3758","0.55389404296875","0.539306640625","0.564697265625","0.57183837890625","0.56103515625","0.585205078125"
"3765","0.555419921875","0.55224609375","0.558837890625","0.56414794921875","0.5458984375","0.58447265625"
"3767","0.55084228515625","0.54296875","0.563720703125","0.5684814453125","0.55908203125","0.573974609375"
"3794","0.55499267578125","0.547607421875","0.564697265625","0.5689697265625","0.554443359375","0.57861328125"
"3803","0.5609130859375","0.5546875","0.572021484375","0.57171630859375","0.55859375","0.5869140625"
"3818","0.55596923828125","0.546142578125","0.566650390625","0.56744384765625","0.551513671875","0.5771484375"
"3836","0.5533447265625","0.5380859375","0.56689453125","0.57330322265625","0.566162109375","0.587158203125"
"3838","0.5577392578125","0.550048828125","0.56982421875","0.570068359375","0.561279296875","0.5849609375"
"3849","0.54534912109375","0.53564453125","0.55224609375","0.58013916015625","0.56591796875","0.5927734375"
"3857","0.5546875","0.54638671875","0.5673828125","0.56982421875","0.563232421875","0.57666015625"
"3871","0.56201171875","0.547607421875","0.573974609375","0.572998046875","0.566162109375","0.5849609375"
"3878","0.55841064453125","0.545654296875","0.564697265625","0.57232666015625","0.557373046875","0.586669921875"
"3887","0.55706787109375","0.548583984375","0.57080078125","0.57342529296875","0.56494140625","0.584716796875"
"3889","0.55621337890625","0.5361328125","0.565673828125","0.5760498046875","0.559326171875","0.597900390625"
"3892","0.5614013671875","0.558349609375","0.5673828125","0.5709228515625","0.56787109375","0.573974609375"
"3910","0.55499267578125","0.534423828125","0.565185546875","0.5684814453125","0.560546875","0.57763671875"
"3921","0.55474853515625","0.548583984375","0.557861328125","0.56951904296875","0.558837890625","0.582763671875"
"3923","0.554443359375","0.54296875","0.562255859375","0.57452392578125","0.56494140625","0.583251953125"
"3931","0.55645751953125","0.547119140625","0.56298828125","0.57879638671875","0.559814453125","0.59375"
"3951","0.5574951171875","0.550537109375","0.569580078125","0.57568359375","0.56103515625","0.58544921875"
"3958","0.5555419921875","0.538330078125","0.570068359375","0.57366943359375","0.5517578125","0.596923828125"
"3974","0.55828857421875","0.541259765625","0.570068359375","0.573974609375","0.558349609375","0.585693359375"
"3993","0.55426025390625","0.544677734375","0.565185546875","0.57586669921875","0.567626953125","0.589599609375"
"4009","0.55401611328125","0.54052734375","0.576416015625","0.57635498046875","0.5732421875","0.58056640625"
"4012","0.5579833984375","0.5517578125","0.5703125","0.57415771484375","0.5517578125","0.60205078125"
"4016","0.5577392578125","0.5517578125","0.563232421875","0.56683349609375","0.548583984375","0.58544921875"
"4021","0.55963134765625","0.54736328125","0.57568359375","0.5670166015625","0.556396484375","0.577880859375"
"4032","0.56219482421875","0.54931640625","0.572998046875","0.57122802734375","0.54833984375","0.57958984375"
