"Step","postactivation_production: kan - Train/Accuracies_every_step","postactivation_production: kan - Train/Accuracies_every_step__MIN","postactivation_production: kan - Train/Accuracies_every_step__MAX","postactivation_production: mlp - Train/Accuracies_every_step","postactivation_production: mlp - Train/Accuracies_every_step__MIN","postactivation_production: mlp - Train/Accuracies_every_step__MAX"
"24555","0.3","0.15625","0.703125","0.4625","0.359375","0.640625"
"24557","0.5125","0.234375","0.921875","0.409375","0.140625","0.71875"
"24572","0.296875","0.109375","0.8125","0.484375","0.265625","1"
"24576","0.36875","0.25","0.546875","0.503125","0.140625","1"
"24583","0.59375","0.328125","0.90625","0.725","0.15625","1"
"24591","0.60625","0.203125","0.96875","0.25625","0.125","0.328125"
"24594","0.80625","0.34375","0.984375","0.684375","0.140625","1"
"24652","0.3125","0.15625","0.71875","0.496875","0.15625","0.953125"
"24653","0.515625","0.140625","1","0.528125","0.28125","0.953125"
"24672","0.44375","0.234375","0.9375","0.51875","0.171875","0.9375"
"24689","0.50625","0.109375","0.921875","0.659375","0.15625","1"
"24714","0.390625","0.140625","0.984375","0.61875","0.171875","0.984375"
"24718","0.4625","0.234375","0.9375","0.4","0.15625","0.609375"
"24755","0.290625","0.21875","0.4375","0.6","0.1875","1"
"24794","0.5125","0.21875","0.921875","0.403125","0.140625","0.765625"
"24795","0.5625","0.203125","0.96875","0.575","0.15625","0.96875"
"24809","0.56875","0.203125","0.96875","0.51875","0.171875","0.96875"
"24810","0.88125","0.5625","0.984375","0.575","0.21875","0.984375"
"24811","0.5875","0.25","0.9375","0.61875","0.265625","0.96875"
"24816","0.590625","0.1875","0.9375","0.409375","0.25","0.640625"
"24819","0.2625","0.15625","0.390625","0.4125","0.125","0.953125"
"24830","0.653125","0.15625","0.96875","0.415625","0.28125","0.765625"
"24833","0.228125","0.078125","0.375","0.359375","0.234375","0.453125"
"24867","0.809375","0.234375","0.984375","0.715625","0.171875","0.984375"
"24898","0.61875","0.078125","0.96875","0.428125","0.21875","0.9375"
"24906","0.59375","0.15625","0.984375","0.546875","0.203125","0.984375"
"24925","0.2625","0.09375","0.375","0.54375","0.1875","0.984375"
"24926","0.3375","0.171875","0.953125","0.565625","0.21875","0.984375"
"24934","0.275","0.15625","0.390625","0.53125","0.171875","0.984375"
"24987","0.584375","0.234375","0.953125","0.5875","0.28125","0.984375"
"25004","0.3","0.234375","0.40625","0.60625","0.171875","0.984375"
"25008","0.659375","0.3125","1","0.478125","0.109375","0.9375"
"25025","0.234375","0.15625","0.296875","0.21875","0.125","0.484375"
"25026","0.6125","0.328125","1","0.540625","0.203125","0.953125"
"25031","0.453125","0.234375","0.984375","0.371875","0.109375","0.703125"
"25052","0.45625","0.203125","0.828125","0.671875","0.28125","0.953125"
"25054","0.371875","0.140625","0.96875","0.578125","0.25","0.984375"
"25136","0.403125","0.203125","0.921875","0.559375","0.140625","0.96875"
"25140","0.6375","0.390625","0.984375","0.565625","0.34375","0.953125"
"25141","0.4875","0.140625","0.984375","0.6375","0.328125","0.984375"
"25144","0.2875","0.125","0.671875","0.396875","0.125","0.953125"
"25160","0.565625","0.25","0.953125","0.440625","0.140625","0.765625"
"25179","0.828125","0.25","0.984375","0.671875","0.09375","0.984375"
"25180","0.28125","0.15625","0.375","0.671875","0.1875","0.984375"
"25202","0.453125","0.15625","0.96875","0.328125","0.171875","0.453125"
"25216","0.54375","0.359375","0.9375","0.5125","0.15625","1"
"25230","0.271875","0.125","0.453125","0.4875","0.140625","0.96875"
"25237","0.396875","0.078125","0.671875","0.51875","0.09375","0.984375"
"25276","0.571875","0.265625","0.953125","0.6","0.171875","1"
"25309","0.396875","0.21875","0.921875","0.525","0.15625","0.984375"
"25338","0.53125","0.21875","0.96875","0.559375","0.15625","0.96875"
"25351","0.29375","0.234375","0.359375","0.409375","0.203125","0.625"
"25380","0.38125","0.140625","0.953125","0.5375","0.125","1"
"25387","0.33125","0.15625","1","0.29375","0.1875","0.515625"
"25456","0.54375","0.3125","0.953125","0.83125","0.21875","1"
"25473","0.5125","0.359375","0.9375","0.453125","0.25","0.890625"
"25478","0.675","0.125","1","0.8375","0.28125","0.984375"
"25502","0.521875","0.15625","0.921875","0.5","0.265625","0.765625"
"25539","0.78125","0.1875","0.96875","0.73125","0.484375","1"
"25542","0.5625","0.328125","0.96875","0.690625","0.421875","1"
"25565","0.8125","0.25","0.984375","0.665625","0.15625","1"
"25580","0.253125","0.1875","0.328125","0.634375","0.28125","1"
"25625","0.590625","0.234375","0.953125","0.65","0.328125","0.875"
"25639","0.575","0.25","1","0.353125","0.09375","0.96875"
"25669","0.6125","0.203125","0.953125","0.390625","0.15625","0.96875"
"25678","0.425","0.078125","0.984375","0.4","0.1875","1"
"25682","0.671875","0.234375","0.96875","0.415625","0.15625","0.703125"
"25739","0.428125","0.15625","0.984375","0.56875","0.3125","0.953125"
"25750","0.24375","0.1875","0.390625","0.53125","0.203125","0.953125"
"25763","0.446875","0.078125","0.90625","0.584375","0.3125","0.984375"
"25774","0.6","0.1875","1","0.328125","0.203125","0.453125"
"25790","0.425","0.125","0.984375","0.63125","0.265625","1"
"25804","0.6625","0.40625","0.96875","0.35625","0.15625","0.53125"
"25845","0.54375","0.375","0.984375","0.4125","0.15625","0.625"
"25849","0.621875","0.3125","0.96875","0.475","0.171875","0.96875"
"25896","0.253125","0.15625","0.515625","0.546875","0.1875","0.953125"
"25898","0.41875","0.1875","0.90625","0.378125","0.140625","0.8125"
"25924","0.284375","0.171875","0.40625","0.7125","0.578125","0.9375"
"25931","0.36875","0.09375","0.578125","0.36875","0.140625","0.78125"
"25937","0.36875","0.171875","0.53125","0.7375","0.1875","1"
"25942","0.478125","0.296875","0.921875","0.5","0.140625","0.953125"
"25957","0.271875","0.125","0.34375","0.43125","0.1875","0.609375"
"25960","0.45625","0.25","0.96875","0.7125","0.265625","0.984375"
"25965","0.78125","0.125","0.96875","0.509375","0.375","0.96875"
"26028","0.525","0.25","0.96875","0.559375","0.1875","0.9375"
"26084","0.6625","0.328125","0.96875","0.403125","0.09375","0.984375"
"26093","0.446875","0.25","0.734375","0.521875","0.265625","0.96875"
"26120","0.215625","0.125","0.34375","0.55625","0.234375","0.921875"
"26131","0.265625","0.203125","0.328125","0.784375","0.5","1"
"26158","0.51875","0.28125","0.984375","0.61875","0.203125","0.984375"
"26265","0.45","0.125","1","0.334375","0.140625","0.515625"
"26310","0.309375","0.171875","0.453125","0.509375","0.265625","0.984375"
"26364","0.640625","0.171875","0.9375","0.521875","0.15625","0.984375"
"26376","0.3875","0.171875","0.984375","0.509375","0.15625","0.984375"
"26392","0.225","0.109375","0.4375","0.540625","0.296875","0.953125"
"26397","0.63125","0.328125","0.96875","0.4875","0.125","0.984375"
"26410","0.696875","0.21875","1","0.490625","0.15625","0.984375"
"26452","0.55625","0.109375","0.953125","0.48125","0.15625","0.984375"
"26463","0.378125","0.140625","1","0.55","0.296875","0.78125"
"26481","0.4","0.125","1","0.65","0.4375","0.953125"
"26482","0.4","0.15625","0.59375","0.515625","0.25","0.96875"
"26509","0.484375","0.125","0.96875","0.45625","0.203125","1"
"26545","0.49375","0.296875","0.96875","0.665625","0.078125","1"
"26556","0.353125","0.125","0.484375","0.515625","0.203125","0.953125"
"26597","0.478125","0.109375","0.984375","0.775","0.265625","1"
"26601","0.603125","0.171875","0.953125","0.446875","0.203125","0.609375"
"26624","0.496875","0.25","0.921875","0.384375","0.1875","0.640625"
"26625","0.45625","0.21875","0.953125","0.534375","0.296875","0.8125"
"26662","0.38125","0.234375","0.8125","0.453125","0.21875","0.984375"
"26685","0.659375","0.25","0.953125","0.434375","0.109375","0.734375"
"26708","0.5","0.296875","0.9375","0.228125","0.078125","0.359375"
"26752","0.440625","0.1875","0.984375","0.528125","0.3125","0.75"
"26758","0.553125","0.265625","0.96875","0.4125","0.125","0.78125"
"26776","0.240625","0.125","0.546875","0.675","0.25","0.96875"
"26833","0.478125","0.140625","0.953125","0.7125","0.21875","0.984375"
"26861","0.359375","0.234375","0.5625","0.48125","0.234375","1"
"26887","0.44375","0.1875","0.984375","0.48125","0.09375","0.96875"
"26890","0.45625","0.25","0.890625","0.4125","0.265625","0.671875"
"26944","0.296875","0.140625","0.546875","0.5625","0.171875","0.984375"
"26958","0.2125","0.109375","0.390625","0.484375","0.171875","1"
"26980","0.346875","0.078125","0.96875","0.475","0.234375","1"
"27032","0.3","0.25","0.359375","0.546875","0.21875","0.984375"
"27086","0.409375","0.1875","0.890625","0.403125","0.109375","1"
"27103","0.24375","0.203125","0.265625","0.5125","0.21875","0.96875"
"27141","0.396875","0.15625","0.96875","0.375","0.171875","0.578125"
"27199","0.16875","0.125","0.21875","0.75","0.28125","0.984375"
"27200","0.81875","0.40625","1","0.41875","0.15625","0.984375"
"27208","0.39375","0.171875","0.921875","0.615625","0.234375","1"
"27213","0.459375","0.15625","0.9375","0.49375","0.234375","0.875"
"27251","0.778125","0.21875","0.953125","0.60625","0.234375","0.984375"
"27262","0.578125","0.3125","0.9375","0.309375","0.109375","0.703125"
"27286","0.409375","0.203125","0.9375","0.5125","0.171875","1"
"27304","0.40625","0.171875","0.640625","0.775","0.265625","0.984375"
"27336","0.575","0.28125","0.984375","0.55625","0.359375","0.953125"
"27391","0.3625","0.109375","0.96875","0.690625","0.28125","1"
"27395","0.475","0.1875","0.953125","0.665625","0.25","0.984375"
"27432","0.359375","0.140625","0.96875","0.54375","0.125","0.96875"
"27445","0.665625","0.328125","1","0.265625","0.15625","0.453125"
"27457","0.365625","0.15625","0.65625","0.5125","0.125","0.953125"
"27466","0.446875","0.15625","0.96875","0.503125","0.15625","1"
"27493","0.684375","0.234375","0.96875","0.75625","0.34375","1"
"27505","0.4125","0.1875","1","0.609375","0.3125","0.984375"
"27510","0.3875","0.15625","0.984375","0.696875","0.484375","0.984375"
"27590","0.415625","0.21875","0.96875","0.50625","0.1875","0.96875"
"27595","0.303125","0.125","0.671875","0.490625","0.34375","0.984375"
"27600","0.440625","0.34375","0.578125","0.596875","0.34375","0.921875"
"27629","0.365625","0.3125","0.484375","0.6125","0.5","0.875"
"27657","0.503125","0.171875","0.953125","0.5875","0.15625","0.96875"
"27660","0.334375","0.109375","0.46875","0.6125","0.359375","0.984375"
"27679","0.275","0.125","0.671875","0.35","0.171875","0.59375"
"27684","0.375","0.171875","0.515625","0.75","0.28125","1"
"27701","0.590625","0.265625","0.953125","0.559375","0.296875","0.984375"
"27727","0.60625","0.296875","0.90625","0.6","0.109375","0.984375"
"27731","0.728125","0.375","1","0.434375","0.125","0.828125"
"27752","0.534375","0.171875","0.984375","0.659375","0.203125","0.984375"
"27769","0.365625","0.28125","0.5","0.515625","0.265625","0.953125"
"27781","0.609375","0.21875","0.953125","0.884375","0.5625","0.984375"
"27832","0.45","0.15625","0.96875","0.478125","0.203125","0.734375"
"27867","0.515625","0.171875","1","0.603125","0.203125","0.984375"
"27917","0.2625","0.203125","0.34375","0.665625","0.1875","0.96875"
"27918","0.684375","0.21875","0.953125","0.44375","0.15625","0.78125"
"27920","0.825","0.296875","1","0.38125","0.140625","1"
"27925","0.328125","0.15625","0.90625","0.65","0.375","1"
"27935","0.375","0.234375","0.46875","0.55","0.140625","0.984375"
"27988","0.53125","0.171875","0.953125","0.553125","0.15625","0.984375"
"27992","0.546875","0.140625","1","0.390625","0.15625","0.984375"
"28015","0.559375","0.25","0.953125","0.534375","0.1875","0.96875"
"28029","0.86875","0.5","1","0.865625","0.625","0.984375"
"28082","0.340625","0.1875","0.5","0.3625","0.25","0.53125"
"28083","0.459375","0.125","1","0.68125","0.390625","1"
"28092","0.728125","0.375","0.953125","0.478125","0.171875","0.9375"
"28112","0.859375","0.5","0.984375","0.4625","0.203125","0.953125"
"28115","0.425","0.21875","1","0.59375","0.1875","0.984375"
"28117","0.35625","0.140625","0.96875","0.3625","0.171875","0.59375"
"28126","0.48125","0.203125","0.96875","0.5125","0.171875","1"
"28132","0.2","0.15625","0.265625","0.734375","0.21875","1"
"28172","0.51875","0.3125","0.96875","0.70625","0.375","1"
"28187","0.25625","0.140625","0.328125","0.771875","0.359375","1"
"28197","0.525","0.15625","0.984375","0.44375","0.25","0.953125"
"28198","0.865625","0.515625","0.984375","0.4625","0.140625","0.984375"
"28231","0.503125","0.0625","0.984375","0.478125","0.234375","0.953125"
"28243","0.478125","0.171875","1","0.5375","0.109375","0.96875"
"28273","0.178125","0.125","0.21875","0.58125","0.28125","0.984375"
"28285","0.696875","0.359375","0.96875","0.79375","0.078125","1"
"28339","0.725","0.28125","0.984375","0.7625","0.34375","1"
"28344","0.721875","0.21875","1","0.665625","0.3125","0.96875"
"28394","0.478125","0.1875","0.96875","0.678125","0.1875","0.96875"
"28408","0.44375","0.21875","0.8125","0.521875","0.171875","0.96875"
"28452","0.559375","0.1875","0.953125","0.696875","0.453125","0.953125"
"28459","0.434375","0.171875","0.984375","0.2625","0.09375","0.40625"
"28504","0.375","0.171875","0.984375","0.5375","0.203125","0.96875"
"28518","0.675","0.171875","1","0.465625","0.234375","0.921875"
"28584","0.640625","0.484375","0.984375","0.425","0.234375","0.96875"
"28585","0.3375","0.15625","0.953125","0.671875","0.40625","0.984375"
"28590","0.553125","0.203125","1","0.403125","0.125","0.65625"
"28600","0.40625","0.109375","0.984375","0.51875","0.140625","1"
"28627","0.80625","0.328125","1","0.325","0.1875","0.609375"
"28691","0.45625","0.234375","1","0.59375","0.203125","0.984375"
"28699","0.828125","0.390625","0.96875","0.815625","0.140625","1"
"28710","0.440625","0.234375","0.65625","0.490625","0.15625","0.84375"
"28716","0.525","0.171875","0.96875","0.553125","0.25","0.96875"
"28720","0.434375","0.140625","0.96875","0.671875","0.265625","1"
"28754","0.4","0.234375","0.53125","0.4","0.125","0.96875"
"28805","0.4625","0.234375","0.953125","0.259375","0.1875","0.453125"
"28824","0.2125","0.125","0.296875","0.490625","0.25","0.78125"
"28842","0.396875","0.140625","0.96875","0.459375","0.140625","1"
"28865","0.384375","0.125","0.96875","0.659375","0.3125","1"
"28916","0.965625","0.953125","0.984375","0.4375","0.171875","0.9375"
"28938","0.496875","0.140625","1","0.46875","0.171875","1"
"28987","0.703125","0.296875","0.9375","0.73125","0.46875","0.96875"
"28992","0.5125","0.28125","0.9375","0.5125","0.09375","1"
"29003","0.665625","0.203125","0.96875","0.71875","0.3125","1"
"29006","0.41875","0.234375","0.65625","0.5375","0.203125","0.9375"
"29010","0.81875","0.140625","1","0.575","0.21875","1"
"29020","0.61875","0.359375","0.953125","0.453125","0.21875","0.84375"
"29025","0.50625","0.15625","1","0.53125","0.15625","0.984375"
"29058","0.5375","0.3125","0.953125","0.4375","0.203125","0.921875"
"29064","0.48125","0.3125","0.953125","0.778125","0.5625","1"
"29089","0.5875","0.3125","0.96875","0.365625","0.09375","0.75"
"29103","0.640625","0.140625","1","0.540625","0.171875","1"
"29111","0.3875","0.296875","0.59375","0.821875","0.296875","1"
"29131","0.834375","0.28125","0.984375","0.534375","0.25","1"
"29156","0.665625","0.3125","0.953125","0.590625","0.1875","1"
"29171","0.534375","0.125","1","0.603125","0.234375","1"
"29174","0.46875","0.1875","0.984375","0.596875","0.15625","0.984375"
"29240","0.23125","0.109375","0.4375","0.471875","0.0625","1"
"29271","0.571875","0.28125","0.96875","0.875","0.4375","1"
"29273","0.459375","0.21875","1","0.2375","0.125","0.4375"
"29292","0.39375","0.171875","0.5","0.25","0.140625","0.421875"
"29305","0.415625","0.25","0.96875","0.721875","0.3125","0.96875"
"29320","0.659375","0.15625","0.96875","0.525","0.1875","0.78125"
"29344","0.29375","0.1875","0.421875","0.475","0.1875","0.96875"
"29381","0.765625","0.21875","1","0.678125","0.125","1"
"29459","0.56875","0.21875","1","0.684375","0.359375","0.984375"
"29472","0.44375","0.171875","0.96875","0.415625","0.1875","0.984375"
"29573","0.3","0.15625","0.4375","0.6125","0.21875","0.984375"
"29581","0.334375","0.125","0.765625","0.540625","0.171875","0.984375"
"29582","0.4125","0.171875","0.96875","0.59375","0.265625","0.984375"
"29583","0.625","0.078125","0.984375","0.409375","0.15625","0.71875"
"29584","0.54375","0.15625","0.984375","0.5625","0.1875","1"
"29585","0.39375","0.0625","0.65625","0.60625","0.328125","0.984375"
"29604","0.46875","0.171875","1","0.55625","0.109375","0.984375"
"29608","0.440625","0.203125","0.96875","0.621875","0.140625","0.984375"
"29609","0.525","0.265625","0.96875","0.590625","0.25","1"
"29620","0.24375","0.1875","0.3125","0.603125","0.125","0.984375"
"29624","0.2875","0.21875","0.4375","0.71875","0.1875","1"
"29639","0.975","0.953125","1","0.453125","0.109375","0.984375"
"29681","0.703125","0.28125","0.984375","0.4375","0.203125","0.984375"
"29692","0.68125","0.15625","0.984375","0.440625","0.3125","0.59375"
"29711","0.325","0.140625","0.953125","0.7875","0.140625","1"
"29712","0.375","0.203125","0.984375","0.71875","0.125","1"
"29713","0.509375","0.125","0.984375","0.828125","0.234375","1"
"29728","0.325","0.15625","0.546875","0.775","0.53125","1"
"29749","0.565625","0.203125","0.984375","0.30625","0.140625","0.53125"
"29783","0.46875","0.140625","0.90625","0.48125","0.28125","0.703125"
"29786","0.359375","0.203125","0.6875","0.578125","0.09375","0.96875"
"29806","0.421875","0.234375","0.984375","0.453125","0.21875","1"
"29820","0.50625","0.171875","1","0.69375","0.453125","0.9375"
"29832","0.378125","0.09375","0.921875","0.696875","0.359375","1"
"29890","0.690625","0.203125","1","0.365625","0.203125","0.5625"
"29904","0.390625","0.21875","0.53125","0.525","0.265625","0.984375"
"29932","0.8875","0.546875","0.984375","0.575","0.265625","0.984375"
"29998","0.521875","0.296875","1","0.35625","0.15625","0.96875"
"30037","0.625","0.328125","0.96875","0.353125","0.171875","0.5625"
"30051","0.678125","0.421875","1","0.6375","0.234375","1"
"30052","0.540625","0.1875","0.984375","0.58125","0.125","1"
"30071","0.8125","0.15625","0.984375","0.840625","0.21875","1"
"30098","0.24375","0.171875","0.40625","0.728125","0.328125","1"
"30102","0.271875","0.171875","0.328125","0.421875","0.25","0.984375"
"30103","0.525","0.21875","1","0.74375","0.265625","1"
"30123","0.2375","0.15625","0.46875","0.596875","0.15625","0.984375"
"30159","0.40625","0.171875","0.75","0.778125","0.359375","0.984375"
"30175","0.446875","0.21875","1","0.41875","0.125","0.984375"
"30188","0.353125","0.109375","1","0.521875","0.21875","0.984375"
"30207","0.240625","0.15625","0.40625","0.475","0.15625","0.78125"
"30273","0.1625","0.140625","0.203125","0.509375","0.265625","0.953125"
"30324","0.428125","0.234375","0.984375","0.89375","0.53125","0.984375"
"30367","0.615625","0.1875","0.90625","0.403125","0.296875","0.515625"
"30394","0.25625","0.203125","0.3125","0.41875","0.171875","0.859375"
"30458","0.35625","0.125","0.53125","0.5625","0.078125","0.984375"
"30461","0.521875","0.203125","0.984375","0.55","0.1875","1"
"30468","0.271875","0.140625","0.46875","0.446875","0.15625","1"
"30476","0.4875","0.28125","0.984375","0.571875","0.296875","0.984375"
"30479","0.51875","0.09375","1","0.721875","0.375","1"
"30493","0.453125","0.109375","0.96875","0.53125","0.203125","1"
"30529","0.65","0.21875","1","0.5125","0.375","0.578125"
"30552","0.653125","0.28125","1","0.796875","0.1875","1"
"30567","0.190625","0.140625","0.21875","0.503125","0.296875","0.953125"
"30572","0.26875","0.15625","0.40625","0.684375","0.09375","1"
"30574","0.346875","0.125","0.953125","0.528125","0.1875","0.96875"
"30585","0.428125","0.234375","0.953125","0.49375","0.21875","1"
"30634","0.60625","0.3125","0.984375","0.759375","0.34375","0.984375"
"30666","0.478125","0.109375","0.96875","0.546875","0.359375","0.9375"
"30668","0.8125","0.1875","0.984375","0.315625","0.1875","0.453125"
"30697","0.4","0.34375","0.484375","0.409375","0.125","0.953125"
"30710","0.421875","0.109375","0.96875","0.525","0.265625","0.9375"
"30750","0.559375","0.21875","0.96875","0.753125","0.296875","1"
"30802","0.603125","0.34375","0.984375","0.55625","0.265625","0.96875"
"30825","0.328125","0.125","0.421875","0.559375","0.265625","0.984375"
"30826","0.340625","0.171875","0.703125","0.59375","0.203125","0.921875"
"30833","0.81875","0.3125","0.984375","0.540625","0.3125","0.96875"
"30835","0.703125","0.3125","0.984375","0.4","0.15625","0.828125"
"30839","0.5875","0.1875","1","0.6375","0.375","0.953125"
"30879","0.746875","0.34375","0.984375","0.659375","0.21875","1"
"30883","0.4875","0.21875","0.953125","0.746875","0.359375","1"
"30927","0.53125","0.265625","1","0.575","0.0625","0.96875"
"30979","0.4","0.21875","0.921875","0.559375","0.25","1"
"30995","0.2875","0.171875","0.421875","0.55","0.234375","0.984375"
"31002","0.859375","0.421875","0.984375","0.5875","0.3125","0.875"
"31005","0.5125","0.171875","0.953125","0.41875","0.109375","0.734375"
"31037","0.375","0.140625","1","0.421875","0.125","0.96875"
"31066","0.428125","0.203125","1","0.509375","0.234375","1"
"31089","0.66875","0.1875","1","0.834375","0.25","1"
"31090","0.365625","0.28125","0.453125","0.38125","0.171875","0.5625"
"31099","0.69375","0.25","0.984375","0.56875","0.3125","0.9375"
"31101","0.690625","0.203125","0.953125","0.628125","0.21875","1"
"31140","0.640625","0.375","0.984375","0.453125","0.203125","0.796875"
"31165","0.50625","0.140625","0.984375","0.528125","0.1875","1"
"31181","0.53125","0.1875","0.984375","0.790625","0.34375","1"
"31199","0.496875","0.15625","0.96875","0.4375","0.1875","0.96875"
"31220","0.203125","0.140625","0.390625","0.553125","0.265625","1"
"31235","0.29375","0.1875","0.4375","0.628125","0.265625","1"
"31249","0.3375","0.234375","0.53125","0.578125","0.34375","0.828125"
"31252","0.290625","0.171875","0.453125","0.5125","0.171875","1"
"31263","0.49375","0.15625","0.984375","0.621875","0.328125","1"
"31282","0.825","0.265625","0.984375","0.353125","0.109375","0.5625"
"31302","0.8125","0.171875","1","0.5","0.203125","0.96875"
"31310","0.215625","0.109375","0.46875","0.590625","0.328125","0.984375"
"31314","0.5875","0.3125","0.96875","0.64375","0.171875","0.984375"
"31350","0.509375","0.0625","0.984375","0.515625","0.203125","0.984375"
"31389","0.371875","0.28125","0.609375","0.534375","0.203125","0.96875"
"31398","0.50625","0.140625","0.921875","0.621875","0.234375","0.984375"
"31402","0.475","0.203125","0.984375","0.309375","0.203125","0.578125"
"31437","0.340625","0.09375","0.984375","0.428125","0.28125","0.59375"
"31494","0.45","0.140625","0.796875","0.540625","0.171875","0.984375"
"31506","0.4375","0.203125","0.8125","0.359375","0.265625","0.546875"
"31524","0.3375","0.21875","0.46875","0.5375","0.234375","0.984375"
"31560","0.646875","0.1875","0.984375","0.546875","0.28125","0.96875"
"31598","0.678125","0.453125","0.984375","0.471875","0.171875","0.96875"
"31602","0.525","0.1875","0.984375","0.653125","0.4375","0.984375"
"31613","0.640625","0.328125","0.9375","0.51875","0.390625","0.65625"
"31628","0.43125","0.234375","1","0.465625","0.234375","0.984375"
"31636","0.56875","0.1875","0.984375","0.453125","0.109375","0.984375"
"31640","0.234375","0.140625","0.328125","0.69375","0.203125","1"
"31643","0.640625","0.21875","1","0.625","0.203125","0.953125"
"31662","0.35","0.109375","0.96875","0.671875","0.390625","1"
"31710","0.49375","0.21875","0.953125","0.803125","0.21875","1"
"31742","0.3625","0.109375","0.703125","0.5875","0.21875","1"
"31769","0.59375","0.421875","0.953125","0.678125","0.453125","0.96875"
"31773","0.66875","0.140625","0.984375","0.453125","0.25","0.625"
"31779","0.6","0.203125","0.984375","0.73125","0.265625","1"
"31802","0.321875","0.109375","0.9375","0.553125","0.171875","1"
"31803","0.465625","0.234375","0.984375","0.4","0.171875","0.78125"
"31844","0.4125","0.25","0.609375","0.784375","0.453125","1"
"31845","0.56875","0.203125","0.96875","0.596875","0.15625","0.96875"
"31862","0.396875","0.109375","0.71875","0.45","0.21875","0.6875"
"31869","0.4875","0.203125","1","0.54375","0.234375","0.984375"
"31885","0.44375","0.265625","0.6875","0.709375","0.296875","0.984375"
"31903","0.325","0.0625","0.6875","0.525","0.265625","0.96875"
"31904","0.509375","0.265625","0.96875","0.59375","0.203125","0.84375"
"31912","0.409375","0.109375","0.96875","0.65","0.171875","1"
"31968","0.39375","0.15625","0.984375","0.5875","0.109375","0.96875"
"31971","0.584375","0.234375","0.984375","0.509375","0.296875","1"
"31974","0.521875","0.140625","0.984375","0.56875","0.1875","1"
"31982","0.196875","0.140625","0.359375","0.765625","0.1875","1"
"31998","0.73125","0.390625","0.953125","0.365625","0.203125","0.578125"
"32021","0.66875","0.28125","0.984375","0.63125","0.15625","0.984375"
"32027","0.809375","0.5","0.984375","0.45","0.203125","0.984375"
"32038","0.3375","0.25","0.515625","0.2375","0.1875","0.34375"
"32048","0.621875","0.234375","0.984375","0.559375","0.21875","0.984375"
"32056","0.7125","0.421875","0.984375","0.490625","0.234375","1"
"32066","0.26875","0.140625","0.609375","0.55625","0.15625","0.984375"
"32067","0.515625","0.265625","0.90625","0.534375","0.328125","0.984375"
"32081","0.578125","0.3125","0.984375","0.484375","0.203125","1"
"32082","0.40625","0.125","0.96875","0.378125","0.125","0.96875"
"32086","0.421875","0.15625","0.984375","0.903125","0.75","1"
"32102","0.4","0.1875","0.984375","0.515625","0.21875","0.828125"
"32106","0.609375","0.3125","0.984375","0.528125","0.171875","0.96875"
"32125","0.39375","0.203125","0.703125","0.45625","0.140625","1"
"32140","0.3125","0.203125","0.4375","0.703125","0.25","1"
"32187","0.496875","0.109375","0.9375","0.75625","0.171875","1"
"32191","0.603125","0.3125","1","0.309375","0.125","0.40625"
"32202","0.9625","0.9375","0.984375","0.603125","0.234375","0.984375"
"32207","0.721875","0.390625","1","0.45625","0.15625","1"
"32247","0.25","0.078125","0.40625","0.65","0.140625","1"
"32266","0.5","0.34375","0.671875","0.403125","0.1875","0.96875"
"32308","0.453125","0.28125","0.96875","0.390625","0.15625","0.890625"
"32325","0.390625","0.171875","0.984375","0.41875","0.171875","0.71875"
"32332","0.4375","0.28125","0.859375","0.721875","0.34375","0.984375"
"32339","0.325","0.1875","0.421875","0.665625","0.25","0.984375"
"32410","0.88125","0.546875","0.984375","0.515625","0.265625","1"
"32432","0.290625","0.140625","0.515625","0.578125","0.21875","0.96875"
"32436","0.63125","0.328125","0.984375","0.490625","0.25","0.921875"
"32470","0.709375","0.171875","1","0.440625","0.171875","1"
"32527","0.4375","0.171875","0.6875","0.55","0.15625","1"
"32539","0.26875","0.140625","0.421875","0.509375","0.125","0.984375"
"32558","0.475","0.296875","1","0.65625","0.3125","1"
"32573","0.26875","0.171875","0.390625","0.353125","0.15625","0.6875"
"32586","0.603125","0.4375","1","0.3875","0.171875","0.703125"
"32592","0.834375","0.234375","0.984375","0.403125","0.203125","0.671875"
"32602","0.48125","0.078125","1","0.478125","0.21875","0.96875"
"32613","0.73125","0.28125","1","0.553125","0.140625","1"
"32627","0.290625","0.09375","0.65625","0.775","0.375","1"
"32640","0.35","0.15625","0.84375","0.528125","0.203125","0.9375"
"32679","0.675","0.3125","1","0.575","0.3125","0.953125"
"32692","0.396875","0.03125","0.984375","0.596875","0.375","1"
"32695","0.365625","0.15625","0.53125","0.7375","0.265625","0.984375"
"32715","0.584375","0.25","0.984375","0.5375","0.25","0.875"
"32722","0.85625","0.421875","1","0.396875","0.15625","0.6875"
"32751","0.421875","0.09375","0.75","0.34375","0.171875","0.59375"
"32765","0.640625","0.265625","1","0.684375","0.234375","1"
"32770","0.665625","0.34375","1","0.49375","0.234375","0.71875"
"32813","0.4375","0.09375","0.96875","0.459375","0.171875","0.984375"
"32822","0.278125","0.203125","0.5","0.459375","0.21875","0.734375"
"32842","0.478125","0.125","0.984375","0.628125","0.390625","0.984375"
"32939","0.36875","0.203125","0.78125","0.6625","0.234375","1"
"32950","0.528125","0.296875","0.984375","0.45","0.265625","1"
"32951","0.353125","0.109375","0.9375","0.759375","0.09375","1"
