"Step","postactivation_production: mlp - Train/Losses","postactivation_production: mlp - Train/Losses__MIN","postactivation_production: mlp - Train/Losses__MAX","postactivation_production: kan - Train/Losses","postactivation_production: kan - Train/Losses__MIN","postactivation_production: kan - Train/Losses__MAX"
"12101","1.109177017211914","1.013547420501709","1.1906675100326538","1.1764363646507263","1.0708885192871094","1.3081170320510864"
"12119","1.6325034459431966","1.526308536529541","1.7614637613296509","1.6868462711572647","1.5364047288894653","1.7570255994796753"
"12176","1.975503396987915","1.8674918413162231","2.0881099700927734","2.0179714411497116","1.9539707899093628","2.1322922706604004"
"12188","1.5308143456776937","1.4391628503799438","1.6481435298919678","1.5670753866434097","1.5096536874771118","1.640573501586914"
"12196","1.8016231616338094","1.6695359945297241","1.9216781854629517","1.9344013780355453","1.8426368236541748","1.9913661479949951"
"12214","2.1314846515655517","2.0637125968933105","2.235161781311035","2.2392994165420532","2.1839261054992676","2.2740087509155273"
"12242","1.6069003025690713","1.4486477375030518","1.7890626192092896","1.8397965282201767","1.7201666831970215","1.9991827011108398"
"12294","1.1218138217926026","1.0121791362762451","1.2234759330749512","1.1607439517974854","0.9779996871948242","1.3378509283065796"
"12296","2.100482193628947","2.02431583404541","2.171780824661255","2.152633398771286","2.082204818725586","2.2180657386779785"
"12304","2.0460891246795656","1.9752365350723267","2.1083903312683105","2.131022185087204","2.0865988731384277","2.1777896881103516"
"12316","1.5653541485468547","1.461590051651001","1.6592650413513184","1.803363248705864","1.7152249813079834","1.8757224082946777"
"12372","0.12962179804841678","0.03823817893862724","0.3028339743614197","0.2775355167686939","0.14243265986442566","0.4025232195854187"
"12388","1.8780190547307332","1.7925710678100586","1.9571541547775269","1.9114405810832977","1.809832215309143","1.9886020421981812"
"12410","0.09989914496739706","0.04357349872589111","0.1630222648382187","0.15938309393823147","0.10602527111768723","0.22342514991760254"
"12497","2.006305543581645","1.9349777698516846","2.143002986907959","2.097611904144287","2.033355712890625","2.2214760780334473"
"12501","0.1963737815618515","0.11932700872421265","0.38058775663375854","0.27108393982052803","0.10089729726314545","0.4777989089488983"
"12525","1.4367146094640095","1.2877633571624756","1.5743250846862793","1.6639554351568222","1.4751815795898438","1.757756233215332"
"12532","0.9493701060612997","0.8107189536094666","1.070507287979126","1.0725849866867065","0.9248710870742798","1.1586570739746094"
"12549","2.1548919677734375","2.0904626846313477","2.2530808448791504","2.2312730848789215","2.2059221267700195","2.2556312084198"
"12566","1.9920223553975422","1.8345671892166138","2.1043806076049805","2.1436582803726196","2.070763111114502","2.215646266937256"
"12601","0.31790283421675364","0.1525169312953949","0.5012463927268982","0.37858090177178383","0.22092601656913757","0.5814533233642578"
"12642","0.21992797106504441","0.07086193561553955","0.3996892273426056","0.3415101170539856","0.23259928822517395","0.5862033367156982"
"12656","1.0681819876035055","0.9366553425788879","1.1965301036834717","1.1298462897539139","0.9626911878585815","1.260485053062439"
"12662","2.1037683804829914","2.0158042907714844","2.196143627166748","2.1843286752700806","2.133875608444214","2.2243599891662598"
"12675","2.094849363962809","2.0611257553100586","2.126314163208008","2.132598787546158","2.0937929153442383","2.175614356994629"
"12731","1.3612470626831055","1.280956506729126","1.4656325578689575","1.4314647912979126","1.3223981857299805","1.5061535835266113"
"12736","0.3399895677963893","0.20142608880996704","0.4925690293312073","0.4505508132278919","0.27499064803123474","0.5647534132003784"
"12748","1.3736942768096925","1.2699589729309082","1.4625444412231445","1.6080860197544098","1.4687150716781616","1.7422170639038086"
"12806","1.0589483658472696","0.9041224122047424","1.2596038579940796","1.2420772016048431","1.0061206817626953","1.3631736040115356"
"12808","2.101327880223592","2.005293130874634","2.189681053161621","2.1570065021514893","2.1268181800842285","2.1889986991882324"
"12819","0.21019912759462991","0.11563397943973541","0.3785542845726013","0.346712201833725","0.21004483103752136","0.4878794252872467"
"12841","1.6852970918019612","1.502976894378662","1.8509457111358643","1.8894371837377548","1.8287553787231445","1.9420369863510132"
"12882","2.069075361887614","1.9491851329803467","2.1808929443359375","2.1622453927993774","2.1162610054016113","2.2122273445129395"
"12893","1.7647360960642497","1.5424801111221313","2.057342052459717","2.0730644166469574","1.9481761455535889","2.1423392295837402"
"12929","0.2854392389456431","0.19730079174041748","0.35787516832351685","0.405545849353075","0.2842617630958557","0.5613787174224854"
"12931","1.9645332972208658","1.9166427850723267","2.0322649478912354","2.0940921902656555","2.0296831130981445","2.1602883338928223"
"12941","1.5316727956136067","1.3907854557037354","1.6773107051849365","1.7863151282072067","1.680275797843933","1.8904311656951904"
"12956","0.9200156370798747","0.7929677963256836","1.0619946718215942","1.026149906218052","0.8403235673904419","1.1670615673065186"
"12959","0.11353184307614962","0.03664977476000786","0.22172892093658447","0.18587275501340628","0.04300812631845474","0.2950117290019989"
"12965","1.368753981590271","1.2086386680603027","1.5726428031921387","1.4598583281040192","1.2302782535552979","1.6323686838150024"
"12971","1.025620698928833","0.9203755259513855","1.2136738300323486","1.1301565319299698","1.0149340629577637","1.2250477075576782"
"12981","1.448363995552063","1.3577959537506104","1.5772175788879395","1.5314566940069199","1.3038471937179565","1.6554195880889893"
"13001","2.088540617624919","2.003126621246338","2.1614415645599365","2.1535721123218536","2.113485813140869","2.2067008018493652"
"13015","1.9056828657786051","1.8000054359436035","2.0234715938568115","2.078036993741989","2.0228934288024902","2.125347375869751"
"13034","2.051000221570333","1.9570449590682983","2.1405797004699707","2.1654052138328552","2.095975160598755","2.2155184745788574"
"13038","2.0403573513031006","1.959017038345337","2.1222176551818848","2.1451264917850494","2.068295955657959","2.22983717918396"
"13072","2.197536071141561","2.1145715713500977","2.2878665924072266","2.234263390302658","2.159757375717163","2.280560255050659"
"13113","0.2715268343687057","0.1855240762233734","0.39532703161239624","0.34221597760915756","0.25689181685447693","0.4386027455329895"
"13115","0.10912502122422059","0.029369642958045006","0.30875325202941895","0.1367075708694756","0.01720256358385086","0.24090513586997986"
"13138","0.061805618057648344","0.021372858434915543","0.09757041186094284","0.08140711626037955","0.040073737502098083","0.11500691622495651"
"13174","0.06505168986817202","0.029092179611325264","0.13148406147956848","0.10282540181651711","0.02755417302250862","0.16766417026519775"
"13176","1.944648313522339","1.8325395584106445","2.0943198204040527","2.124204456806183","2.0182294845581055","2.1818573474884033"
"13237","0.2858275413513184","0.136744886636734","0.47207170724868774","0.3952556364238262","0.15765327215194702","0.513940691947937"
"13258","1.4679354031880696","1.3432066440582275","1.5965805053710938","1.6416358202695847","1.5651400089263916","1.7748850584030151"
"13278","0.12885266542434692","0.034884944558143616","0.19854392111301422","0.22225685603916645","0.09593404829502106","0.39280569553375244"
"13299","1.6180620670318604","1.5670077800750732","1.705991506576538","1.6577723920345306","1.5727206468582153","1.7108032703399658"
"13321","2.1455355962117513","2.083263874053955","2.232469081878662","2.2115189731121063","2.132916212081909","2.255051612854004"
"13332","2.086880890528361","1.9689640998840332","2.2104074954986572","2.1864581406116486","2.1479849815368652","2.233004570007324"
"13336","2.1138567765553793","2.037153720855713","2.1545681953430176","2.2454623878002167","2.2144272327423096","2.2959892749786377"
"13340","1.8919583002726237","1.7988921403884888","2.0125112533569336","2.0676069855690002","1.919954538345337","2.172675132751465"
"13354","0.08230226958791415","0.032994672656059265","0.17347753047943115","0.13561491202563047","0.0484597273170948","0.25066855549812317"
"13357","0.8613183895746866","0.7196024656295776","1.0729334354400635","0.966613233089447","0.7979230880737305","1.1192318201065063"
"13388","1.3962693373362223","1.257444143295288","1.546227216720581","1.5905683487653732","1.509315848350525","1.6737732887268066"
"13398","0.057144450830916564","0.013262822292745113","0.09638135135173798","0.0658412640914321","0.04012056812644005","0.11086492240428925"
"13453","2.16227765083313","2.1168103218078613","2.226330280303955","2.2148664593696594","2.154191017150879","2.251222610473633"
"13456","1.9961876710255941","1.9142076969146729","2.076556444168091","2.1112239062786102","2.0304911136627197","2.184840440750122"
"13493","1.6199294567108153","1.4659318923950195","1.7844501733779907","1.8027822375297546","1.7064725160598755","1.9017150402069092"
"13498","0.6875587344169617","0.5301051139831543","0.8519527912139893","0.8246196657419205","0.6757539510726929","1.0389506816864014"
"13500","0.7526700178782145","0.6344101428985596","0.9031699895858765","0.8430918604135513","0.7319364547729492","0.9418013691902161"
"13513","1.4955828428268432","1.336166262626648","1.6982253789901733","1.80149245262146","1.656574010848999","1.9249390363693237"
"13514","2.163779783248901","2.088593006134033","2.2070960998535156","2.215493679046631","2.1930501461029053","2.236480712890625"
"13542","0.08904804413517316","0.027118701487779617","0.13126403093338013","0.1831520744599402","0.04516041651368141","0.2652480900287628"
"13563","0.3638731817404429","0.20389899611473083","0.5102367401123047","0.45638062059879303","0.2677667438983917","0.5596441030502319"
"13566","2.1209704240163165","2.0119969844818115","2.188638687133789","2.139773428440094","2.084383964538574","2.2022881507873535"
"13586","1.5518604437510173","1.4044044017791748","1.7073895931243896","1.6007314324378967","1.4346368312835693","1.6812796592712402"
"13590","1.9818268060684203","1.891813039779663","2.0553293228149414","2.0676145553588867","1.9768049716949463","2.170327663421631"
"13596","1.396116018295288","1.1721469163894653","1.558441400527954","1.5711752474308014","1.286152958869934","1.725273847579956"
"13603","1.0413753271102906","0.8820827007293701","1.155595302581787","1.3383450210094452","1.070634126663208","1.6316380500793457"
"13659","1.4686855316162108","1.3470003604888916","1.6161162853240967","1.688071921467781","1.5428345203399658","1.8506999015808105"
"13708","0.8591811696688334","0.6978307962417603","0.9508280754089355","0.9489568471908569","0.8199736475944519","1.0626606941223145"
"13821","2.2412589391072593","2.1825995445251465","2.3029842376708984","2.242302179336548","2.214607000350952","2.290767192840576"
"13853","0.12470322450002035","0.06850706040859222","0.24062283337116241","0.16762189660221338","0.09324678778648376","0.2278628647327423"
"13900","1.4408600171407064","1.3177142143249512","1.5911304950714111","1.5658429563045502","1.3877298831939697","1.6520648002624512"
"13948","1.3951497634251913","1.2523343563079834","1.6024243831634521","1.5831355601549149","1.4781444072723389","1.6908801794052124"
"13957","1.1810585578282675","1.0085986852645874","1.3420876264572144","1.4018777459859848","1.1762840747833252","1.5313239097595215"
"13974","1.9355835358301798","1.8178929090499878","2.029477596282959","1.992512121796608","1.916080355644226","2.1033482551574707"
"13999","2.17588259379069","2.1084866523742676","2.243706464767456","2.2177460491657257","2.153764486312866","2.2508411407470703"
"14018","1.3118035236994425","1.114238977432251","1.5382037162780762","1.583367183804512","1.3102595806121826","1.7776644229888916"
"14049","1.8971428314844767","1.743945598602295","2.002842664718628","1.9820468127727509","1.9286808967590332","2.0807507038116455"
"14079","2.0090699911117555","1.951449990272522","2.0691404342651367","2.1373022496700287","2.085698127746582","2.2219371795654297"
"14090","1.3095402081807455","1.1479387283325195","1.4500973224639893","1.5236042588949203","1.3544871807098389","1.719801664352417"
"14092","0.20662081837654114","0.08803810179233551","0.33910492062568665","0.2423780970275402","0.17508992552757263","0.28025200963020325"
"14096","1.5319201469421386","1.4008315801620483","1.6922796964645386","1.5724590420722961","1.5046120882034302","1.7379229068756104"
"14130","1.6706537882486978","1.5498125553131104","1.7851611375808716","1.7652369439601898","1.6940312385559082","1.8571009635925293"
"14137","0.14032747695843378","0.05527839809656143","0.1946067214012146","0.23666109517216682","0.17040877044200897","0.347057580947876"
"14141","1.151059834162394","0.9446388483047485","1.2946618795394897","1.3219563513994217","1.0370545387268066","1.5030012130737305"
"14169","0.9181721369425456","0.7794526815414429","1.0577208995819092","1.0511938855051994","0.8708385229110718","1.2566649913787842"
"14170","1.7079058726628622","1.575301170349121","1.8660035133361816","1.863888144493103","1.6889233589172363","2.024198532104492"
"14177","2.095623556772868","2.0115909576416016","2.1608328819274902","2.1713237166404724","2.1070151329040527","2.246950387954712"
"14207","0.729160749912262","0.6446107625961304","0.8840107917785645","0.7930356487631798","0.6750391125679016","0.8654658794403076"
"14246","1.3362531582514445","1.264359474182129","1.4605283737182617","1.4852297604084015","1.2654869556427002","1.6415777206420898"
"14253","1.937722094853719","1.8401761054992676","2.0412049293518066","2.0677489638328552","2.0136959552764893","2.0933971405029297"
"14291","0.11739014908671379","0.047504227608442307","0.2318291962146759","0.13390759471803904","0.06423220783472061","0.20021814107894897"
"14298","0.14959566071629524","0.03974533826112747","0.25035160779953003","0.23757252283394337","0.1263897567987442","0.32150137424468994"
"14337","1.8709784587224325","1.8061668872833252","1.9978828430175781","1.9242733120918274","1.8703131675720215","2.025425910949707"
"14379","2.1462042331695557","2.052025556564331","2.2204537391662598","2.2307549715042114","2.1989192962646484","2.2655723094940186"
"14418","1.2568737586339316","1.0626565217971802","1.5101345777511597","1.449121505022049","1.1149508953094482","1.6777622699737549"
"14439","1.7389483133951822","1.6696325540542603","1.8325097560882568","1.758592203259468","1.670100212097168","1.82077956199646"
"14451","2.0166668335596722","1.9138463735580444","2.1103010177612305","2.0959282517433167","2.016299247741699","2.159512519836426"
"14461","1.4025041818618775","1.273734450340271","1.5488450527191162","1.5680774301290512","1.2669801712036133","1.711125135421753"
"14478","2.2044098218282064","2.144771099090576","2.2745437622070312","2.254931300878525","2.2327210903167725","2.308347225189209"
"14482","0.2125806192557017","0.10114839673042297","0.3875770568847656","0.3438555132597685","0.17573869228363037","0.5461921095848083"
"14484","1.5700441519419353","1.4091203212738037","1.6970725059509277","1.855289340019226","1.6965968608856201","1.9693121910095215"
"14509","1.9177208423614502","1.820580244064331","2.086373805999756","2.0347012728452682","1.8829054832458496","2.1979589462280273"
"14515","2.040521820386251","1.9587523937225342","2.0815443992614746","2.160295784473419","2.0867037773132324","2.228456974029541"
"14529","1.989757529894511","1.9106042385101318","2.0926482677459717","2.0699591636657715","1.9264016151428223","2.186948299407959"
"14567","2.0773754755655927","2.034918785095215","2.1726949214935303","2.1181284189224243","2.005983352661133","2.192732334136963"
"14570","1.7598303397496542","1.6511740684509277","1.9131476879119873","1.8909978866577148","1.7524125576019287","1.9777249097824097"
"14634","1.6116249084472656","1.5303159952163696","1.6551201343536377","1.6630366891622543","1.5760024785995483","1.7321727275848389"
"14646","0.06304716890056929","0.025232894346117973","0.11857448518276215","0.08214418729767203","0.0368659608066082","0.13041196763515472"
"14663","2.037894852956136","1.9172606468200684","2.1179659366607666","2.1077173054218292","2.051480531692505","2.1548423767089844"
"14667","0.021786431316286325","0.003411622252315283","0.05709202587604523","0.045437726308591664","0.010851790197193623","0.09738408029079437"
"14687","1.9544787804285686","1.860872745513916","2.048703908920288","2.0755018293857574","2.026597499847412","2.096991539001465"
"14708","1.4045436143875123","1.2321934700012207","1.6496968269348145","1.632625162601471","1.526391863822937","1.7028495073318481"
"14717","1.6442465623219809","1.363283395767212","1.7872474193572998","1.8164135813713074","1.6856591701507568","1.9873499870300293"
"14718","0.25054164181152977","0.09595546871423721","0.42064112424850464","0.3032493945211172","0.14366383850574493","0.430380642414093"
"14723","0.159535517791907","0.08683539927005768","0.24045449495315552","0.16992539074271917","0.11691749840974808","0.25414735078811646"
"14724","1.4682251771291097","1.2754685878753662","1.6182904243469238","1.6132941246032715","1.4069639444351196","1.7992498874664307"
"14733","1.582827639579773","1.383436918258667","1.799594521522522","1.878325343132019","1.6272389888763428","2.01007342338562"
"14736","1.209659481048584","0.9748982191085815","1.4790648221969604","1.5098834186792374","1.3085355758666992","1.7319717407226562"
"14746","2.1832517782847085","2.121420383453369","2.2463889122009277","2.288020581007004","2.1841206550598145","2.3278298377990723"
"14756","0.06945279935995738","0.03890078514814377","0.12346485257148743","0.12743599526584148","0.047665610909461975","0.3179771900177002"
"14782","1.250697628657023","1.0983405113220215","1.3860275745391846","1.3735357522964478","1.0921236276626587","1.526012897491455"
"14784","0.6636161843935648","0.5453887581825256","0.7797899842262268","0.7631816416978836","0.5377986431121826","0.86564701795578"
"14825","0.11666211088498434","0.03355614095926285","0.2134796380996704","0.13823311310261488","0.05751824378967285","0.2052292674779892"
"14849","2.2073414802551268","2.152299404144287","2.2528018951416016","2.2682241797447205","2.2218399047851562","2.3142361640930176"
"14869","0.042145402853687605","0.009630760177969933","0.06638208031654358","0.06282458221539855","0.034138601273298264","0.0904691144824028"
"14884","1.9854872703552247","1.8986656665802002","2.110968589782715","2.177245616912842","2.060750961303711","2.2668051719665527"
"14888","2.063248864809672","1.9624443054199219","2.1417675018310547","2.1851339042186737","2.0862231254577637","2.3901145458221436"
"14906","1.904488174120585","1.7779040336608887","2.0420751571655273","2.0834779292345047","1.9968520402908325","2.221677303314209"
"14909","2.120900098482768","1.9835880994796753","2.2230887413024902","2.159645438194275","2.1089773178100586","2.239675521850586"
"14924","1.4479271173477173","1.3394238948822021","1.5671796798706055","1.6643285304307938","1.3734309673309326","1.8663616180419922"
"14928","1.2924313147862752","1.1172326803207397","1.4403952360153198","1.5101290792226791","1.1209865808486938","1.7839350700378418"
"14931","1.9685839335123698","1.8157925605773926","2.0732977390289307","2.0748324394226074","1.983222484588623","2.1571664810180664"
"14955","2.068244632085164","2.014167308807373","2.157296657562256","2.124978721141815","2.0815067291259766","2.1774344444274902"
"14959","1.3231694062550863","1.1984400749206543","1.4367692470550537","1.6804494261741638","1.435228705406189","1.8705545663833618"
"14980","0.2500841776529948","0.16712833940982819","0.3585244417190552","0.43176788836717606","0.20122934877872467","0.6123442053794861"
"14982","2.096397892634074","2.0191593170166016","2.1808054447174072","2.1034928262233734","2.0552964210510254","2.174700975418091"
"14988","1.7033265829086304","1.5485996007919312","1.8134946823120117","1.7837120592594147","1.6382524967193604","1.9050037860870361"
"15003","1.1214057803153992","0.938838541507721","1.3051437139511108","1.14867502450943","0.9872643947601318","1.3447620868682861"
"15013","1.8895258029301962","1.801452875137329","1.9610822200775146","1.9526484161615372","1.8873339891433716","2.099731922149658"
"15020","1.6778597116470337","1.5669549703598022","1.8058946132659912","1.8885330557823181","1.7733306884765625","1.9599885940551758"
"15098","2.112012497584025","1.9933679103851318","2.2463583946228027","2.2143041491508484","2.1296329498291016","2.277243137359619"
"15131","1.433201551437378","1.2665539979934692","1.5932178497314453","1.5881102234125137","1.4985384941101074","1.6557092666625977"
"15139","1.3430009285608928","1.2051653861999512","1.4677419662475586","1.401684507727623","1.2089745998382568","1.5112544298171997"
"15150","0.22140596409638721","0.12339003384113312","0.37619006633758545","0.3423176743090153","0.18970543146133423","0.5343500375747681"
"15164","1.2417115529378255","1.1260724067687988","1.3356329202651978","1.4735341221094131","1.2945971488952637","1.602668046951294"
"15178","0.2831043561299642","0.13629773259162903","0.39675986766815186","0.37071170285344124","0.15877559781074524","0.5624344348907471"
"15218","2.001144353548686","1.8958563804626465","2.095731496810913","2.1238109469413757","2.0654406547546387","2.1845083236694336"
"15227","1.258919111887614","1.0743389129638672","1.4461266994476318","1.5503065139055252","1.2931631803512573","1.7978453636169434"
"15234","1.7358017206192016","1.584876298904419","1.8864803314208984","1.9162015467882156","1.7738287448883057","1.985598087310791"
"15242","0.12144536003470421","0.04171019420027733","0.30453160405158997","0.1843665298074484","0.06505672633647919","0.3727976083755493"
"15244","1.9128262678782144","1.7574712038040161","1.9873926639556885","2.0804458260536194","1.9279835224151611","2.221540689468384"
"15260","0.08477446796993414","0.00521421805024147","0.17877119779586792","0.1445486848242581","0.04564160481095314","0.26782315969467163"
"15282","0.125642159084479","0.05728001147508621","0.22183847427368164","0.18875716906040907","0.07847871631383896","0.3201698362827301"
"15289","2.077634859085083","1.9590532779693604","2.1482648849487305","2.072544902563095","2.0036427974700928","2.148969888687134"
"15309","1.945811136563619","1.866605520248413","2.07283878326416","2.047358900308609","1.9244308471679688","2.0956103801727295"
"15366","0.9453345815340678","0.6371729373931885","1.22621750831604","1.0293167158961296","0.7867645025253296","1.278654932975769"
"15385","0.808068060874939","0.650391161441803","0.9807438254356384","0.9354317858815193","0.8003585934638977","1.0747681856155396"
"15421","2.2742095947265626","2.1910791397094727","2.3655343055725098","2.343796283006668","2.3033595085144043","2.40285325050354"
"15443","0.7332677602767944","0.5629425048828125","0.879431426525116","0.867364913225174","0.6572989821434021","1.028590440750122"
"15459","0.15921913633743923","0.043503813445568085","0.3001556396484375","0.20326720736920834","0.08585994690656662","0.3066946268081665"
"15467","0.12458264579375584","0.06769967079162598","0.25097566843032837","0.1423300877213478","0.09737448394298553","0.20165829360485077"
"15475","0.8594612876574198","0.7588326334953308","0.9987304210662842","0.9076841175556183","0.7625657320022583","1.0505280494689941"
"15506","1.2695568799972534","1.0601437091827393","1.3931031227111816","1.448602870106697","1.2772002220153809","1.5745121240615845"
"15516","0.12873690873384475","0.07870465517044067","0.19683808088302612","0.1501253740862012","0.09333445876836777","0.19852258265018463"
"15583","1.7035613457361858","1.5245740413665771","1.9385085105895996","1.8423594385385513","1.7252386808395386","1.9234957695007324"
"15619","1.6672651449839273","1.5475521087646484","1.8045227527618408","1.7755898535251617","1.5745446681976318","1.9174199104309082"
"15643","1.8249536275863647","1.6994144916534424","1.9428021907806396","1.8723275065422058","1.8250226974487305","1.9552583694458008"
"15645","0.09818819413582484","0.01524006575345993","0.22223703563213348","0.18219911865890026","0.09453338384628296","0.24859192967414856"
"15687","0.1110940740754207","0.02476409636437893","0.17424634099006653","0.13208928890526295","0.040286868810653687","0.18455752730369568"
"15691","1.7838701168696085","1.6192466020584106","1.9469983577728271","1.9900003671646118","1.8226635456085205","2.0843112468719482"
"15692","1.1972610155741374","1.0674264430999756","1.381117820739746","1.4549445807933807","1.2295132875442505","1.5905439853668213"
"15735","1.6006782531738282","1.4092004299163818","1.8359837532043457","1.750865563750267","1.597174048423767","1.8698396682739258"
"15746","1.3017655531565349","1.172126293182373","1.468085765838623","1.370452642440796","1.2382822036743164","1.4438841342926025"
"15747","1.3585631052652996","1.1960577964782715","1.598981499671936","1.5439981818199158","1.358119249343872","1.7713570594787598"
"15748","0.0782237820327282","0.01686936616897583","0.12850962579250336","0.16429056786000729","0.055919349193573","0.25469523668289185"
"15804","1.6177366415659586","1.457816481590271","1.7799381017684937","1.8067004978656769","1.634956955909729","1.9118802547454834"
"15815","1.615102767944336","1.5544220209121704","1.692361831665039","1.7219343781471252","1.6695609092712402","1.7819658517837524"
"15818","1.936761983235677","1.7801446914672852","2.0685524940490723","2.1033137440681458","2.0146849155426025","2.182525873184204"
"15826","0.2495737334092458","0.12599821388721466","0.4097573459148407","0.29404886439442635","0.1536855697631836","0.4378766715526581"
"15831","1.9193895975748698","1.8045272827148438","2.01878023147583","1.9674470126628876","1.9060165882110596","2.030252695083618"
"15844","0.09778883258501689","0.06482329964637756","0.14122626185417175","0.15519753750413656","0.06493526697158813","0.2764449715614319"
"15856","1.362964383761088","1.1926538944244385","1.5428638458251953","1.5011365115642548","1.2609403133392334","1.7887253761291504"
"15878","1.4579931894938152","1.314664363861084","1.5719739198684692","1.6588327288627625","1.5404586791992188","1.7545008659362793"
"15888","1.355931854248047","1.2266864776611328","1.467616319656372","1.6001995354890823","1.4113130569458008","1.7656314373016357"
"15890","1.50226096312205","1.3669463396072388","1.6033560037612915","1.5550327748060226","1.4315752983093262","1.7260106801986694"
"15898","1.8270280202229818","1.7762573957443237","1.9084339141845703","1.8491258174180984","1.7833175659179688","1.8931093215942383"
"15899","1.5399584293365478","1.3796210289001465","1.682750940322876","1.6698255836963654","1.5521581172943115","1.8082983493804932"
"15918","1.7776083469390869","1.6745989322662354","1.8633198738098145","1.9431672990322113","1.8718090057373047","2.082061767578125"
"15923","0.03263621029133598","0.004582954104989767","0.07624181360006332","0.08323951810598373","0.02296101301908493","0.12010185420513153"
"15926","1.0699411392211915","0.9362577199935913","1.1676826477050781","1.2555776089429855","1.0077881813049316","1.4305105209350586"
"15941","1.2040096243222556","0.9717554450035095","1.3539841175079346","1.4184181243181229","1.2467247247695923","1.7075366973876953"
"15954","1.5702402909596762","1.404447078704834","1.7153830528259277","1.6412165760993958","1.4185690879821777","1.7675626277923584"
"15975","1.2608978589375814","1.1342275142669678","1.446403980255127","1.4376173466444016","1.2013169527053833","1.604231834411621"
"16051","0.12646791140238445","0.0621720626950264","0.2969486713409424","0.17699867207556963","0.092616967856884","0.3266555368900299"
"16091","0.8159103790918986","0.7095827460289001","1.0204980373382568","0.9058007821440697","0.7522329092025757","1.0392032861709595"
"16103","1.3796197096506755","1.2575147151947021","1.464712381362915","1.4049726873636246","1.2443771362304688","1.4982149600982666"
"16117","0.14553269644578298","0.0771198719739914","0.21715956926345825","0.22954983077943325","0.08688025176525116","0.32787513732910156"
"16142","0.044255259446799755","0.013974415138363838","0.09250206500291824","0.11277312785387039","0.05380058288574219","0.2101127803325653"
"16145","0.23118048111597697","0.13023506104946136","0.37457147240638733","0.2398797869682312","0.12125207483768463","0.34831148386001587"
"16183","1.7507514953613281","1.567747712135315","1.9012231826782227","1.8029437959194183","1.6747491359710693","1.9506185054779053"
"16193","1.5225661834081015","1.3045777082443237","1.6364318132400513","1.7376603782176971","1.4935835599899292","1.9431897401809692"
"16194","0.12133404041330019","0.0618760772049427","0.23072609305381775","0.11869692709296942","0.102702297270298","0.13555637001991272"
"16202","0.17723960181077322","0.0855066329240799","0.3591262698173523","0.2338180560618639","0.1482219398021698","0.34131336212158203"
"16215","0.18947836607694626","0.06665504723787308","0.4187328815460205","0.23991179931908846","0.12323924154043198","0.3266737759113312"
"16223","0.24522839883963268","0.1438642293214798","0.35480743646621704","0.21218143962323666","0.13279978930950165","0.28950366377830505"
"16249","1.6127161820729574","1.4596836566925049","1.7417192459106445","1.8489853292703629","1.607113242149353","1.9862911701202393"
"16254","1.1798655351003011","1.0772846937179565","1.321528434753418","1.2793142795562744","1.1496801376342773","1.348165512084961"
"16287","0.21494244734446208","0.0964372307062149","0.4087110459804535","0.30113466642796993","0.12141646444797516","0.514549732208252"
"16308","0.05676140959064166","0.01557137630879879","0.12434647977352142","0.06928583979606628","0.03582703322172165","0.11986907571554184"
"16314","1.1526519815127054","0.8694013953208923","1.384303331375122","1.3331313133239746","0.9361897706985474","1.4869554042816162"
"16348","1.8417985121409097","1.6849923133850098","2.049454927444458","2.038231909275055","1.8564226627349854","2.1363942623138428"
"16352","1.7641083240509032","1.6615508794784546","1.8609025478363037","1.8372463136911392","1.7084693908691406","1.9812381267547607"
"16410","0.03794147074222565","0.016967298462986946","0.06027522310614586","0.07872128346934915","0.0398126058280468","0.13663321733474731"
"16430","1.8145439783732096","1.6674127578735352","1.9648377895355225","1.9833780527114868","1.8804268836975098","2.0406699180603027"
"16483","1.8455656925837198","1.762321949005127","1.9709752798080444","1.9442343562841415","1.8147220611572266","2.061944007873535"
"16501","1.8517948150634767","1.5930511951446533","1.9980342388153076","1.93485489487648","1.764604926109314","2.0599498748779297"
"16529","2.0190441608428955","1.8610154390335083","2.173530101776123","2.1067743599414825","2.040708303451538","2.162034034729004"
"16530","1.301022434234619","1.150598406791687","1.4912880659103394","1.485228419303894","1.2984387874603271","1.6233919858932495"
"16540","2.080601112047831","1.9771400690078735","2.168879985809326","2.1833193004131317","2.1578073501586914","2.218601703643799"
"16541","1.4014057159423827","1.279219627380371","1.557570219039917","1.5352577567100525","1.390955924987793","1.6732752323150635"
"16544","1.2808201471964518","1.0518922805786133","1.533623218536377","1.345950037240982","1.16853666305542","1.4785977602005005"
"16554","1.34058678150177","1.246910572052002","1.478901743888855","1.5210418850183487","1.3488283157348633","1.6607918739318848"
"16556","1.018509030342102","0.8539023995399475","1.244110107421875","1.2552906274795532","1.0038089752197266","1.4692282676696777"
"16617","1.8502115964889527","1.7405813932418823","1.983096957206726","2.0044144839048386","1.802691102027893","2.1428840160369873"
"16621","0.1677873745560646","0.07152801752090454","0.2916887402534485","0.16016440093517303","0.1392577737569809","0.21628142893314362"
"16623","1.4410902261734009","1.2896099090576172","1.5848705768585205","1.6319643259048462","1.4451184272766113","1.7226154804229736"
"16628","1.955950959523519","1.8548380136489868","2.086144208908081","2.0841003209352493","1.9863816499710083","2.140237808227539"
"16630","0.02642232608050108","0.0031363130547106266","0.11979301273822784","0.024338700633961707","0.005202122498303652","0.06379368901252747"
