"Step","postactivation_production: kan - Train/Accuracies_every_step","postactivation_production: kan - Train/Accuracies_every_step__MIN","postactivation_production: kan - Train/Accuracies_every_step__MAX","postactivation_production: mlp - Train/Accuracies_every_step","postactivation_production: mlp - Train/Accuracies_every_step__MIN","postactivation_production: mlp - Train/Accuracies_every_step__MAX"
"9863","","","","0.578125","0.578125","0.578125"
"9866","","","","0.125","0.125","0.125"
"9868","","","","0.140625","0.140625","0.140625"
"9869","","","","0.1640625","0.140625","0.1875"
"9870","","","","0.328125","0.328125","0.328125"
"9871","","","","0.359375","0.359375","0.359375"
"9873","","","","0.921875","0.921875","0.921875"
"9875","","","","0.9375","0.9375","0.9375"
"9877","","","","0.953125","0.953125","0.953125"
"9878","","","","0.8125","0.8125","0.8125"
"9879","","","","0.390625","0.390625","0.390625"
"9880","","","","0.390625","0.390625","0.390625"
"9881","","","","0.15625","0.15625","0.15625"
"9883","0.265625","0.265625","0.265625","0.55859375","0.390625","1"
"9884","","","","0.25","0.25","0.25"
"9885","","","","0.953125","0.953125","0.953125"
"9887","","","","0.15625","0.15625","0.15625"
"9889","","","","0.3125","0.3125","0.3125"
"9893","","","","0.09375","0.09375","0.09375"
"9894","","","","0.515625","0.515625","0.515625"
"9895","","","","0.3125","0.3125","0.3125"
"9900","0.203125","0.203125","0.203125","0.32421875","0.125","0.40625"
"9901","0.390625","0.390625","0.390625","0.6875","0.6875","0.6875"
"9903","0.984375","0.984375","0.984375","0.23046875","0.1875","0.296875"
"9904","","","","0.109375","0.109375","0.109375"
"9905","","","","0.28125","0.234375","0.328125"
"9906","0.15625","0.15625","0.15625","0.46875","0.265625","0.546875"
"9907","","","","0.0625","0.0625","0.0625"
"9909","0.21875","0.21875","0.21875","0.39453125","0.203125","0.484375"
"9910","","","","0.09375","0.09375","0.09375"
"9912","","","","0.9375","0.9375","0.9375"
"9915","","","","0.96875","0.96875","0.96875"
"9916","","","","0.328125","0.328125","0.328125"
"9917","","","","0.09375","0.09375","0.09375"
"9918","0.953125","0.953125","0.953125","0.74609375","0.09375","0.96875"
"9919","","","","0.953125","0.9375","0.96875"
"9920","","","","0.9375","0.9375","0.9375"
"9923","","","","0.265625","0.265625","0.265625"
"9924","","","","0.546875","0.5","0.59375"
"9927","","","","0.953125","0.953125","0.953125"
"9930","","","","0.640625","0.640625","0.640625"
"9931","","","","0.953125","0.953125","0.953125"
"9932","","","","0.9375","0.9375","0.9375"
"9933","0.21875","0.21875","0.21875","0.29296875","0.0625","0.609375"
"9934","","","","0.296875","0.296875","0.296875"
"9935","","","","0.359375","0.359375","0.359375"
"9939","","","","0.1875","0.1875","0.1875"
"9941","","","","0.296875","0.28125","0.3125"
"9944","","","","0.390625","0.390625","0.390625"
"9950","","","","0.140625","0.140625","0.140625"
"9952","","","","0.25","0.25","0.25"
"9954","0.296875","0.296875","0.296875","0.546875","0.359375","0.953125"
"9955","","","","0.40625","0.40625","0.40625"
"9958","","","","0.203125","0.171875","0.234375"
"9959","","","","0.359375","0.359375","0.359375"
"9964","","","","0.890625","0.890625","0.890625"
"9965","0.265625","0.265625","0.265625","0.19921875","0.15625","0.296875"
"9966","","","","0.203125","0.203125","0.203125"
"9967","","","","0.21875","0.21875","0.21875"
"9968","","","","0.484375","0.484375","0.484375"
"9969","0.421875","0.421875","0.421875","0.25390625","0.1875","0.421875"
"9970","","","","0.421875","0.421875","0.421875"
"9971","","","","0.296875","0.296875","0.296875"
"9973","","","","0.578125","0.578125","0.578125"
"9976","","","","0.3125","0.3125","0.3125"
"9978","","","","0.21875","0.21875","0.21875"
"9979","","","","0.171875","0.171875","0.171875"
"9981","","","","0.875","0.875","0.875"
"9983","","","","0.8828125","0.875","0.890625"
"9990","","","","0.4375","0.4375","0.4375"
"9991","","","","0.90625","0.90625","0.90625"
"9992","","","","0.234375","0.234375","0.234375"
"9993","0.171875","0.171875","0.171875","0.91015625","0.890625","0.9375"
"9995","","","","0.921875","0.921875","0.921875"
"9996","","","","0.109375","0.109375","0.109375"
"10003","","","","0.9296875","0.890625","0.96875"
"10004","","","","0.4375","0.4375","0.4375"
"10007","","","","0.2734375","0.203125","0.34375"
"10008","","","","0.859375","0.859375","0.859375"
"10009","","","","0.28125","0.28125","0.28125"
"10010","","","","0.28125","0.28125","0.28125"
"10013","","","","0.28125","0.28125","0.28125"
"10014","","","","0.953125","0.953125","0.953125"
"10015","","","","0.359375","0.359375","0.359375"
"10016","","","","0.140625","0.140625","0.140625"
"10017","0.21875","0.21875","0.21875","0.8359375","0.484375","0.953125"
"10020","","","","0.171875","0.15625","0.1875"
"10023","0.453125","0.453125","0.453125","0.3203125","0.109375","0.921875"
"10024","","","","0.9375","0.9375","0.9375"
"10026","0.328125","0.328125","0.328125","0.1875","0.140625","0.328125"
"10027","","","","0.125","0.125","0.125"
"10029","0.125","0.125","0.125","0.39453125","0.296875","0.625"
"10030","","","","0.140625","0.140625","0.140625"
"10032","","","","0.15625","0.15625","0.15625"
"10033","","","","0.375","0.375","0.375"
"10034","","","","0.203125","0.203125","0.203125"
"10035","","","","0.4453125","0.390625","0.5"
"10038","","","","0.4296875","0.375","0.484375"
"10039","","","","0.328125","0.328125","0.328125"
"10040","","","","0.453125","0.453125","0.453125"
"10042","","","","0.15625","0.15625","0.15625"
"10043","","","","0.328125","0.328125","0.328125"
"10044","","","","0.2421875","0.203125","0.28125"
"10045","","","","0.921875","0.921875","0.921875"
"10047","0.328125","0.328125","0.328125","0.453125","0.359375","0.6875"
"10048","","","","0.2734375","0.265625","0.28125"
"10051","","","","0.125","0.125","0.125"
"10052","","","","0.3828125","0.28125","0.484375"
"10053","","","","0.4140625","0.359375","0.46875"
"10054","","","","0.25","0.25","0.25"
"10055","","","","0.921875","0.921875","0.921875"
"10056","","","","0.15625","0.15625","0.15625"
"10057","","","","0.3125","0.3125","0.3125"
"10058","","","","0.328125","0.328125","0.328125"
"10059","","","","0.359375","0.359375","0.359375"
"10060","","","","0.875","0.875","0.875"
"10063","","","","0.359375","0.359375","0.359375"
"10067","","","","0.515625","0.265625","0.625"
"10069","0.34375","0.34375","0.34375","0.78515625","0.296875","0.96875"
"10071","0.421875","0.421875","0.421875","0.7421875","0.140625","0.953125"
"10072","","","","0.6015625","0.53125","0.75"
"10075","0.796875","0.796875","0.796875","0.23046875","0.171875","0.265625"
"10076","","","","0.453125","0.453125","0.453125"
"10077","0.578125","0.578125","0.578125","0.15234375","0.078125","0.34375"
"10082","","","","0.15625","0.15625","0.15625"
"10084","0.171875","0.171875","0.171875","0.49609375","0.40625","0.546875"
"10085","","","","0.96875","0.96875","0.96875"
"10086","","","","0.9609375","0.9375","0.984375"
"10087","0.96875","0.96875","0.96875","0.95703125","0.921875","0.96875"
"10088","","","","0.34375","0.34375","0.34375"
"10089","","","","0.6015625","0.546875","0.65625"
"10090","","","","0.09375","0.09375","0.09375"
"10091","","","","0.49609375","0.421875","0.59375"
"10093","","","","0.1875","0.1875","0.1875"
"10097","0.875","0.875","0.875","0.44140625","0.28125","0.90625"
"10098","","","","0.28125","0.28125","0.28125"
"10099","","","","0.15625","0.15625","0.15625"
"10104","0.109375","0.109375","0.109375","0.78125","0.296875","0.96875"
"10105","0.328125","0.328125","0.328125","0.4609375","0.265625","0.53125"
"10106","0.109375","0.109375","0.109375","0.2109375","0.140625","0.265625"
"10107","","","","0.15625","0.15625","0.15625"
"10109","","","","0.375","0.375","0.375"
"10110","","","","0.96875","0.96875","0.96875"
"10111","","","","0.875","0.875","0.875"
"10112","","","","0.125","0.078125","0.171875"
"10114","","","","0.96875","0.96875","0.96875"
"10115","","","","0.34375","0.34375","0.34375"
"10117","","","","0.15625","0.15625","0.15625"
"10118","","","","0.5","0.5","0.5"
"10120","","","","0.390625","0.390625","0.390625"
"10121","","","","0.484375","0.484375","0.484375"
"10123","","","","0.171875","0.171875","0.171875"
"10126","","","","0.359375","0.359375","0.359375"
"10129","0.125","0.125","0.125","0.3984375","0.21875","0.75"
"10130","","","","0.8125","0.8125","0.8125"
"10134","","","","0.390625","0.390625","0.390625"
"10136","","","","0.1875","0.1875","0.1875"
"10140","0.9375","0.9375","0.9375","0.3828125","0.140625","0.984375"
"10142","0.171875","0.171875","0.171875","0.3828125","0.1875","0.96875"
"10144","","","","0.96875","0.96875","0.96875"
"10145","","","","0.203125","0.203125","0.203125"
"10149","","","","0.1328125","0.109375","0.15625"
"10150","","","","0.9375","0.9375","0.9375"
"10152","0.09375","0.09375","0.09375","0.4140625","0.359375","0.453125"
"10153","","","","0.90625","0.875","0.9375"
"10154","","","","0.359375","0.359375","0.359375"
"10156","","","","0.9453125","0.9375","0.953125"
"10157","","","","0.90625","0.90625","0.90625"
"10158","","","","0.56640625","0.34375","0.921875"
"10159","0.390625","0.390625","0.390625","0.19140625","0.171875","0.203125"
"10160","","","","0.890625","0.890625","0.890625"
"10161","","","","0.484375","0.484375","0.484375"
"10162","","","","0.90625","0.90625","0.90625"
"10163","0.9375","0.9375","0.9375","0.8515625","0.71875","0.90625"
"10164","","","","0.3125","0.3125","0.3125"
"10165","","","","0.9375","0.9375","0.9375"
"10166","0.34375","0.34375","0.34375","0.390625","0.171875","0.984375"
"10167","","","","0.203125","0.203125","0.203125"
"10170","","","","0.9296875","0.890625","0.96875"
"10175","","","","0.140625","0.140625","0.140625"
"10177","","","","0.34375","0.34375","0.34375"
"10179","","","","0.296875","0.296875","0.296875"
"10180","","","","0.234375","0.234375","0.234375"
"10183","","","","0.828125","0.828125","0.828125"
"10184","0.015625","0.015625","0.015625","0.79296875","0.296875","0.96875"
"10185","","","","0.171875","0.171875","0.171875"
"10191","","","","0.21875","0.21875","0.21875"
"10192","","","","0.453125","0.453125","0.453125"
"10195","","","","0.5","0.5","0.5"
"10196","","","","0.90625","0.90625","0.90625"
"10197","","","","0.296875","0.296875","0.296875"
"10199","","","","0.078125","0.078125","0.078125"
"10200","0.15625","0.15625","0.15625","0.7265625","0.1875","0.90625"
"10204","","","","0.859375","0.859375","0.859375"
"10205","","","","0.140625","0.140625","0.140625"
"10206","0.0625","0.0625","0.0625","0.7578125","0.125","0.96875"
"10208","","","","0.125","0.125","0.125"
"10209","0.09375","0.09375","0.09375","0.92578125","0.90625","0.9375"
"10210","","","","0.15625","0.15625","0.15625"
"10211","","","","0.890625","0.890625","0.890625"
"10212","","","","0.21875","0.140625","0.296875"
"10218","","","","0.40625","0.40625","0.40625"
"10219","","","","0.390625","0.390625","0.390625"
"10222","","","","0.421875","0.421875","0.421875"
"10225","","","","0.0625","0.0625","0.0625"
"10226","","","","0.078125","0.078125","0.078125"
"10228","0.25","0.25","0.25","0.7109375","0.578125","0.984375"
"10230","","","","0.234375","0.234375","0.234375"
"10232","0.15625","0.15625","0.15625","0.26953125","0.21875","0.421875"
"10234","","","","0.9609375","0.921875","1"
"10236","","","","0.40625","0.40625","0.40625"
"10237","0.140625","0.140625","0.140625","0.32421875","0.09375","0.984375"
"10240","","","","0.28125","0.28125","0.28125"
"10241","","","","0.921875","0.921875","0.921875"
"10242","","","","0.9375","0.9375","0.9375"
"10243","","","","0.296875","0.296875","0.296875"
"10244","","","","0.234375","0.234375","0.234375"
"10245","","","","0.15625","0.15625","0.15625"
"10246","","","","0.265625","0.265625","0.265625"
"10247","0.921875","0.921875","0.921875","0.7421875","0.203125","0.9375"
"10248","0.375","0.375","0.375","0.38671875","0.140625","0.96875"
"10250","","","","0.1875","0.1875","0.1875"
"10251","","","","0.34375","0.34375","0.34375"
"10252","","","","0.3125","0.28125","0.34375"
"10253","","","","0.625","0.625","0.625"
"10256","","","","0.078125","0.078125","0.078125"
"10258","","","","0.9140625","0.875","0.953125"
"10263","","","","0.71875","0.71875","0.71875"
"10264","0.21875","0.21875","0.21875","0.6953125","0.109375","0.9375"
"10265","","","","0.21875","0.21875","0.21875"
"10266","","","","0.4375","0.4375","0.4375"
"10268","0.234375","0.234375","0.234375","0.3984375","0.203125","0.953125"
"10269","","","","0.140625","0.140625","0.140625"
"10270","","","","0.96875","0.96875","0.96875"
"10272","","","","0.078125","0.078125","0.078125"
"10274","","","","0.921875","0.921875","0.921875"
"10276","","","","0.875","0.875","0.875"
"10279","","","","0.15625","0.15625","0.15625"
"10280","","","","0.890625","0.84375","0.9375"
"10281","","","","0.96875","0.96875","0.96875"
"10284","","","","0.15625","0.15625","0.15625"
"10285","0.28125","0.28125","0.28125","0.875","0.546875","0.984375"
"10289","","","","0.2109375","0.1875","0.25"
"10290","0.390625","0.390625","0.390625","0.78515625","0.359375","0.9375"
"10295","0.953125","0.953125","0.953125","0.19140625","0.125","0.265625"
"10296","","","","0.140625","0.140625","0.140625"
"10299","","","","0.140625","0.140625","0.140625"
"10300","","","","0.72265625","0.078125","0.9375"
"10301","","","","0.40625","0.40625","0.40625"
"10302","","","","0.96875","0.96875","0.96875"
"10303","0.109375","0.109375","0.109375","0.484375","0.3125","0.984375"
"10305","","","","0.90625","0.90625","0.90625"
"10306","","","","0.171875","0.171875","0.171875"
"10309","","","","0.921875","0.921875","0.921875"
"10313","","","","0.40625","0.40625","0.40625"
"10317","","","","0.59375","0.5625","0.625"
"10318","","","","0.96875","0.96875","0.96875"
"10319","0.09375","0.09375","0.09375","0.484375","0.328125","0.921875"
"10322","","","","0.171875","0.171875","0.171875"
"10325","0.484375","0.484375","0.484375","0.37890625","0.3125","0.40625"
"10328","","","","0.171875","0.171875","0.171875"
"10329","","","","0.36328125","0.171875","0.4375"
"10330","0.21875","0.21875","0.21875","0.25390625","0.15625","0.390625"
"10332","","","","0.9296875","0.90625","0.953125"
"10334","0.890625","0.890625","0.890625","0.5078125","0.15625","0.65625"
"10335","","","","0.125","0.125","0.125"
"10336","0.15625","0.15625","0.15625","0.2578125","0.1875","0.46875"
"10338","","","","0.28125","0.28125","0.28125"
"10342","","","","0.328125","0.328125","0.328125"
"10343","","","","0.15625","0.15625","0.15625"
"10347","","","","0.15625","0.15625","0.15625"
"10349","","","","0.234375","0.234375","0.234375"
"10351","","","","0.2734375","0.234375","0.3125"
"10352","","","","0.421875","0.421875","0.421875"
"10353","0.9375","0.9375","0.9375","0.58203125","0.4375","0.890625"
"10355","","","","0.265625","0.265625","0.265625"
"10357","0.59375","0.59375","0.59375","0.3515625","0.203125","0.40625"
"10359","","","","0.40625","0.40625","0.40625"
"10360","","","","0.359375","0.359375","0.359375"
"10361","","","","0.265625","0.265625","0.265625"
"10364","","","","0.375","0.375","0.375"
"10366","","","","0.65625","0.65625","0.65625"
"10368","","","","0.171875","0.171875","0.171875"
"10372","","","","0.15625","0.109375","0.203125"
"10375","","","","0.203125","0.203125","0.203125"
"10376","","","","0.390625","0.390625","0.390625"
"10378","","","","0.828125","0.828125","0.828125"
"10380","0.96875","0.96875","0.96875","0.15234375","0.109375","0.25"
"10382","","","","0.34375","0.34375","0.34375"
"10384","","","","0.453125","0.453125","0.453125"
"10388","","","","0.40625","0.40625","0.40625"
"10389","0.75","0.75","0.75","0.2421875","0.15625","0.46875"
"10391","","","","0.265625","0.265625","0.265625"
"10393","","","","0.203125","0.203125","0.203125"
"10394","0.3125","0.3125","0.3125","0.5078125","0.328125","0.953125"
"10395","","","","0.25","0.25","0.25"
"10396","","","","0.90625","0.90625","0.90625"
"10397","","","","0.296875","0.296875","0.296875"
"10398","0.5625","0.5625","0.5625","0.8359375","0.453125","0.984375"
"10400","","","","0.4375","0.4375","0.4375"
"10401","","","","0.34375","0.34375","0.34375"
"10402","","","","0.6640625","0.625","0.703125"
"10403","","","","0.328125","0.328125","0.328125"
"10404","","","","0.1875","0.1875","0.1875"
"10406","","","","0.875","0.875","0.875"
"10407","","","","0.953125","0.953125","0.953125"
"10408","","","","0.390625","0.390625","0.390625"
"10409","","","","0.390625","0.390625","0.390625"
"10410","","","","0.421875","0.421875","0.421875"
"10411","","","","0.21875","0.21875","0.21875"
"10412","","","","0.90234375","0.71875","0.96875"
"10413","","","","0.9921875","0.984375","1"
"10416","","","","0.828125","0.828125","0.828125"
"10419","","","","0.1875","0.1875","0.1875"
"10420","","","","0.125","0.125","0.125"
"10422","","","","0.5","0.5","0.5"
"10423","","","","0.875","0.875","0.875"
"10427","","","","0.859375","0.859375","0.859375"
"10428","","","","0.21875","0.21875","0.21875"
"10429","","","","0.34375","0.34375","0.34375"
"10430","","","","0.1875","0.1875","0.1875"
"10431","","","","0.21875","0.203125","0.234375"
"10432","0.125","0.125","0.125","0.53125","0.375","0.96875"
"10433","","","","0.9375","0.9375","0.9375"
"10434","","","","0.390625","0.390625","0.390625"
"10435","","","","0.140625","0.140625","0.140625"
"10436","0.453125","0.453125","0.453125","0.4375","0.25","1"
"10439","","","","0.828125","0.828125","0.828125"
"10440","","","","0.21875","0.21875","0.21875"
"10442","0.265625","0.265625","0.265625","0.171875","0.15625","0.203125"
"10443","","","","0.21875","0.21875","0.21875"
"10444","","","","0.171875","0.171875","0.171875"
"10445","","","","0.640625","0.609375","0.671875"
"10447","","","","0.328125","0.328125","0.328125"
"10449","","","","0.65625","0.65625","0.65625"
"10450","","","","0.890625","0.890625","0.890625"
"10453","0.1875","0.1875","0.1875","0.765625","0.15625","0.96875"
"10455","","","","0.234375","0.234375","0.234375"
"10457","","","","0.125","0.125","0.125"
"10458","0.25","0.25","0.25","0.36328125","0.34375","0.421875"
"10459","","","","0.453125","0.453125","0.453125"
"10460","","","","0.9375","0.9375","0.9375"
"10462","","","","0.28125","0.28125","0.28125"
"10464","","","","0.3125","0.3125","0.3125"
"10466","","","","0.84375","0.84375","0.84375"
"10467","","","","0.953125","0.953125","0.953125"
"10468","","","","0.9375","0.9375","0.9375"
"10469","0.203125","0.203125","0.203125","0.65625","0.53125","0.96875"
"10470","","","","0.953125","0.953125","0.953125"
"10472","","","","0.328125","0.328125","0.328125"
"10473","","","","0.96875","0.96875","0.96875"
"10474","","","","0.4375","0.4375","0.4375"
"10475","","","","0.8046875","0.421875","0.953125"
"10478","","","","0.3125","0.3125","0.3125"
"10479","","","","0.3125","0.3125","0.3125"
"10480","","","","0.1171875","0.109375","0.125"
"10481","","","","0.859375","0.859375","0.859375"
"10484","","","","0.1875","0.1875","0.1875"
"10485","","","","0.15625","0.15625","0.15625"
"10488","","","","0.921875","0.921875","0.921875"
"10491","","","","0.34375","0.34375","0.34375"
"10498","","","","0.296875","0.296875","0.296875"
"10501","","","","0.359375","0.359375","0.359375"
"10503","","","","0.40625","0.40625","0.40625"
"10504","","","","0.890625","0.890625","0.890625"
"10506","","","","0.515625","0.515625","0.515625"
"10508","","","","0.4375","0.4375","0.4375"
"10509","","","","0.171875","0.171875","0.171875"
"10510","","","","0.171875","0.171875","0.171875"
"10512","","","","0.296875","0.265625","0.328125"
"10513","","","","0.359375","0.359375","0.359375"
"10514","","","","0.23828125","0.09375","0.421875"
"10515","","","","0.984375","0.984375","0.984375"
"10516","","","","0.96875","0.96875","0.96875"
"10517","0.125","0.125","0.125","0.265625","0.15625","0.53125"
"10518","","","","0.359375","0.359375","0.359375"
"10520","","","","0.21875","0.21875","0.21875"
"10522","","","","0.625","0.625","0.625"
"10524","0.96875","0.96875","0.96875","0.3359375","0.25","0.40625"
"10525","","","","0.18359375","0.140625","0.25"
"10526","","","","0.609375","0.609375","0.609375"
"10527","0.234375","0.234375","0.234375","0.77734375","0.34375","0.9375"
"10528","","","","0.078125","0.078125","0.078125"
"10529","","","","0.140625","0.140625","0.140625"
"10530","","","","0.390625","0.390625","0.390625"
"10531","","","","0.140625","0.078125","0.203125"
"10533","","","","0.859375","0.859375","0.859375"
"10534","","","","0.2265625","0.15625","0.296875"
"10537","","","","0.15625","0.15625","0.15625"
"10540","","","","0.328125","0.328125","0.328125"
"10541","","","","0.45703125","0.359375","0.515625"
"10542","","","","0.3515625","0.28125","0.53125"
"10549","","","","0.5","0.5","0.5"
"10550","","","","0.546875","0.546875","0.546875"
"10552","","","","0.125","0.125","0.125"
"10553","","","","0.234375","0.234375","0.234375"
"10554","","","","0.125","0.125","0.125"
"10555","","","","0.3984375","0.390625","0.40625"
"10559","","","","0.9140625","0.90625","0.921875"
"10563","","","","0.921875","0.890625","0.953125"
"10564","0.21875","0.21875","0.21875","0.3828125","0.3125","0.421875"
"10565","","","","0.25","0.25","0.25"
"10568","","","","0.90625","0.90625","0.90625"
"10570","","","","0.953125","0.953125","0.953125"
"10571","","","","0.53125","0.53125","0.53125"
"10572","","","","0.125","0.09375","0.15625"
"10573","","","","0.625","0.625","0.625"
"10576","","","","0.25","0.25","0.25"
"10577","0.203125","0.203125","0.203125","0.75390625","0.21875","0.953125"
"10578","","","","0.09375","0.09375","0.09375"
"10580","","","","0.15625","0.15625","0.15625"
"10581","","","","0.34375","0.125","0.984375"
"10588","0.3125","0.3125","0.3125","0.16796875","0.109375","0.1875"
"10589","","","","0.546875","0.546875","0.546875"
"10590","","","","0.53125","0.53125","0.53125"
"10592","","","","0.90625","0.90625","0.90625"
"10596","","","","0.375","0.375","0.375"
"10597","","","","0.125","0.125","0.125"
"10598","","","","0.375","0.375","0.375"
"10605","","","","0.0625","0.0625","0.0625"
"10606","0.125","0.125","0.125","0.21484375","0.171875","0.234375"
"10614","","","","0.828125","0.828125","0.828125"
"10616","","","","0.296875","0.296875","0.296875"
"10618","","","","0.640625","0.640625","0.640625"
"10619","","","","0.390625","0.390625","0.390625"
"10625","","","","0.3125","0.3125","0.3125"
"10626","","","","0.609375","0.609375","0.609375"
"10627","0.546875","0.546875","0.546875","0.41796875","0.21875","0.953125"
"10628","","","","0.90625","0.90625","0.90625"
"10629","","","","0.265625","0.265625","0.265625"
"10632","","","","0.96875","0.953125","0.984375"
"10634","","","","0.984375","0.984375","0.984375"
"10635","","","","0.30078125","0.234375","0.4375"
"10636","","","","0.3828125","0.34375","0.421875"
"10637","","","","0.328125","0.328125","0.328125"
"10639","","","","0.734375","0.734375","0.734375"
"10640","0.296875","0.296875","0.296875","0.59375","0.453125","0.953125"
"10641","","","","0.875","0.875","0.875"
"10643","","","","0.125","0.125","0.125"
"10649","","","","0.390625","0.390625","0.390625"
"10661","","","","0.1953125","0.15625","0.234375"
"10662","0.90625","0.90625","0.90625","0.3203125","0.21875","0.390625"
"10663","","","","0.265625","0.265625","0.265625"
"10666","","","","0.34375","0.28125","0.40625"
"10668","","","","0.6875","0.6875","0.6875"
"10669","","","","0.171875","0.171875","0.171875"
"10670","","","","0.375","0.375","0.375"
"10673","0.203125","0.203125","0.203125","0.34375","0.265625","0.390625"
"10675","","","","0.3125","0.3125","0.3125"
"10677","","","","0.5390625","0.5","0.578125"
"10678","","","","0.46875","0.46875","0.46875"
"10680","","","","0.25","0.25","0.25"
"10681","","","","0.234375","0.234375","0.234375"
"10682","","","","0.609375","0.609375","0.609375"
"10685","","","","0.40625","0.40625","0.40625"
"10688","","","","0.3828125","0.375","0.390625"
"10689","","","","0.453125","0.453125","0.453125"
"10691","","","","0.375","0.375","0.375"
"10692","","","","0.328125","0.328125","0.328125"
"10695","","","","0.15625","0.15625","0.15625"
"10697","0.28125","0.28125","0.28125","0.46875","0.3125","0.921875"
"10700","","","","0.234375","0.234375","0.234375"
"10702","","","","0.203125","0.203125","0.203125"
"10703","","","","0.90625","0.90625","0.90625"
"10705","","","","0.296875","0.296875","0.296875"
"10707","","","","0.0625","0.0625","0.0625"
"10708","0.90625","0.90625","0.90625","0.83984375","0.5","0.953125"
"10710","","","","0.125","0.125","0.125"
"10712","","","","0.171875","0.171875","0.171875"
"10713","","","","0.3125","0.3125","0.3125"
"10715","","","","0.484375","0.484375","0.484375"
"10717","","","","0.1875","0.171875","0.203125"
"10719","","","","0.140625","0.140625","0.140625"
"10722","","","","0.875","0.875","0.875"
"10723","","","","0.921875","0.921875","0.921875"
"10724","","","","0.234375","0.234375","0.234375"
"10725","","","","0.578125","0.578125","0.578125"
"10726","0.953125","0.953125","0.953125","0.17578125","0.15625","0.1875"
"10727","","","","0.296875","0.296875","0.296875"
"10729","","","","0.171875","0.171875","0.171875"
"10730","0.296875","0.296875","0.296875","0.17578125","0.078125","0.34375"
"10731","","","","0.1875","0.1875","0.1875"
"10732","","","","0.6875","0.671875","0.703125"
"10734","","","","0.25","0.25","0.25"
"10738","","","","0.328125","0.328125","0.328125"
"10739","","","","0.984375","0.96875","1"
"10742","","","","0.9140625","0.890625","0.9375"
"10743","0.296875","0.296875","0.296875","0.33203125","0.296875","0.359375"
"10747","","","","0.203125","0.203125","0.203125"
"10748","","","","0.671875","0.671875","0.671875"
"10749","","","","0.203125","0.203125","0.203125"
"10751","","","","0.859375","0.78125","0.9375"
"10752","","","","0.140625","0.140625","0.140625"
"10753","","","","0.265625","0.265625","0.265625"
"10754","","","","0.421875","0.40625","0.4375"
"10755","","","","0.296875","0.296875","0.296875"
"10757","","","","0.40625","0.328125","0.484375"
"10758","0.3125","0.3125","0.3125","0.3984375","0.359375","0.421875"
"10759","","","","0.34375","0.34375","0.34375"
"10761","","","","0.34375","0.34375","0.34375"
"10763","","","","0.171875","0.15625","0.1875"
"10764","0.90625","0.90625","0.90625","0.15625","0.109375","0.296875"
"10765","","","","0.921875","0.921875","0.921875"
"10770","0.921875","0.921875","0.921875","0.37890625","0.265625","0.4375"
"10772","","","","0.171875","0.171875","0.171875"
"10773","0.109375","0.109375","0.109375","0.921875","0.921875","0.921875"
"10774","","","","0.078125","0.078125","0.078125"
"10776","","","","0.234375","0.234375","0.234375"
"10777","0.9375","0.9375","0.9375","0.796875","0.28125","0.96875"
"10778","","","","0.5","0.5","0.5"
"10779","0.03125","0.03125","0.03125","0.23828125","0.203125","0.296875"
"10781","","","","0.34375","0.34375","0.34375"
"10782","","","","0.96875","0.96875","0.96875"
"10783","","","","0.28125","0.28125","0.28125"
"10784","","","","0.15625","0.15625","0.15625"
"10785","0.125","0.125","0.125","0.93359375","0.890625","0.953125"
"10787","","","","0.484375","0.484375","0.484375"
"10790","","","","0.8125","0.8125","0.8125"
"10791","","","","0.359375","0.359375","0.359375"
"10798","","","","0.171875","0.171875","0.171875"
"10800","","","","0.84375","0.84375","0.84375"
"10803","","","","0.609375","0.609375","0.609375"
"10807","0.21875","0.21875","0.21875","0.25390625","0.203125","0.375"
"10808","","","","0.109375","0.109375","0.109375"
"10811","","","","0.265625","0.265625","0.265625"
"10812","","","","0.140625","0.0625","0.21875"
"10813","0.21875","0.21875","0.21875","0.25","0.15625","0.46875"
"10814","0.453125","0.453125","0.453125","0.15234375","0.109375","0.265625"
"10817","","","","0.4375","0.4375","0.4375"
"10819","","","","0.21875","0.21875","0.21875"
"10820","","","","0.828125","0.828125","0.828125"
"10821","","","","0.21875","0.21875","0.21875"
"10822","","","","0.296875","0.296875","0.296875"
"10823","","","","0.4765625","0.453125","0.5"
"10824","0.90625","0.90625","0.90625","0.375","0.171875","0.953125"
"10827","","","","0.9296875","0.90625","0.953125"
"10828","0.1875","0.1875","0.1875","0.4140625","0.171875","0.921875"
"10829","","","","0.328125","0.328125","0.328125"
"10830","","","","0.8125","0.8125","0.8125"
"10833","","","","0.15625","0.140625","0.171875"
"10834","","","","0.578125","0.578125","0.578125"
"10835","","","","0.3125","0.3125","0.3125"
"10836","","","","0.671875","0.671875","0.671875"
"10837","","","","0.28125","0.28125","0.28125"
"10838","","","","0.921875","0.921875","0.921875"
"10839","","","","0.1875","0.1875","0.1875"
"10842","0.90625","0.90625","0.90625","0.234375","0.171875","0.328125"
"10843","","","","0.28125","0.28125","0.28125"
"10845","","","","0.421875","0.421875","0.421875"
"10847","0.921875","0.921875","0.921875","0.3125","0.265625","0.34375"
"10851","","","","0.4375","0.4375","0.4375"
"10852","","","","0.703125","0.703125","0.703125"
"10853","","","","0.28125","0.28125","0.28125"
"10857","","","","0.578125","0.578125","0.578125"
"10858","","","","0.109375","0.109375","0.109375"
