"Step","postactivation_production: mlp - Train/Accuracies_every_step","postactivation_production: mlp - Train/Accuracies_every_step__MIN","postactivation_production: mlp - Train/Accuracies_every_step__MAX"
"52908","0.84375","0.421875","1"
"52910","0.765625","0.53125","1"
"52913","0.6450892857142857","0.34375","1"
"52917","0.5803571428571429","0.234375","1"
"52920","0.6294642857142857","0.390625","0.984375"
"52924","0.5334821428571429","0.1875","0.703125"
"52934","0.6361607142857143","0.390625","0.984375"
"52940","0.7700892857142857","0.609375","0.96875"
"52943","0.7388392857142857","0.34375","0.984375"
"52946","0.7991071428571429","0.34375","1"
"52949","0.6428571428571429","0.390625","0.984375"
"52951","0.78125","0.453125","0.984375"
"52966","0.6450892857142857","0.21875","1"
"52968","0.6584821428571429","0.296875","1"
"53011","0.7321428571428571","0.390625","1"
"53020","0.6428571428571429","0.4375","0.78125"
"53050","0.6651785714285714","0.359375","0.96875"
"53054","0.8772321428571429","0.53125","1"
"53060","0.8928571428571429","0.765625","0.984375"
"53070","0.5758928571428571","0.359375","0.953125"
"53172","0.7678571428571429","0.40625","0.984375"
"53196","0.5848214285714286","0.21875","1"
"53210","0.9129464285714286","0.46875","1"
"53224","0.7857142857142857","0.59375","0.984375"
"53252","0.6473214285714286","0.359375","0.953125"
"53285","0.6450892857142857","0.328125","1"
"53369","0.9375","0.734375","0.984375"
"53375","0.7232142857142857","0.265625","1"
"53387","0.7232142857142857","0.53125","0.890625"
"53395","0.7633928571428571","0.40625","1"
"53399","0.8772321428571429","0.359375","1"
"53427","0.8571428571428571","0.34375","1"
"53453","0.9575892857142857","0.859375","1"
"53483","0.6986607142857143","0.578125","1"
"53489","0.7142857142857143","0.34375","1"
"53510","0.7142857142857143","0.453125","0.984375"
"53511","0.6450892857142857","0.375","0.953125"
"53550","0.8839285714285714","0.75","0.984375"
"53567","0.6473214285714286","0.265625","0.984375"
"53568","0.6450892857142857","0.3125","0.984375"
"53579","0.7232142857142857","0.328125","1"
"53586","0.6808035714285714","0.359375","1"
"53589","0.6026785714285714","0.375","1"
"53597","0.6517857142857143","0.296875","1"
"53607","0.9709821428571429","0.921875","1"
"53628","0.8080357142857143","0.46875","1"
"53671","0.8660714285714286","0.640625","0.96875"
"53686","0.8816964285714286","0.578125","0.984375"
"53690","0.8392857142857143","0.46875","1"
"53720","0.8035714285714286","0.5","1"
"53738","0.6183035714285714","0.359375","0.953125"
"53771","0.8125","0.421875","1"
"53795","0.546875","0.453125","0.71875"
"53796","0.6919642857142857","0.28125","0.984375"
"53799","0.9866071428571429","0.96875","1"
"53823","0.6674107142857143","0.46875","0.96875"
"53830","0.7745535714285714","0.421875","1"
"53885","0.6852678571428571","0.28125","1"
"53904","0.9196428571428571","0.84375","1"
"53917","0.8660714285714286","0.484375","1"
"53942","0.8125","0.5","1"
"53943","0.6964285714285714","0.25","1"
"53963","0.7120535714285714","0.421875","1"
"53972","0.6785714285714286","0.40625","0.984375"
"53978","0.765625","0.515625","0.984375"
"54106","0.8080357142857143","0.3125","1"
"54152","0.765625","0.421875","1"
"54162","0.7834821428571429","0.328125","0.984375"
"54183","0.8125","0.484375","1"
"54186","0.9017857142857143","0.59375","1"
"54211","0.6183035714285714","0.328125","1"
"54215","0.7075892857142857","0.53125","0.875"
"54255","0.6450892857142857","0.3125","1"
"54270","0.7857142857142857","0.265625","0.984375"
"54279","0.7098214285714286","0.296875","0.953125"
"54280","0.5245535714285714","0.15625","0.75"
"54291","0.8571428571428571","0.546875","1"
"54325","0.43080357142857145","0.234375","0.671875"
"54330","0.7388392857142857","0.421875","0.984375"
"54356","0.7388392857142857","0.328125","1"
"54358","0.5558035714285714","0.28125","0.921875"
"54370","0.9129464285714286","0.578125","1"
"54378","0.7522321428571429","0.4375","1"
"54414","0.7857142857142857","0.234375","1"
"54416","0.7142857142857143","0.28125","1"
"54442","0.6763392857142857","0.40625","1"
"54451","0.6852678571428571","0.390625","0.96875"
"54470","0.5892857142857143","0.265625","0.96875"
"54474","0.4888392857142857","0.140625","0.84375"
"54482","0.8727678571428571","0.515625","1"
"54513","0.7410714285714286","0.421875","1"
"54530","0.78125","0.5","1"
"54562","0.9441964285714286","0.78125","1"
"54564","0.6986607142857143","0.453125","0.984375"
"54584","0.7008928571428571","0.296875","1"
"54597","0.6808035714285714","0.390625","0.984375"
"54605","0.78125","0.484375","0.96875"
"54610","0.4732142857142857","0.28125","0.921875"
"54687","0.9598214285714286","0.875","1"
"54688","0.8995535714285714","0.578125","1"
"54708","0.7388392857142857","0.328125","1"
"54719","0.8191964285714286","0.40625","1"
"54737","0.4799107142857143","0.234375","0.984375"
"54744","0.9040178571428571","0.46875","1"
"54756","0.6852678571428571","0.28125","0.96875"
"54775","0.8325892857142857","0.359375","1"
"54818","0.7522321428571429","0.328125","1"
"54825","0.71875","0.34375","0.984375"
"54846","0.7522321428571429","0.5","1"
"54852","0.9308035714285714","0.78125","1"
"54854","0.9620535714285714","0.875","0.984375"
"54865","0.6651785714285714","0.3125","1"
"54931","0.5357142857142857","0.375","0.671875"
"54940","0.890625","0.53125","1"
"54959","0.7611607142857143","0.328125","1"
"54960","0.8616071428571429","0.4375","1"
"55024","0.5870535714285714","0.34375","0.96875"
"55044","0.6897321428571429","0.375","0.96875"
"55047","0.9285714285714286","0.765625","0.984375"
"55090","0.9486607142857143","0.90625","1"
"55111","0.8392857142857143","0.28125","0.984375"
"55163","0.765625","0.578125","1"
"55170","0.8303571428571429","0.34375","1"
"55203","0.6116071428571429","0.390625","0.984375"
"55215","0.984375","0.953125","1"
"55246","0.8571428571428571","0.6875","0.96875"
"55251","0.8772321428571429","0.484375","1"
"55281","0.8058035714285714","0.3125","0.984375"
"55282","0.7633928571428571","0.359375","0.984375"
"55300","0.6808035714285714","0.296875","0.953125"
"55301","0.5022321428571429","0.234375","1"
"55332","0.7566964285714286","0.515625","0.984375"
"55340","0.8125","0.578125","0.984375"
"55351","0.9776785714285714","0.875","1"
"55396","0.5870535714285714","0.390625","0.953125"
"55423","0.9285714285714286","0.609375","1"
"55448","0.5267857142857143","0.25","1"
"55453","0.6986607142857143","0.234375","0.984375"
"55459","0.96875","0.90625","1"
"55460","0.9799107142857143","0.953125","1"
"55468","0.8370535714285714","0.515625","1"
"55475","0.5535714285714286","0.21875","0.875"
"55522","0.84375","0.5","1"
"55604","0.6495535714285714","0.46875","0.859375"
"55640","0.6763392857142857","0.390625","0.953125"
"55644","0.7254464285714286","0.53125","0.984375"
"55645","0.8995535714285714","0.6875","1"
"55653","0.7433035714285714","0.34375","1"
"55662","0.6473214285714286","0.328125","0.96875"
"55670","0.6026785714285714","0.21875","0.984375"
"55684","0.65625","0.234375","0.953125"
"55709","0.6071428571428571","0.265625","0.984375"
"55722","0.7790178571428571","0.390625","1"
"55724","0.6361607142857143","0.359375","1"
"55729","0.7745535714285714","0.4375","1"
"55770","0.7566964285714286","0.609375","0.953125"
"55771","0.9285714285714286","0.71875","0.984375"
"55782","0.6651785714285714","0.578125","0.921875"
"55816","0.8928571428571429","0.734375","1"
"55831","0.828125","0.578125","0.953125"
"55845","0.5803571428571429","0.296875","0.984375"
"55862","0.8325892857142857","0.3125","1"
"55922","0.6138392857142857","0.359375","1"
"55924","0.8616071428571429","0.53125","1"
"55945","0.6026785714285714","0.234375","0.9375"
"55949","0.6160714285714286","0.453125","0.921875"
"56021","0.7477678571428571","0.359375","0.984375"
"56028","0.59375","0.453125","0.96875"
"56034","0.7767857142857143","0.515625","1"
"56061","0.6473214285714286","0.359375","1"
"56066","0.8191964285714286","0.359375","1"
"56072","0.8102678571428571","0.5625","1"
"56075","0.9709821428571429","0.890625","1"
"56076","0.7299107142857143","0.578125","0.96875"
"56083","0.859375","0.34375","1"
"56145","0.8772321428571429","0.609375","0.96875"
"56187","0.6116071428571429","0.359375","1"
"56196","0.7678571428571429","0.28125","1"
"56203","0.5714285714285714","0.46875","0.96875"
"56215","0.7879464285714286","0.453125","1"
"56224","0.6383928571428571","0.3125","1"
"56244","0.5982142857142857","0.21875","1"
"56249","0.84375","0.359375","1"
"56255","0.6428571428571429","0.3125","1"
"56284","0.6651785714285714","0.3125","0.953125"
"56287","0.8169642857142857","0.703125","0.921875"
"56346","0.9866071428571429","0.96875","1"
"56380","0.8370535714285714","0.40625","1"
"56421","0.90625","0.546875","0.984375"
"56428","0.6361607142857143","0.359375","0.984375"
"56441","0.6763392857142857","0.484375","0.953125"
"56442","0.640625","0.390625","1"
"56491","0.6517857142857143","0.265625","1"
"56514","0.7433035714285714","0.265625","0.984375"
"56546","0.71875","0.359375","1"
"56579","0.75","0.359375","1"
"56628","0.71875","0.453125","0.875"
"56648","0.9553571428571429","0.90625","1"
"56673","0.6763392857142857","0.453125","0.96875"
"56690","0.8348214285714286","0.484375","1"
"56705","0.7053571428571429","0.265625","1"
"56715","0.65625","0.25","0.984375"
"56726","0.8348214285714286","0.515625","1"
"56736","0.546875","0.25","0.984375"
"56741","0.6785714285714286","0.265625","1"
"56745","0.5245535714285714","0.296875","1"
"56747","0.5245535714285714","0.28125","1"
"56776","0.7678571428571429","0.265625","0.9375"
"56791","0.8683035714285714","0.390625","1"
"56814","0.8125","0.65625","0.9375"
"56826","0.9575892857142857","0.859375","1"
"56831","0.7991071428571429","0.515625","1"
"56838","0.6763392857142857","0.203125","0.984375"
"56845","0.8191964285714286","0.34375","0.96875"
"56854","0.5625","0.234375","0.984375"
"56909","0.8214285714285714","0.671875","1"
"56932","0.7857142857142857","0.421875","1"
"56941","0.9799107142857143","0.9375","1"
"56965","0.8571428571428571","0.671875","1"
"57032","0.8303571428571429","0.328125","1"
"57036","0.6116071428571429","0.40625","0.796875"
"57044","0.9441964285714286","0.765625","1"
"57052","0.7120535714285714","0.53125","0.96875"
"57064","0.8973214285714286","0.6875","1"
"57072","0.6763392857142857","0.453125","1"
"57169","0.921875","0.78125","1"
"57175","0.7120535714285714","0.4375","1"
"57207","0.7790178571428571","0.40625","1"
"57210","0.5714285714285714","0.3125","0.953125"
"57221","0.84375","0.515625","0.984375"
"57227","0.7455357142857143","0.484375","1"
"57231","0.96875","0.859375","1"
"57280","0.6428571428571429","0.203125","0.984375"
"57304","0.6852678571428571","0.5","0.984375"
"57314","0.9419642857142857","0.609375","1"
"57341","0.6629464285714286","0.171875","1"
"57365","0.7075892857142857","0.59375","0.796875"
"57410","0.7522321428571429","0.421875","1"
"57412","0.6964285714285714","0.390625","0.984375"
"57419","0.8370535714285714","0.546875","1"
"57426","0.8705357142857143","0.6875","1"
"57433","0.8683035714285714","0.46875","0.984375"
"57445","0.703125","0.328125","1"
"57463","0.7991071428571429","0.65625","0.953125"
"57465","0.7566964285714286","0.453125","0.953125"
"57500","0.953125","0.84375","1"
"57513","0.8058035714285714","0.515625","1"
"57526","0.8214285714285714","0.390625","0.984375"
"57537","0.7946428571428571","0.578125","0.953125"
"57565","0.8013392857142857","0.703125","0.96875"
"57580","0.7723214285714286","0.515625","1"
"57606","0.9285714285714286","0.578125","1"
"57667","0.42857142857142855","0.125","0.671875"
"57731","0.8058035714285714","0.3125","1"
"57741","0.7857142857142857","0.265625","1"
"57752","0.5625","0.265625","0.921875"
"57758","0.5602678571428571","0.34375","0.875"
"57871","0.9107142857142857","0.4375","1"
"57876","0.5982142857142857","0.375","1"
"57907","0.8950892857142857","0.75","1"
"57918","0.7723214285714286","0.328125","1"
"57924","0.8147321428571429","0.34375","1"
"57934","0.7075892857142857","0.234375","1"
"57940","0.8035714285714286","0.5","0.96875"
"57949","0.7611607142857143","0.546875","0.984375"
"58038","0.9397321428571429","0.84375","1"
"58047","0.796875","0.515625","1"
"58088","0.7700892857142857","0.296875","0.984375"
"58111","0.8861607142857143","0.609375","1"
"58115","0.6361607142857143","0.453125","1"
"58146","0.8995535714285714","0.40625","1"
"58182","0.7008928571428571","0.421875","0.984375"
"58185","0.6227678571428571","0.234375","0.984375"
"58195","0.8325892857142857","0.4375","1"
"58228","0.8995535714285714","0.375","1"
"58260","0.8950892857142857","0.625","1"
"58288","0.9040178571428571","0.40625","1"
"58316","0.7522321428571429","0.359375","1"
"58335","0.7857142857142857","0.3125","0.96875"
"58369","0.8102678571428571","0.46875","1"
"58372","0.8035714285714286","0.546875","1"
"58387","0.7566964285714286","0.28125","1"
"58405","0.890625","0.390625","1"
"58406","0.7276785714285714","0.28125","1"
"58422","0.96875","0.890625","1"
"58443","0.9129464285714286","0.796875","0.984375"
"58473","0.796875","0.328125","0.90625"
"58490","0.9040178571428571","0.453125","0.984375"
"58510","0.8035714285714286","0.59375","1"
"58520","0.8169642857142857","0.53125","1"
"58548","0.7566964285714286","0.265625","1"
"58550","0.8013392857142857","0.578125","1"
"58583","0.8973214285714286","0.78125","0.984375"
"58591","0.75","0.40625","1"
"58623","0.8058035714285714","0.296875","1"
"58635","0.734375","0.640625","0.9375"
"58677","0.7767857142857143","0.453125","1"
"58678","0.6808035714285714","0.3125","1"
"58717","0.6383928571428571","0.53125","0.75"
"58748","0.6294642857142857","0.4375","0.984375"
"58780","0.890625","0.671875","1"
"58805","0.8549107142857143","0.46875","0.984375"
"58815","0.9821428571428571","0.9375","1"
"58826","0.8191964285714286","0.578125","1"
"58850","0.859375","0.625","0.984375"
"58864","0.796875","0.46875","1"
"58902","0.6897321428571429","0.203125","1"
"58905","0.6183035714285714","0.328125","0.984375"
"58922","0.8236607142857143","0.421875","1"
"58934","0.7790178571428571","0.4375","1"
"59005","0.7008928571428571","0.53125","0.984375"
"59007","0.6674107142857143","0.390625","1"
"59038","0.8816964285714286","0.671875","1"
"59045","0.890625","0.5625","1"
"59166","0.5758928571428571","0.265625","0.828125"
"59168","0.8080357142857143","0.484375","1"
"59232","0.8839285714285714","0.625","1"
"59234","0.7633928571428571","0.40625","0.96875"
"59250","0.6138392857142857","0.25","0.984375"
"59298","0.8727678571428571","0.359375","0.984375"
"59306","0.6830357142857143","0.3125","1"
"59338","0.9040178571428571","0.578125","1"
"59357","0.7366071428571429","0.328125","1"
"59371","0.6138392857142857","0.296875","0.984375"
"59385","0.8125","0.515625","0.984375"
"59395","0.5803571428571429","0.296875","1"
"59405","0.7455357142857143","0.28125","1"
"59406","0.6026785714285714","0.296875","1"
"59420","0.9665178571428571","0.921875","1"
"59422","0.7321428571428571","0.609375","0.90625"
"59424","0.671875","0.578125","0.9375"
"59449","0.7723214285714286","0.265625","1"
"59470","0.8928571428571429","0.796875","1"
"59491","0.7321428571428571","0.328125","1"
"59496","0.6830357142857143","0.4375","1"
"59507","0.9084821428571429","0.640625","1"
"59510","0.7299107142857143","0.359375","1"
"59587","0.5602678571428571","0.25","1"
"59593","0.84375","0.328125","1"
"59595","0.7366071428571429","0.25","1"
"59605","0.7366071428571429","0.4375","0.984375"
"59608","0.78125","0.515625","0.96875"
"59613","0.8482142857142857","0.515625","1"
"59636","0.7589285714285714","0.296875","1"
"59672","0.5870535714285714","0.28125","1"
"59675","0.9441964285714286","0.859375","0.984375"
"59690","0.8392857142857143","0.59375","0.984375"
"59719","0.7723214285714286","0.46875","1"
"59754","0.5513392857142857","0.328125","0.96875"
"59799","0.7834821428571429","0.5625","1"
"59801","0.5870535714285714","0.34375","1"
"59823","0.6138392857142857","0.3125","0.96875"
"59826","0.890625","0.5","1"
"59885","0.8236607142857143","0.421875","1"
"59920","0.7790178571428571","0.46875","1"
"59976","0.7299107142857143","0.171875","0.984375"
"59988","0.7366071428571429","0.28125","1"
"59995","0.6339285714285714","0.328125","1"
"60049","0.71875","0.34375","0.96875"
"60110","0.6741071428571429","0.484375","0.984375"
"60140","0.6852678571428571","0.40625","1"
"60211","0.8683035714285714","0.765625","0.984375"
"60252","0.5424107142857143","0.375","0.75"
"60298","0.84375","0.375","0.984375"
"60302","0.8013392857142857","0.609375","0.96875"
"60307","0.7633928571428571","0.484375","1"
"60313","0.6294642857142857","0.296875","1"
"60315","0.8348214285714286","0.53125","1"
"60346","0.9151785714285714","0.71875","1"
"60348","0.9642857142857143","0.890625","1"
"60374","0.8035714285714286","0.59375","1"
"60394","0.515625","0.203125","0.984375"
"60411","0.7075892857142857","0.28125","1"
"60415","0.7165178571428571","0.34375","1"
"60455","0.7879464285714286","0.5","0.984375"
"60474","0.6919642857142857","0.3125","1"
"60499","0.6875","0.34375","1"
"60500","0.9308035714285714","0.859375","1"
"60514","0.7455357142857143","0.25","1"
"60525","0.7455357142857143","0.421875","1"
"60536","0.8504464285714286","0.703125","0.984375"
"60541","0.6674107142857143","0.25","0.984375"
"60549","0.9375","0.859375","0.984375"
"60550","0.9040178571428571","0.5625","0.984375"
"60589","0.8973214285714286","0.6875","0.984375"
"60623","0.7901785714285714","0.4375","1"
"60625","0.859375","0.640625","0.984375"
"60629","0.7589285714285714","0.4375","1"
"60649","0.6897321428571429","0.359375","1"
"60651","0.859375","0.796875","0.90625"
"60668","0.8794642857142857","0.4375","0.984375"
"60679","0.9107142857142857","0.8125","1"
"60682","0.7611607142857143","0.59375","1"
"60693","0.7522321428571429","0.328125","1"
"60697","0.9732142857142857","0.90625","1"
"60717","0.7008928571428571","0.5625","0.984375"
"60777","0.84375","0.640625","0.984375"
"60784","0.6428571428571429","0.390625","0.890625"
"60867","0.7566964285714286","0.3125","1"
"60878","0.6205357142857143","0.28125","0.90625"
"60921","0.6339285714285714","0.375","1"
"60923","0.7857142857142857","0.53125","1"
"60927","0.7075892857142857","0.265625","1"
"60941","0.8973214285714286","0.640625","1"
"60961","0.9441964285714286","0.890625","0.984375"
"60987","0.6294642857142857","0.28125","0.984375"
"60992","0.9040178571428571","0.796875","0.96875"
"61011","0.5290178571428571","0.25","0.96875"
"61022","0.8683035714285714","0.46875","1"
"61037","0.9107142857142857","0.640625","1"
"61077","0.8214285714285714","0.4375","1"
"61080","0.7544642857142857","0.53125","0.984375"
"61082","0.7991071428571429","0.640625","0.984375"
"61125","0.7388392857142857","0.4375","0.984375"
"61128","0.7857142857142857","0.4375","1"
"61155","0.8348214285714286","0.34375","1"
"61207","0.8125","0.53125","1"
"61211","0.7566964285714286","0.421875","1"
"61212","0.6919642857142857","0.46875","0.96875"
"61240","0.6986607142857143","0.171875","1"
"61253","0.8415178571428571","0.5","1"
"61256","0.8348214285714286","0.640625","1"
"61287","0.6205357142857143","0.515625","0.734375"
"61314","0.609375","0.40625","0.984375"
"61324","0.8660714285714286","0.453125","0.984375"
"61347","0.7633928571428571","0.46875","1"
"61350","0.7232142857142857","0.359375","1"
"61363","0.7165178571428571","0.375","0.984375"
"61387","0.6272321428571429","0.34375","0.90625"
"61389","0.7745535714285714","0.546875","0.890625"
"61398","0.8058035714285714","0.34375","1"
"61419","0.828125","0.640625","1"
"61440","0.7566964285714286","0.359375","0.9375"
"61488","0.8013392857142857","0.34375","1"
"61524","0.6004464285714286","0.296875","0.953125"
"61623","0.734375","0.390625","0.984375"
"61634","0.5758928571428571","0.296875","0.96875"
"61650","0.7745535714285714","0.40625","1"
"61693","0.6049107142857143","0.21875","0.984375"
"61704","0.9352678571428571","0.828125","0.984375"
"61731","0.921875","0.546875","1"
"61733","0.8258928571428571","0.3125","1"
"61756","0.9464285714285714","0.8125","1"
"61818","0.7991071428571429","0.4375","0.984375"
"61851","0.8839285714285714","0.6875","1"
"61896","0.7946428571428571","0.46875","0.9375"
"61914","0.8616071428571429","0.765625","1"
"61916","0.6428571428571429","0.265625","0.984375"
"61936","0.8169642857142857","0.28125","1"
"61970","0.8839285714285714","0.765625","0.984375"
"62005","0.6674107142857143","0.421875","1"
"62032","0.8191964285714286","0.46875","0.984375"
"62060","0.6852678571428571","0.265625","1"
"62073","0.9107142857142857","0.765625","1"
"62107","0.7209821428571429","0.1875","1"
"62131","0.703125","0.3125","1"
"62139","0.7991071428571429","0.328125","0.96875"
"62145","0.6941964285714286","0.515625","1"
"62164","0.7879464285714286","0.484375","1"
"62203","0.703125","0.25","1"
"62218","0.6986607142857143","0.296875","1"
"62225","0.8571428571428571","0.375","1"
"62227","0.9776785714285714","0.890625","1"
"62228","0.875","0.765625","0.96875"
"62259","0.7477678571428571","0.34375","1"
"62263","0.7924107142857143","0.5","0.984375"
"62282","0.8125","0.4375","1"
"62285","0.65625","0.421875","0.9375"
"62358","0.7991071428571429","0.5625","1"
"62384","0.6674107142857143","0.484375","1"
"62394","0.7924107142857143","0.375","0.984375"
"62418","0.7901785714285714","0.625","1"
"62459","0.7767857142857143","0.234375","0.984375"
"62469","0.7299107142857143","0.53125","0.96875"
"62501","0.7834821428571429","0.234375","1"
"62532","0.8549107142857143","0.5","1"
"62591","0.8459821428571429","0.5625","1"
"62619","0.640625","0.34375","1"
"62624","0.7857142857142857","0.25","1"
"62672","0.8013392857142857","0.515625","1"
"62730","0.7946428571428571","0.484375","1"
"62774","0.6919642857142857","0.453125","1"
"62781","0.5736607142857143","0.296875","0.984375"
"62815","0.8348214285714286","0.359375","1"
"62827","0.6897321428571429","0.4375","0.984375"
"62893","0.7700892857142857","0.40625","1"
"62922","0.7433035714285714","0.390625","0.984375"
"62960","0.859375","0.65625","0.984375"
"62964","0.703125","0.4375","0.984375"
"62975","0.6495535714285714","0.40625","0.96875"
"62980","0.8169642857142857","0.390625","0.96875"
"63014","0.6026785714285714","0.234375","1"
"63047","0.5758928571428571","0.390625","0.953125"
"63145","0.6138392857142857","0.265625","0.984375"
"63154","0.7209821428571429","0.390625","1"
"63158","0.5915178571428571","0.375","0.96875"
"63171","0.9330357142857143","0.828125","1"
"63173","0.7745535714285714","0.59375","1"
"63201","0.953125","0.90625","0.984375"
"63211","0.7745535714285714","0.25","0.984375"
"63230","0.796875","0.5625","0.984375"
"63243","0.6205357142857143","0.484375","0.921875"
"63259","0.9129464285714286","0.796875","1"
"63268","0.625","0.375","0.90625"
"63274","0.9799107142857143","0.953125","1"
"63285","0.6071428571428571","0.40625","1"
"63314","0.7053571428571429","0.359375","0.984375"
"63330","0.859375","0.5","0.984375"
"63363","0.9107142857142857","0.765625","1"
"63392","0.8459821428571429","0.640625","1"
"63394","0.7254464285714286","0.53125","1"
"63407","0.8147321428571429","0.578125","1"
"63410","0.5736607142857143","0.3125","1"
"63411","0.7991071428571429","0.5","1"
"63413","0.7723214285714286","0.25","1"
"63420","0.6183035714285714","0.3125","1"
"63435","0.796875","0.40625","0.96875"
"63466","0.8950892857142857","0.4375","1"
"63507","0.796875","0.296875","1"
"63546","0.7700892857142857","0.421875","0.984375"
"63549","0.6674107142857143","0.34375","0.9375"
"63555","0.7455357142857143","0.390625","0.921875"
"63560","0.7678571428571429","0.4375","1"
"63563","0.8147321428571429","0.453125","1"
"63576","0.5982142857142857","0.53125","0.71875"
"63672","0.9263392857142857","0.828125","1"
"63687","0.9888392857142857","0.96875","1"
"63688","0.7589285714285714","0.4375","1"
"63692","0.8236607142857143","0.546875","1"
"63730","0.8125","0.4375","1"
"63732","0.6629464285714286","0.25","0.953125"
"63786","0.9330357142857143","0.84375","1"
"63799","0.8370535714285714","0.546875","1"
"63819","0.578125","0.375","1"
"63846","0.7834821428571429","0.3125","1"
"63856","0.7209821428571429","0.59375","0.984375"
"63927","0.5625","0.328125","0.90625"
"63944","0.9017857142857143","0.546875","1"
"63956","0.8392857142857143","0.546875","1"
"63966","0.8660714285714286","0.578125","1"
"63969","0.8683035714285714","0.5625","1"
"63970","0.7366071428571429","0.390625","0.984375"
"64015","0.8191964285714286","0.59375","0.984375"
"64029","0.8928571428571429","0.5","0.984375"
"64059","0.5915178571428571","0.25","0.875"
"64078","0.8258928571428571","0.53125","1"
"64114","0.859375","0.453125","0.984375"
"64148","0.7232142857142857","0.5625","0.921875"
"64173","0.6785714285714286","0.359375","0.984375"
"64181","0.7566964285714286","0.328125","1"
"64189","0.7433035714285714","0.546875","1"
"64190","0.8013392857142857","0.59375","1"
"64213","0.7901785714285714","0.359375","0.984375"
"64220","0.8660714285714286","0.546875","1"
"64237","0.7633928571428571","0.234375","1"
"64247","0.7745535714285714","0.421875","1"
"64252","0.9196428571428571","0.609375","1"
"64263","0.7879464285714286","0.484375","1"
"64294","0.9642857142857143","0.90625","1"
"64300","0.7566964285714286","0.53125","0.984375"
"64309","0.7991071428571429","0.296875","1"
"64315","0.8616071428571429","0.546875","1"
"64334","0.7209821428571429","0.53125","0.9375"
"64363","0.640625","0.34375","1"
"64378","0.8705357142857143","0.53125","1"
"64388","0.7522321428571429","0.34375","1"
"64412","0.9285714285714286","0.6875","1"
"64414","0.890625","0.59375","1"
"64442","0.7745535714285714","0.34375","1"
"64449","0.7834821428571429","0.453125","1"
"64454","0.9285714285714286","0.5625","1"
"64462","0.8169642857142857","0.5625","0.984375"
"64513","0.703125","0.21875","1"
"64515","0.8392857142857143","0.421875","1"
"64520","0.6964285714285714","0.5","0.96875"
"64533","0.7075892857142857","0.25","1"
"64565","0.8571428571428571","0.53125","1"
"64567","0.8392857142857143","0.5625","1"
"64584","0.7834821428571429","0.59375","0.984375"
"64585","0.9174107142857143","0.578125","1"
"64598","0.78125","0.484375","1"
"64615","0.828125","0.484375","1"
"64624","0.5669642857142857","0.421875","0.984375"
"64637","0.6852678571428571","0.28125","0.984375"
"64679","0.8125","0.34375","1"
"64697","0.8102678571428571","0.625","1"
"64716","0.6964285714285714","0.46875","0.984375"
"64754","0.90625","0.640625","0.984375"
"64758","0.7946428571428571","0.453125","0.96875"
"64773","0.9799107142857143","0.9375","1"
"64784","0.8571428571428571","0.453125","1"
"64788","0.78125","0.3125","0.984375"
"64789","0.7723214285714286","0.359375","1"
"64868","0.7589285714285714","0.484375","1"
"64932","0.8683035714285714","0.578125","1"
"64954","0.7678571428571429","0.453125","0.984375"
"64968","0.7209821428571429","0.359375","1"
"65006","0.90625","0.59375","1"
"65020","0.8214285714285714","0.5","1"
"65030","0.9508928571428571","0.84375","1"
"65057","0.6428571428571429","0.421875","0.90625"
"65082","0.859375","0.515625","1"
"65093","0.7723214285714286","0.28125","0.984375"
"65110","0.671875","0.421875","1"
"65138","0.6227678571428571","0.171875","0.984375"
"65142","0.7857142857142857","0.375","1"
"65152","0.7566964285714286","0.5","1"
"65178","0.8169642857142857","0.53125","1"
"65203","0.765625","0.296875","0.984375"
"65213","0.8303571428571429","0.5","1"
"65232","0.90625","0.78125","1"
"65277","0.7611607142857143","0.40625","0.984375"
"65280","0.7790178571428571","0.546875","1"
"65289","0.6383928571428571","0.3125","0.984375"
"65312","0.75","0.5","1"
"65373","0.9196428571428571","0.65625","0.984375"
"65426","0.8839285714285714","0.625","1"
"65452","0.8504464285714286","0.40625","1"
"65479","0.5647321428571429","0.34375","0.90625"
"65486","0.7142857142857143","0.59375","1"
"65517","0.7053571428571429","0.46875","0.984375"
"65546","0.8258928571428571","0.484375","1"
"65582","0.7834821428571429","0.234375","1"
"65626","0.9084821428571429","0.59375","1"
"65627","0.8303571428571429","0.484375","0.984375"
"65632","0.9732142857142857","0.9375","1"
"65633","0.8013392857142857","0.53125","1"
"65635","0.8370535714285714","0.34375","1"
"65640","0.8839285714285714","0.328125","1"
"65724","0.8973214285714286","0.328125","1"
"65764","0.9620535714285714","0.890625","1"
"65767","0.8816964285714286","0.578125","0.984375"
"65801","0.7142857142857143","0.34375","1"
"65820","0.6004464285714286","0.234375","1"
"65825","0.5379464285714286","0.34375","1"
"65849","0.7321428571428571","0.3125","0.984375"
"65890","0.7433035714285714","0.59375","0.96875"
"65904","0.6517857142857143","0.25","0.984375"
"65908","0.8638392857142857","0.609375","1"
"65914","0.7232142857142857","0.453125","0.984375"
"65926","0.65625","0.375","0.984375"
"65937","0.6450892857142857","0.296875","0.84375"
"65958","0.9508928571428571","0.859375","0.984375"
"65963","0.6004464285714286","0.25","0.984375"
"65971","0.7767857142857143","0.59375","0.984375"
"66014","0.7700892857142857","0.34375","1"
"66077","0.9776785714285714","0.9375","1"
"66087","0.96875","0.859375","1"
