"Step","postactivation_production: kan - Train/Losses_every_step","postactivation_production: kan - Train/Losses_every_step__MIN","postactivation_production: kan - Train/Losses_every_step__MAX","postactivation_production: mlp - Train/Losses_every_step","postactivation_production: mlp - Train/Losses_every_step__MIN","postactivation_production: mlp - Train/Losses_every_step__MAX"
"159","2.2714006900787354","2.2714006900787354","2.2714006900787354","2.306140899658203","2.3013710975646973","2.310910701751709"
"160","2.2942819595336914","2.2942819595336914","2.2942819595336914","","",""
"161","2.309354543685913","2.309354543685913","2.309354543685913","","",""
"162","2.3062137365341187","2.303112745285034","2.309314727783203","2.3230679035186768","2.3057188987731934","2.362797260284424"
"163","2.2716201543807983","2.2681612968444824","2.2750790119171143","2.254870295524597","2.1498231887817383","2.2920455932617188"
"164","2.247349262237549","2.247349262237549","2.247349262237549","2.285168170928955","2.285168170928955","2.285168170928955"
"165","2.3013408184051514","2.3013408184051514","2.3013408184051514","","",""
"166","2.2839243412017822","2.2499828338623047","2.3178658485412598","2.2274876832962036","2.1041805744171143","2.356088399887085"
"167","2.2609691619873047","2.2609691619873047","2.2609691619873047","2.211653709411621","2.211653709411621","2.211653709411621"
"168","2.2320048809051514","2.2320048809051514","2.2320048809051514","","",""
"169","2.2542178630828857","2.2542178630828857","2.2542178630828857","2.184434175491333","2.184434175491333","2.184434175491333"
"170","2.3033549785614014","2.3033549785614014","2.3033549785614014","2.2204123735427856","2.18973970413208","2.251085042953491"
"171","2.3265435695648193","2.3265435695648193","2.3265435695648193","2.338741898536682","2.329195737838745","2.348288059234619"
"172","2.300792694091797","2.300792694091797","2.300792694091797","2.308480739593506","2.308480739593506","2.308480739593506"
"173","2.2952003479003906","2.2952003479003906","2.2952003479003906","2.2943668365478516","2.282275915145874","2.306457757949829"
"174","2.3129544258117676","2.3129544258117676","2.3129544258117676","2.312819480895996","2.312819480895996","2.312819480895996"
"175","2.226714849472046","2.2074899673461914","2.2459397315979004","2.249282479286194","2.086887836456299","2.307353973388672"
"176","2.2406415939331055","2.2406415939331055","2.2406415939331055","","",""
